Rotor: R3-18x120d doubleHelix(108), Hopper: H1 bumper, RPM: 3.858025, Dose: 100.000000, Logger_Version: 0.5, Time: 09_24_2020, 10-17-24
x, y, z, size, die_time 
79.230530, 61.772430, 248.074509, 2.439106, 21001.000000 
-3.604714, -62.837173, 396.850098, 1.547355, 21001.250000 
-18.942234, -4.987396, 265.954956, 2.769362, 21001.500000 
-45.357193, -48.314930, 163.223145, 1.844411, 21001.750000 
-19.502159, -5.616748, 381.287476, 2.648389, 21002.000000 
-42.343170, -32.128708, 362.355957, 2.836595, 21002.250000 
0.010435, 65.191750, 260.216064, 1.928533, 21002.500000 
86.218918, 60.706085, 370.658844, 1.960916, 21002.750000 
-7.736359, -6.093237, 126.897697, 1.999930, 21003.000000 
-66.563599, 39.638535, 224.239212, 2.552959, 21003.250000 
32.149563, 28.808136, 189.376801, 2.836340, 21003.500000 
14.553274, 3.559075, 396.470642, 1.593811, 21003.750000 
-66.663452, 48.667400, 422.705627, 2.286851, 21004.000000 
53.831135, -72.233208, 383.624573, 2.446667, 21004.250000 
30.625031, -68.353767, 320.083221, 2.497977, 21004.500000 
66.558044, 61.953999, 321.913055, 1.443180, 21004.750000 
60.527916, 40.764133, 428.226807, 2.406116, 21005.000000 
-62.363529, -43.669422, 183.356522, 2.687854, 21005.250000 
85.917938, -70.123642, 351.847839, 1.748902, 21005.500000 
-76.501770, 32.738178, 371.174377, 2.046937, 21005.750000 
-37.940331, 47.762238, 298.996094, 2.228674, 21005.998047 
-66.811134, -51.899586, 373.211548, 2.389438, 21006.248047 
-79.423172, 47.309502, 274.514923, 2.050156, 21006.498047 
15.650421, 52.888279, 367.127533, 2.920286, 21006.748047 
78.115967, -7.317424, 316.108490, 1.967428, 21006.998047 
-1.446109, -29.482454, 269.289215, 1.852873, 21007.248047 
19.011883, -32.825943, 266.687164, 1.971874, 21007.498047 
-18.464802, 59.629829, 174.892456, 1.484501, 21007.748047 
-20.992516, 17.026077, 73.861053, 1.682524, 21007.998047 
-45.921463, -32.189922, 289.219666, 2.300000, 21008.248047 
-48.335186, -75.646614, 340.727203, 2.201753, 21008.498047 
24.016518, 5.853156, 266.152863, 2.856496, 21008.748047 
-8.987618, -2.115731, 241.205292, 1.595636, 21008.998047 
6.853621, 13.899435, 106.710449, 1.879820, 21009.248047 
-63.036953, 49.695099, 321.977325, 1.909662, 21009.498047 
15.075196, 5.419189, 173.563919, 2.602317, 21009.748047 
-35.870094, -46.432755, 222.248047, 2.088148, 21009.998047 
-0.261009, -12.920702, 406.142029, 1.899572, 21010.248047 
60.154259, 22.619532, 426.505157, 2.025521, 21010.498047 
-23.131100, 1.907426, 377.526764, 2.092083, 21010.748047 
42.792713, -62.665054, 303.522522, 2.531768, 21010.998047 
52.652351, 2.861838, 284.260010, 2.332666, 21011.248047 
-17.860996, -14.367661, 78.260056, 1.785491, 21011.498047 
48.022614, 62.779945, 255.763489, 2.616828, 21011.748047 
4.792854, -37.046818, 442.415710, 2.976569, 21011.998047 
56.939159, -0.875861, 384.737610, 1.987233, 21012.248047 
-35.394772, -3.818290, 413.147430, 2.812440, 21012.498047 
-11.363826, 27.342800, 359.716431, 1.547481, 21012.748047 
-23.802979, -41.439144, 356.810669, 1.612705, 21012.998047 
34.786861, 32.916077, 315.671234, 2.146265, 21013.248047 
15.592001, 2.362680, 242.766266, 2.348778, 21013.498047 
3.274615, -71.462433, 372.934875, 1.646959, 21013.748047 
85.341194, 44.263012, 413.210236, 2.628261, 21013.998047 
-23.566967, 20.919855, 302.129700, 1.644160, 21014.248047 
-5.378596, -42.553909, 277.301361, 2.591856, 21014.498047 
-20.108902, -0.001149, 402.698669, 2.994497, 21014.748047 
-79.230835, -2.864004, 436.291016, 2.772376, 21014.998047 
85.725182, -70.006363, 411.188293, 2.639991, 21015.248047 
-73.613434, -2.276755, 413.627502, 2.899252, 21015.498047 
-8.520308, 52.925121, 369.096527, 1.451761, 21015.746094 
70.095032, -11.905067, 361.378723, 2.359893, 21015.996094 
37.783047, -4.089168, 95.468628, 2.328551, 21016.246094 
67.176628, 56.693359, 374.380280, 2.049078, 21016.496094 
