x, y, z, size 
66.136971, -3.532446, 137.372528, 1.552368, 792.028870 
113.558708, 124.212402, 375.193420, 1.366052, 358.027588 
59.903259, 133.700394, 348.465332, 1.600113, 487.167267 
19.075724, 33.961147, 159.282043, 1.928259, 699.404602 
22.414968, -70.451012, 221.050629, 1.764819, 760.266235 
88.812134, 63.103424, 369.625061, 1.340402, 574.235901 
81.619423, 143.831131, 389.468628, 1.886209, 504.690338 
-14.240784, 90.694077, 193.489044, 1.913323, 650.707214 
-21.732929, 39.034424, 221.034271, 0.968735, 1981.985718 
32.341263, 66.846931, 379.226318, 1.885254, 545.152283 
132.798477, -110.133461, 253.550232, 1.860940, 50001.175781 
-1.901399, -138.957794, 326.799377, 1.636365, 656.771912 
108.211914, -136.746155, 279.923981, 1.579697, 341.593536 
12.870756, 84.133034, 283.141418, 1.938692, 381.319702 
-65.346741, 96.043999, 303.665405, 1.724538, 50001.183594 
17.939659, 117.269958, 429.864502, 1.361705, 764.017883 
143.656433, -22.080469, 330.062439, 1.507985, 339.359680 
-82.783943, -44.694920, 340.734314, 1.117895, 318.905151 
-61.185501, -50.788826, 364.613525, 1.126740, 445.302826 
-50.365841, 26.503647, 232.846100, 1.597899, 645.799988 
-30.028675, -40.298023, 378.382538, 1.155462, 768.440552 
102.761307, -31.683907, 346.086121, 1.828471, 251.727203 
-22.075216, 32.211872, 400.352234, 1.730974, 50001.203125 
139.826508, -50.505619, 327.052490, 1.430454, 360.000000 
-111.476837, -152.752579, 295.842407, 1.936696, 50001.207031 
123.046593, -121.348671, 397.591370, 0.980763, 1413.294922 
-7.898538, 30.288565, 210.832703, 1.893256, 997.502502 
-95.174416, 40.388527, 312.055450, 1.169820, 418.970520 
-17.574650, -95.143295, 337.070221, 1.020778, 673.907104 
22.847500, 31.082500, 152.242645, 1.881191, 662.400024 
66.998550, -29.753777, 296.077911, 1.430847, 585.965820 
-47.918293, 24.684616, 278.152222, 1.837465, 828.680725 
-15.827791, -78.468506, 381.341919, 1.079838, 785.524475 
-38.603020, 5.805258, 227.750824, 0.992793, 300.397522 
-37.221371, -46.469093, 387.291931, 1.619857, 50001.234375 
133.943146, -138.263565, 395.759094, 1.561258, 1482.982544 
116.753235, -64.390511, 361.120667, 1.830735, 470.979370 
46.331554, -53.051189, 433.964844, 1.119001, 601.097290 
-34.933983, 1.950038, 235.495972, 1.960700, 790.421082 
33.474102, 48.950867, 332.232605, 1.520195, 383.145416 
-123.707901, 107.653038, 388.053650, 1.390199, 1127.469604 
76.635117, 99.528183, 377.218262, 1.076775, 525.473389 
-123.095825, 157.561722, 382.685364, 1.555173, 1318.800049 
134.424042, 59.945404, 329.347717, 1.482838, 1996.728638 
-21.279863, -28.573029, 368.258270, 1.829070, 450.837463 
88.275406, -40.606586, 380.112366, 1.355763, 1848.465332 
74.539085, -10.559147, 234.362411, 1.172522, 1014.848267 
-38.304966, -81.153069, 240.816971, 1.894479, 687.865784 
-28.573174, 27.349762, 249.570267, 1.755434, 243.199997 
32.135605, 29.949514, 251.576004, 1.038480, 530.178772 
-58.983986, -74.457314, 392.883575, 1.879562, 847.609009 
-74.199295, -147.487671, 364.130646, 1.328281, 676.047852 
-65.680939, 107.421631, 286.808472, 1.979657, 50001.277344 
68.613159, -8.987749, 281.667725, 1.658325, 1848.808228 
44.380569, -15.177357, 249.853882, 1.550627, 697.608459 
138.658279, 36.120564, 243.476578, 1.272641, 653.425049 
79.856079, 133.623291, 249.601776, 1.877773, 953.616821 
-1.431626, 152.316071, 362.136688, 1.001378, 419.644958 
-115.140778, -13.299664, 384.959930, 1.839685, 1781.496094 
-16.893696, 9.058500, 215.993805, 1.420124, 587.444031 
67.441757, 141.491379, 373.776001, 0.981058, 939.569397 
87.149315, -125.329681, 295.312866, 1.037526, 929.959106 
117.652336, -14.636360, 388.405579, 1.938967, 673.084412 
121.552689, 18.018438, 352.182129, 1.710787, 50001.304688 
59.142250, 143.098328, 297.894562, 1.949682, 287.965363 
-52.985542, 28.663509, 239.933090, 1.064573, 50001.308594 
136.325668, 39.514648, 239.021912, 1.648278, 664.109436 
4.399271, 71.568520, 232.875793, 1.838758, 439.299194 
80.119385, 68.834595, 176.725311, 1.277381, 374.443146 
-17.193127, -27.785578, 117.124054, 1.891799, 460.523132 
79.409378, -114.762077, 265.917419, 1.763110, 603.984009 
-3.586370, 54.811592, 380.711121, 1.641592, 525.837280 
-113.067528, 37.573254, 338.138550, 1.541778, 795.400024 
-24.310453, 89.139877, 246.463242, 1.552648, 322.760040 
-37.682617, 152.470337, 353.860168, 1.296242, 50001.332031 
144.775970, 4.287849, 370.975220, 1.003765, 1163.171631 
-47.572475, 76.566628, 407.742950, 1.566590, 50001.335938 
71.107025, -22.557491, 297.766022, 1.939848, 50001.339844 
-30.835613, 138.007187, 260.080383, 1.231356, 709.792053 
-50.967667, -17.465130, 375.547760, 1.561422, 320.663177 
18.305412, -25.545094, 181.346710, 1.922668, 259.435852 
86.989532, -67.568855, 188.574646, 1.866343, 50001.347656 
54.428959, -70.384819, 311.052277, 1.280320, 456.418152 
-31.876797, 125.317680, 378.685059, 1.947285, 637.023254 
45.207985, 150.790207, 230.668396, 1.418191, 948.279541 
85.802650, -42.678711, 217.776291, 1.764075, 266.735931 
-0.358794, -142.968979, 347.047913, 1.151607, 574.005371 
65.972549, -135.949417, 423.372894, 1.617424, 651.749023 
-43.906963, -72.220299, 348.336761, 1.681483, 999.672913 
-46.674564, -4.891609, 381.349670, 1.419092, 652.173828 
15.065399, 8.838993, 395.296387, 1.189715, 490.025024 
19.688984, -44.808628, 233.487549, 1.538316, 650.117188 
44.802544, 55.121922, 412.666687, 1.796033, 629.022034 
43.064976, -79.306343, 270.251373, 1.689597, 601.891602 
10.038497, -124.404037, 275.874268, 1.344742, 422.902161 
39.057060, 4.590375, 146.011658, 1.050285, 838.044495 
89.795547, -32.468197, 244.140350, 1.108556, 333.764679 
-41.692513, -68.067787, 368.055786, 1.093302, 947.506348 
106.117699, -79.484253, 393.670227, 1.814824, 383.695038 
-33.717663, -136.335098, 434.422791, 1.893549, 1167.381348 
26.290981, 71.745483, 386.785706, 1.331276, 275.939087 
61.346176, 89.277771, 292.482422, 1.224788, 50001.398438 
114.724205, -123.708244, 266.699524, 1.415868, 839.436584 
-2.147295, -2.010221, 185.860168, 1.209761, 766.866211 
-47.457134, 15.395745, 235.275925, 1.386874, 570.979126 
131.276703, -22.833893, 424.370056, 1.350941, 1657.655029 
113.225800, -60.880997, 351.829651, 1.901058, 391.453949 
-67.065735, -9.519894, 369.330750, 1.035911, 871.937317 
-40.103138, 55.739300, 384.052155, 1.436947, 779.217285 
5.301745, 19.099705, 263.897491, 1.019296, 582.856079 
141.650803, -141.258987, 255.547791, 1.874890, 50001.417969 
-21.740669, -35.104736, 151.074005, 1.567347, 356.656891 
-5.614996, -123.453026, 424.599884, 1.108943, 499.640564 
-69.150574, 109.853523, 401.668396, 1.553229, 1090.918701 
61.990978, 98.099998, 200.758957, 1.689392, 400.200012 
45.298149, -112.730804, 417.860474, 1.928857, 50001.429688 
70.069611, -56.792656, 346.362518, 1.602917, 631.004272 
88.511711, 55.365044, 229.342987, 1.405816, 929.906311 
-62.760231, -68.632690, 193.219757, 1.317899, 959.778809 
75.640800, -89.582909, 227.687027, 1.692924, 689.954834 
-83.504189, -10.403142, 203.662109, 1.255917, 305.200012 
67.105392, -140.886261, 353.514526, 1.143485, 975.968872 
-90.997055, -75.550194, 341.651672, 1.358274, 668.447021 
40.695980, -32.507076, 397.983124, 1.781912, 641.291992 
105.825874, 88.034599, 339.302856, 1.514513, 949.587769 
40.129562, -22.633392, 391.983643, 1.526698, 644.934692 
89.780624, -50.582771, 430.725037, 1.364397, 610.207947 
106.259293, -0.494719, 328.810486, 1.924482, 50001.460938 
22.069477, -48.606396, 207.532944, 1.553335, 779.150879 
-55.839584, -24.630596, 285.096069, 1.474574, 329.600006 
-110.113792, 111.355682, 395.597626, 1.097524, 1295.049316 
-0.166738, 9.841785, 423.233093, 1.332799, 593.000000 
51.652233, -137.478348, 225.937912, 1.865862, 459.064392 
58.863636, -47.420097, 318.143127, 1.009849, 582.282349 
-71.313896, 31.209078, 336.377930, 1.644604, 1016.505432 
-32.318943, -126.731537, 327.774231, 1.684184, 934.286011 
-37.878403, 24.343784, 255.524475, 1.411093, 570.383789 
81.024872, 80.783592, 292.326202, 1.378315, 285.456848 
-113.159653, 18.481268, 417.563507, 1.225526, 510.464722 
-130.717377, -83.341148, 373.586548, 1.095609, 741.200012 
45.587360, 71.438690, 269.834351, 1.259289, 296.743927 
115.251221, 158.718521, 430.920441, 1.140176, 1278.672119 
39.915615, 31.170780, 359.045166, 1.148976, 985.805969 
-32.877583, 14.624363, 373.016693, 1.180497, 524.596191 
-23.919577, 130.756210, 416.854797, 1.006132, 735.054749 
-14.360474, -26.517899, 193.351562, 1.164327, 709.458252 
55.958904, 46.537407, 134.451416, 1.764323, 253.959091 
-35.653214, -61.485504, 147.787384, 1.016303, 50001.507812 
93.656418, -82.569778, 305.969849, 1.057776, 749.106628 
-76.553299, -12.605419, 344.547424, 1.476832, 317.599182 
146.215378, 99.283821, 259.928528, 1.849220, 953.833984 
101.399353, -29.862194, 420.725342, 1.628870, 254.535278 
-83.455215, 81.734604, 250.107986, 1.624543, 666.386902 
-71.925270, -45.157745, 327.356201, 1.015837, 308.149445 
-40.956036, -128.698425, 252.841537, 1.846288, 632.156250 
13.372900, 82.557785, 405.718079, 1.865924, 804.441284 
101.019196, -67.167480, 317.383789, 1.850581, 50001.531250 
-19.698727, 72.709435, 333.464935, 1.210827, 649.335327 
74.044052, 130.023117, 406.903503, 1.348291, 479.978424 
117.582924, 146.890366, 364.967896, 1.093436, 290.196930 
-50.427094, -102.394287, 381.378143, 1.884224, 50001.542969 
118.551163, -121.309196, 413.840820, 1.554319, 1118.921021 
-33.809540, -111.985054, 368.787811, 1.729366, 50001.546875 
-37.263687, -88.429626, 245.059921, 1.116125, 578.867432 
-104.237961, 124.083488, 308.676910, 1.136959, 50001.550781 
-96.104393, -95.991837, 250.816681, 1.388930, 651.140076 
29.297895, -42.231819, 293.900757, 1.931610, 683.400024 
25.806864, 139.032867, 321.990356, 1.368039, 328.394531 
-99.235428, -77.735687, 351.728394, 1.961551, 811.819092 
74.634216, -50.236401, 373.090637, 1.526077, 615.699463 
-101.298637, -72.850357, 421.916931, 1.043945, 50001.566406 
91.178322, -94.911888, 427.451050, 1.483866, 777.399414 
-12.747364, 47.603001, 217.738785, 1.883407, 408.569244 
94.058212, -96.065437, 194.326431, 1.504621, 438.538269 
-21.964420, 67.772591, 421.330139, 1.151184, 367.323303 
54.231850, 87.899925, 408.856628, 1.082065, 332.596832 
-32.788918, -12.969154, 242.677521, 1.743711, 50001.582031 
-102.278496, 151.312653, 346.035522, 1.808180, 50001.582031 
-41.278866, 91.647141, 273.900024, 1.871735, 50001.585938 
-2.490249, 37.094730, 137.146301, 0.984376, 826.014160 
-118.893318, 90.374084, 386.800201, 1.427423, 893.536987 
-35.284870, 105.801727, 258.612366, 1.388876, 495.409943 
139.818283, -12.090803, 281.493225, 1.227046, 50001.593750 
34.498688, 20.162378, 172.410706, 1.003716, 667.929626 
20.205099, -54.439667, 414.526215, 1.722407, 50001.601562 
-25.011654, -7.057849, 189.985382, 1.235040, 908.200012 
-23.227962, 73.673935, 403.895721, 1.940545, 50001.605469 
-110.894928, 51.860672, 315.516602, 1.380130, 605.278198 
-57.174194, -45.697716, 418.069702, 1.308661, 956.683716 
-60.989639, 110.761688, 232.339874, 1.923768, 50001.613281 
-3.060087, 9.147546, 324.022095, 1.964478, 260.808533 
-128.886047, 30.360550, 410.071533, 1.034019, 842.075562 
67.130539, -26.747061, 346.896057, 1.270537, 472.011963 
-8.271272, 83.031258, 159.473206, 1.625448, 624.482361 
19.665373, -45.407326, 222.715790, 1.114310, 630.892578 
-57.739082, -72.742790, 334.567749, 1.781832, 50001.625000 
20.655163, 79.194046, 245.315994, 1.727020, 256.073242 
-19.989986, -33.782867, 112.392517, 1.751661, 247.376495 
95.209709, 105.544952, 420.955139, 1.108491, 1851.410278 
-121.850922, 138.045731, 238.465057, 0.964062, 1878.858521 
22.270311, 2.974063, 290.751465, 1.853710, 50001.640625 
78.853012, 42.413338, 373.269775, 1.228669, 1098.837524 
75.030998, -53.928112, 329.324280, 1.207378, 868.446045 
-30.434875, -117.744789, 410.830872, 1.716252, 667.541809 
83.659912, -94.242981, 367.195221, 1.541374, 1258.159668 
7.204947, 46.533131, 184.566772, 1.323467, 309.549438 
138.400482, 73.995422, 309.739960, 1.464817, 1035.634033 
-25.650066, -77.469856, 171.594177, 1.121136, 906.062805 
-83.845978, -118.747589, 342.926941, 1.863458, 1153.704712 
-85.979607, 9.378965, 403.794495, 1.492792, 618.503174 
120.844643, -80.718452, 320.905029, 1.157367, 291.822418 
3.214864, -38.824917, 255.543945, 1.656062, 1939.871216 
47.315796, -74.843010, 288.907288, 1.737330, 535.000000 
10.321630, 91.839706, 315.798615, 1.680637, 697.400024 
112.810822, -105.621140, 356.689301, 1.418523, 507.874725 
-38.470989, 12.695911, 283.923065, 1.467168, 703.993530 
-12.558014, 36.216259, 274.786652, 1.133283, 980.004333 
137.695694, 51.804989, 419.942871, 1.356345, 456.309052 
41.758026, 109.427223, 387.931488, 1.542634, 482.554138 
0.355782, 50.191860, 317.535645, 1.430235, 324.941284 
113.848251, -85.719498, 235.197998, 1.050241, 1504.652710 
-82.429924, -143.431839, 397.958679, 1.913276, 50001.691406 
-134.115295, -54.414337, 321.889099, 1.666058, 642.804443 
-112.849228, 13.467300, 314.700867, 1.374425, 744.634033 
-23.831266, -7.966643, 207.967651, 1.893170, 439.621643 
-74.960060, -114.557281, 299.335266, 1.446409, 915.297119 
25.096046, -60.938286, 272.272278, 0.975136, 452.032227 
-83.076698, -3.888810, 369.371948, 1.382348, 614.735840 
-9.073025, -109.336731, 326.191925, 1.226617, 624.027832 
97.521904, 122.052521, 405.971191, 0.968348, 1031.676270 
-121.435959, -4.454388, 301.309509, 1.163874, 593.523865 
121.269463, 37.765823, 399.119965, 0.978694, 852.010986 
57.828442, 90.194458, 330.393494, 1.054641, 478.925873 
102.158684, 96.270065, 284.023621, 1.649728, 292.981445 
118.845451, -134.373901, 219.725250, 1.363194, 296.038055 
-34.152027, -18.159363, 278.354706, 1.726031, 307.774628 
-123.141479, 127.400421, 428.620392, 1.004530, 1129.334106 
-73.836945, 23.649538, 341.428955, 1.689545, 1417.579102 
-115.557312, 111.587372, 347.857849, 1.326544, 1493.031006 
105.204010, 63.967476, 362.386169, 1.918712, 50001.734375 
-67.444534, -69.147720, 423.131836, 1.220840, 910.982910 
70.415421, -70.689575, 419.307922, 1.275795, 483.040039 
-44.621284, 71.629501, 358.677612, 1.609306, 619.566284 
97.734329, -87.994804, 272.432007, 1.949835, 622.136475 
-120.646957, 148.170303, 244.004395, 1.939958, 807.627930 
-7.237453, 81.348915, 344.577209, 1.175541, 331.182892 
-52.206230, 57.436333, 330.798462, 1.580812, 784.200012 
-130.357666, 61.287106, 261.194061, 1.960089, 663.917603 
-4.730511, 34.470497, 228.928375, 1.050538, 50001.757812 
-49.439827, -119.927231, 346.716888, 0.975120, 809.743591 
89.780373, 18.790096, 257.802429, 1.784904, 50001.761719 
-62.614716, 25.886539, 422.423157, 1.849639, 665.383057 
-124.479019, -133.506607, 268.101898, 1.370439, 469.465057 
-105.529022, 104.088722, 244.742126, 1.865701, 1857.018311 
-128.805710, 143.753723, 354.302917, 1.470583, 1661.403442 
-39.285221, 151.081848, 335.303772, 1.388424, 777.600037 
77.616600, 97.259628, 218.523453, 1.452732, 509.200012 
28.807890, -27.364162, 359.855133, 1.389530, 50001.777344 
80.699509, -142.737579, 409.526550, 1.441180, 1366.391968 
97.993782, 13.716946, 252.481628, 1.577212, 797.716125 
81.890228, -80.589622, 171.187408, 1.880322, 586.677551 
92.961761, -33.415833, 256.053986, 1.408419, 50001.789062 
-111.822639, -64.429359, 367.117310, 1.614731, 338.828156 
36.065155, -129.263733, 240.996140, 1.698289, 586.874084 
30.682924, 152.984970, 309.790588, 1.286968, 457.334503 
-121.133148, -49.863178, 403.490753, 1.176964, 622.935242 
126.712105, 0.906718, 275.290131, 1.392752, 1012.838135 
-54.675266, 161.726913, 372.915649, 1.167702, 50001.804688 
-79.872864, -100.497734, 206.196014, 1.337366, 507.247345 
-86.394875, -152.071320, 433.220947, 1.719909, 1201.397705 
-4.971769, 86.285751, 359.646515, 1.115928, 423.059082 
-49.611195, -119.928596, 209.152069, 1.352737, 320.439056 
-30.550388, 0.557719, 236.187744, 1.813719, 50001.816406 
-119.176529, 110.121460, 389.755432, 1.999665, 50001.816406 
-35.234592, 107.008690, 310.930756, 1.066946, 574.175781 
-132.985748, 124.502426, 334.493805, 1.472555, 1649.802856 
-69.519356, 117.835289, 430.168243, 1.444456, 50001.824219 
-25.302780, 43.558395, 258.460510, 1.932031, 324.220367 
-74.614265, -101.455688, 325.253418, 1.393279, 50001.832031 
106.896500, 137.736938, 376.631287, 1.614039, 781.160095 
-59.491074, 59.904495, 307.613861, 1.942071, 660.649963 
23.674690, 67.284409, 423.941772, 1.704195, 616.600037 
61.157955, -118.670448, 318.470459, 1.164984, 774.770691 
-79.801315, -122.375298, 430.748352, 1.822371, 1811.575439 
3.702420, 121.072838, 227.742752, 1.414491, 772.079773 
14.470338, -112.910446, 426.928467, 1.888809, 50001.847656 
-73.715172, -138.713425, 241.019455, 1.802200, 50001.851562 
-15.778721, 17.864174, 238.515686, 0.978917, 668.723999 
-27.359341, -34.175800, 161.546524, 1.428776, 310.640778 
-101.662415, -49.400345, 422.929352, 1.566666, 375.649170 
-49.047829, -61.511055, 350.237061, 1.466364, 1715.400024 
-99.280968, -17.619394, 357.865234, 1.193321, 424.110413 
37.655457, 34.177723, 131.554962, 1.904341, 799.200012 
57.457390, 22.353445, 189.939240, 1.743113, 821.138367 
44.583736, -4.207128, 283.417542, 1.451832, 50001.871094 
-7.874331, -144.013000, 434.038757, 1.941246, 50001.871094 
21.779655, 18.880901, 218.387009, 1.543455, 920.030334 
-22.398035, -139.274826, 282.528961, 1.551863, 50001.875000 
76.595184, 57.991329, 245.267929, 1.937793, 349.816711 
135.118149, 14.444741, 262.459595, 1.346900, 720.878052 
79.785744, 9.970104, 233.350784, 1.958803, 50001.882812 
56.579887, 103.637611, 287.168457, 1.388366, 351.669281 
-2.274812, -68.047249, 245.690170, 1.297090, 507.177307 
-33.585598, -87.892303, 263.978241, 1.918164, 969.030762 
12.738132, 120.121979, 199.210571, 1.342776, 627.942139 
-114.589050, 137.848312, 292.781830, 1.063727, 348.372009 
-81.806969, -114.762024, 304.346771, 1.665443, 334.272949 
61.518734, 127.915024, 365.474121, 1.194449, 518.776489 
94.552704, -120.084290, 267.774841, 0.988822, 588.953613 
28.066132, -2.450181, 197.984543, 1.786346, 444.592773 
-100.272827, -116.999031, 239.956406, 1.960753, 50001.910156 
-64.862617, -56.711918, 240.209503, 1.773194, 50001.910156 
-75.398010, -149.757156, 363.651733, 1.615638, 911.600525 
-70.535065, 159.567047, 334.295013, 1.871827, 431.753387 
31.066811, -22.016279, 325.645569, 1.050701, 1873.126343 
68.450638, -12.528286, 309.612976, 1.368892, 955.455200 
33.615715, -79.407112, 366.976105, 1.850572, 50001.921875 
65.554482, 12.670551, 247.830017, 1.807279, 50001.925781 
-4.416295, -82.132561, 257.117065, 1.914962, 507.289490 
-104.211288, 91.762566, 387.443787, 1.646064, 50001.929688 
122.285843, -47.806065, 274.480194, 1.947195, 50001.933594 
-46.833096, -78.604744, 176.854248, 1.491787, 291.937805 
97.802994, -21.309088, 244.714813, 1.377056, 521.785950 
15.426172, 76.001038, 316.219513, 1.113999, 266.654846 
-113.441505, -39.218094, 376.071625, 1.642406, 470.064331 
16.127439, -139.266342, 362.571228, 1.976085, 501.551331 
-15.875931, 36.889900, 267.395050, 1.872105, 828.812561 
-74.190948, -102.162872, 245.147095, 1.564461, 573.617798 
-40.402763, 45.942482, 245.602676, 1.612364, 604.611023 
42.820354, 126.871529, 276.431091, 1.826164, 414.481293 
-51.260971, 70.703850, 276.886688, 1.596557, 50001.957031 
-19.606184, -22.546812, 262.084381, 1.769413, 936.040222 
92.735985, 119.840881, 322.551819, 1.851432, 455.045807 
128.164474, -135.800171, 333.605957, 1.267226, 750.794006 
-56.978325, 72.825417, 393.973938, 1.622273, 391.046082 
-37.895020, 58.670277, 388.973175, 1.315545, 469.650513 
-97.875183, 47.716656, 363.904846, 1.421505, 581.002869 
-119.530525, 63.221428, 334.366089, 1.437696, 507.995392 
36.432137, 1.318292, 196.618073, 1.083749, 1335.339478 
116.672783, 98.976105, 198.193420, 1.120861, 752.785706 
117.341095, 8.582237, 300.526886, 0.978642, 50001.980469 
-31.065273, 9.760286, 262.338501, 1.217398, 890.499695 
-0.153365, 37.680237, 215.599777, 1.629565, 617.182190 
-86.786507, -14.818449, 316.495911, 1.918080, 796.828552 
5.900237, -114.582115, 341.175842, 1.276281, 50001.992188 
97.457184, -55.053558, 306.270416, 1.062316, 369.903564 
7.408775, -1.578091, 214.139221, 1.786747, 772.934998 
-58.705589, -1.502759, 254.523376, 1.893861, 271.819275 
33.002731, -8.855312, -203.481232, 1.948858, 715.693298 
51.046204, 11.536747, -203.693008, 1.737098, 458.026154 
2.272822, 39.597492, -203.921341, 1.508754, 603.356689 
19.017673, -9.127695, -203.980164, 1.449940, 438.431152 
-9.422957, 36.184135, -203.595276, 1.834833, 419.683472 
-19.139107, 71.292915, -203.591080, 1.839023, 407.524017 
-5.802155, 23.273249, -204.394257, 1.035847, 1709.373291 
1.797802, 12.062488, -204.392929, 1.037196, 1016.052979 
-18.786003, 41.188034, -204.109894, 1.320196, 598.151123 
-4.885982, 39.867790, -203.495590, 1.934500, 340.609009 
3.891631, 25.887381, -203.611893, 1.818208, 622.998230 
43.504005, -13.387275, -204.283508, 1.146585, 469.720093 
49.470608, -3.625658, -204.182938, 1.247168, 779.253174 
-18.519991, 31.027672, -204.392715, 1.037387, 671.569580 
27.666929, 14.114276, -205.707062, 1.021601, 466.000000 
-10.127389, -33.809650, 41.193462, 1.935889, 50002.039062 
-2.490581, 40.832771, -203.711349, 1.718745, 336.823273 
-25.962612, 27.339771, -204.058868, 1.371239, 894.843689 
2.020629, 28.249458, -204.178619, 1.251471, 625.664978 
-41.540813, 1.636375, -203.567413, 1.862683, 628.401855 
-24.591007, 20.653423, -203.861084, 1.569007, 566.206055 
12.998844, 26.208675, -203.648010, 1.782091, 616.301880 
-20.210627, 15.679801, -203.618698, 1.811406, 976.806274 
25.293917, 27.612309, -203.870346, 1.559775, 622.270996 
-18.987225, 55.129856, -203.580811, 1.849268, 410.640106 
-43.545349, 22.607981, -203.776825, 1.653276, 1187.338257 
-15.977901, 14.558287, -204.175705, 1.254406, 920.393982 
39.440628, 25.756010, -204.319550, 1.110554, 434.134216 
-18.647972, 23.917992, -203.694427, 1.735668, 423.795715 
4.494195, -23.852285, 34.539787, 1.850210, 50002.074219 
-1.974474, -5.113518, -203.799866, 1.630235, 570.495605 
34.192635, 31.487408, -204.092133, 1.337983, 290.866089 
42.457657, 23.658966, -203.462494, 1.967612, 947.034424 
2.327600, -4.982500, 41.425110, 1.382213, 50002.082031 
29.189573, 13.735917, 18.540953, 1.688068, 50002.085938 
17.934395, 54.462780, -204.009872, 1.420227, 641.187073 
-25.211798, 66.409607, -203.448196, 1.981893, 862.593933 
1.398054, -22.082047, -203.976929, 1.453161, 860.833679 
-2.775694, 38.384506, -203.996506, 1.433589, 331.324677 
-13.696376, -10.507240, 38.935421, 1.802321, 50002.097656 
-4.645140, 45.727154, -204.310822, 1.119282, 333.610748 
28.654593, 32.517975, -204.345123, 1.084973, 925.808228 
9.448179, -42.921700, 41.019688, 1.062527, 50002.105469 
3.351842, -23.884785, -204.122345, 1.307746, 868.038574 
-16.029518, -15.646454, -203.779480, 1.650597, 507.107178 
