Rotor: R6c-9x120d 1 slices(115), Hopper: H2-bumper-diffuser, RPM: 3.623188, Dose: 100.000000, Logger_Version: 0.5, Time: 09_25_2020, 12-27-19
x, y, z, size, die_time 
79.230530, 61.772430, 248.074509, 2.439106, 876.416748 
-3.604714, -62.837173, 396.850098, 1.547355, 1011.904114 
-18.942234, -4.987396, 265.954956, 2.769362, 868.779541 
-45.357193, -48.314930, 163.223145, 1.844411, 551.375366 
-19.502159, -5.616748, 381.287476, 2.648389, 3049.981934 
-20.242458, -3.252115, -97.163406, 2.836595, 2370.693115 
32.125114, -1.615916, -98.071472, 1.928533, 726.157166 
-9.799994, -3.644885, -98.039085, 1.960916, 790.007263 
-41.934696, -9.098987, -98.000069, 1.999930, 1456.864746 
-7.729832, -4.821589, -97.447044, 2.552959, 601.954102 
44.495895, -4.857316, -97.163658, 2.836340, 733.493286 
-4.607456, 16.507805, -98.406197, 1.593811, 753.484924 
39.832047, -9.292376, -97.713150, 2.286851, 700.797791 
45.550278, -1.177317, -97.553329, 2.446667, 861.539062 
25.388937, -9.376383, -97.502029, 2.497977, 1021.776123 
35.695297, -2.846926, -98.556816, 1.443180, 659.356934 
-2.696929, -7.280012, -97.593887, 2.406116, 594.517578 
-9.048203, -9.308361, -97.312149, 2.687854, 665.797668 
41.936234, -7.918691, -98.251106, 1.748902, 824.645447 
44.258503, -12.169598, -97.953064, 2.046937, 879.172241 
-7.663599, -6.006920, -97.771332, 2.228674, 580.932678 
-6.495785, -8.318993, -97.610565, 2.389438, 572.861816 
39.697739, 1.090850, -97.949844, 2.050156, 918.194641 
-35.189018, -6.602251, -97.079712, 2.920286, 2777.656982 
-0.716946, -4.422663, -98.032570, 1.967428, 546.422791 
33.280952, -5.945851, -98.147133, 1.852873, 900.971313 
34.595772, -7.864058, -98.028130, 1.971874, 850.963623 
3.714501, 3.323808, -98.515503, 1.484501, 525.971558 
-1.216668, -4.866862, -98.317474, 1.682524, 756.894043 
40.304314, -0.042274, -97.700005, 2.300000, 685.262390 
-3.372787, -8.411329, -97.798248, 2.201753, 1205.796143 
13.586049, -8.153181, -97.143509, 2.856496, 833.481567 
-20.053600, -2.894693, -98.404366, 1.595636, 818.745056 
38.983707, 1.624438, -98.120178, 1.879820, 912.047974 
-9.929028, -1.274840, -98.090332, 1.909662, 1014.909607 
-11.761028, -4.382886, -97.397690, 2.602317, 863.644897 
-15.685396, -9.570103, -97.911850, 2.088148, 829.876953 
-16.150454, -6.505984, -98.100426, 1.899572, 560.748169 
0.389893, -4.026300, -97.974480, 2.025521, 787.538025 
40.776424, -3.330554, -97.907928, 2.092083, 884.062195 
38.451897, -0.952983, -97.468231, 2.531768, 874.640686 
-2.817883, -3.616998, -97.667328, 2.332666, 611.220398 
-7.449323, -5.299755, -98.214508, 1.785491, 604.103943 
31.358231, -3.207856, -97.383179, 2.616828, 709.684937 
21.150471, -7.272176, -97.023430, 2.976569, 793.148193 
-11.858704, -8.083231, -98.012764, 1.987233, 570.271912 
-15.957695, -2.021305, -97.187561, 2.812440, 844.518372 
-1.749579, -4.067290, -98.452522, 1.547481, 1138.356445 
-6.640645, -6.839841, -98.387291, 1.612705, 804.125732 
38.419613, -7.737501, -97.853745, 2.146265, 669.545715 
42.791817, -0.644183, -97.651222, 2.348778, 1089.335815 
2.067666, -11.110637, -98.353043, 1.646959, 762.483765 
-3.524459, -2.893274, -97.371735, 2.628261, 800.057129 
-25.098930, -6.647030, -98.355835, 1.644160, 1056.106323 
-41.407440, -9.390261, -97.408150, 2.591856, 2121.033447 
-1.288108, -3.675097, -97.005501, 2.994497, 587.087158 
40.167690, -2.111893, -97.227615, 2.772376, 690.643616 
37.273422, 2.479926, -97.360016, 2.639991, 1279.464355 
-30.433681, -5.408608, -97.100754, 2.899252, 1499.000366 
7.233747, 0.724253, -98.548248, 1.451761, 729.172241 
-3.212178, -5.305762, -97.640114, 2.359893, 574.478577 
46.334488, -3.202108, -97.671455, 2.328551, 890.663818 
52.242443, -6.268176, -97.950928, 2.049078, 844.039795 
-27.156513, 0.027644, -97.599831, 2.400168, 1455.127441 
-25.925745, -4.400360, -97.107605, 2.892388, 931.471252 
34.838276, -1.449821, -97.352768, 2.647228, 743.823059 
38.234028, -4.092120, -97.989388, 2.010602, 1051.042114 
29.335209, -5.988071, -97.170685, 2.829312, 742.836426 
-14.420022, -5.087523, -97.130013, 2.869983, 904.058655 
-1.868064, -5.118616, -98.546890, 1.453102, 721.757263 
30.582424, -7.562218, -97.172119, 2.827880, 960.275330 
32.470627, -0.633939, -97.208588, 2.791408, 704.025269 
-7.778308, -10.538111, -97.545456, 2.454547, 1216.711914 
-13.667801, -5.213084, -97.630463, 2.369545, 1897.561035 
40.637444, 7.846962, -97.091965, 2.908037, 699.217224 
-2.768702, 1.473121, -97.413200, 2.586807, 779.210938 
35.853355, -5.603519, -97.957443, 2.042557, 928.104248 
-6.685921, -1.577850, -97.738022, 2.261977, 822.339844 
49.677299, -11.989008, -98.323151, 1.676842, 654.754822 
-24.175491, -9.508778, -98.309891, 1.690110, 698.306702 
-2.551780, -6.020070, -97.603142, 2.396848, 570.523071 
2.306766, -7.239608, -98.266808, 1.733192, 550.378357 
1.442237, -4.268067, -97.257294, 2.742706, 623.990479 
22.700592, -8.403264, -97.403534, 2.596461, 962.191589 
-3.438957, 6.996577, -97.854324, 2.145680, 802.493835 
-40.964645, -7.852587, -97.094955, 2.905043, 2090.502686 
32.758278, -4.007819, -98.528854, 1.471145, 1016.955994 
38.812729, 5.288599, -97.160118, 2.839884, 705.462280 
37.645416, -4.773118, -98.245270, 1.754729, 651.778809 
-18.800812, -5.892484, -98.468849, 1.531166, 911.536377 
33.241966, -0.269575, -97.178215, 2.821785, 937.907410 
35.712688, 1.870667, -97.853729, 2.146269, 886.848450 
-24.767927, -5.338507, -97.243813, 2.756197, 1239.904297 
33.199738, -6.221254, -98.380249, 1.619757, 644.332458 
-7.390085, 1.911335, -98.510818, 1.489189, 721.663025 
-12.420702, -8.084755, -97.570213, 2.429784, 815.074707 
12.742578, -9.627312, -97.658112, 2.341886, 1041.306396 
-8.053825, -2.147014, -97.253906, 2.746101, 843.358032 
50.563927, 0.141298, -98.321503, 1.678501, 640.393616 
-16.257956, -4.074211, -97.058952, 2.941050, 3779.503662 
33.737305, 3.552912, -97.719711, 2.280291, 664.409424 
32.336021, -4.953586, -97.914703, 2.085298, 652.561707 
34.037697, -3.803376, -98.384842, 1.615162, 654.765686 
-0.334542, -3.643083, -97.667236, 2.332759, 589.439331 
-13.077488, 11.893657, -97.775742, 2.224256, 1937.595581 
-9.283547, -3.190196, -97.256401, 2.743604, 814.865906 
-21.038284, -5.460861, -97.966362, 2.033644, 886.520569 
52.818970, -17.955471, -98.241219, 1.758782, 836.750488 
-32.839565, -20.440271, 54.278076, 2.841718, 21027.994141 
32.915005, -9.085220, -97.366844, 2.633150, 703.060730 
29.064697, 5.980160, -98.442276, 1.557720, 829.848389 
-24.468138, -3.976238, -97.180656, 2.819342, 890.944336 
-3.684089, 1.031772, -98.007584, 1.992421, 765.498169 
-6.034772, -3.896605, -97.030518, 2.969484, 627.723328 
37.171478, 4.292684, -97.512512, 2.487486, 890.551941 
-25.751732, -8.857349, -97.674065, 2.325939, 1058.816162 
0.817014, -2.359737, -98.091042, 1.908960, 772.533203 
-4.937043, -2.285942, -97.183342, 2.816658, 804.913147 
-14.502688, 3.866490, -98.497932, 1.502066, 1113.947021 
42.738708, -0.161696, -97.240479, 2.759527, 715.897522 
-2.056507, 4.476397, -97.869812, 2.130186, 775.609863 
47.746750, -12.938975, -98.528412, 1.471587, 832.959656 
35.226650, -0.006926, -98.443710, 1.556288, 1045.049194 
-15.136868, -3.614177, -97.091553, 2.908450, 1022.267090 
-20.833578, -5.445204, -97.433823, 2.566180, 1950.617554 
37.249001, -5.623801, -97.075470, 2.924523, 771.025024 
-5.819976, 0.865991, -98.403137, 1.596859, 735.738220 
1.423399, -1.714193, -97.527588, 2.472416, 782.514587 
-33.369442, -6.770948, -97.241859, 2.758136, 2239.627197 
34.791779, 3.184258, -98.083923, 1.916071, 844.222717 
-0.193467, 3.453973, -97.162300, 2.837697, 806.122559 
12.737337, -7.772589, -97.355331, 2.644664, 1417.060913 
41.566113, -9.353161, -97.537613, 2.462388, 660.497620 
1.081535, -14.972908, -97.687332, 2.312666, 773.721619 
-0.888330, 2.886628, -97.671036, 2.328971, 761.702698 
-0.310547, -9.996273, -98.055634, 1.944363, 589.210327 
-8.844663, -6.653026, -98.494362, 1.505647, 743.503662 
-3.840389, -9.522342, -97.650116, 2.349885, 654.530151 
20.205780, -9.233645, -97.090225, 2.909771, 764.582458 
-2.625473, 0.231824, -98.152969, 1.847034, 781.366699 
0.550578, -5.414569, -97.657867, 2.342133, 847.035217 
25.988373, -7.146037, -97.115997, 2.884001, 788.080566 
36.742142, -5.763150, -97.200493, 2.799513, 696.912170 
35.073154, -5.104445, -98.079521, 1.920480, 1049.823242 
-19.738689, -8.284822, -97.079079, 2.920927, 2002.519043 
41.378258, -12.398233, -97.872711, 2.127285, 659.881958 
34.668411, -4.710722, -97.353882, 2.646112, 887.184814 
1.469820, -14.068819, -98.272591, 1.727409, 1136.684082 
25.549314, -5.753227, -97.573860, 2.426135, 975.630676 
-9.632940, -6.159297, -97.477783, 2.522223, 1208.514038 
-16.542843, 1.625175, -97.871368, 2.128637, 758.155212 
30.847307, -8.136083, -98.215424, 1.784572, 998.143677 
39.244995, 3.047191, -97.692520, 2.307474, 713.876648 
-5.892437, 4.179259, -97.305954, 2.694049, 1009.265625 
16.611340, -7.793995, -97.465607, 2.534395, 1158.374756 
1.628338, 7.870046, -97.982895, 2.017112, 1331.380005 
34.731472, -1.366826, -98.424568, 1.575426, 640.065186 
30.682222, -7.124057, -98.337166, 1.662833, 633.625854 
-9.271045, 0.759755, -98.360054, 1.639953, 749.382202 
-9.139276, -2.347247, -97.277763, 2.722236, 827.298584 
-7.537004, -5.760532, -97.159668, 2.840323, 813.623169 
32.733875, -8.182297, -98.003082, 1.996914, 646.268372 
42.182415, 3.120390, -98.162819, 1.837181, 885.128113 
45.358330, -2.091223, -97.876198, 2.123802, 673.767090 
-6.447125, -7.806685, -98.185364, 1.814641, 756.857910 
-15.572409, -7.950484, -97.919693, 2.080311, 785.489624 
-18.607441, -10.115233, -97.973587, 2.026411, 757.430054 
-4.242244, -0.091047, -97.148407, 2.851587, 790.101929 
10.041082, -6.597860, -98.446136, 1.553866, 1320.204346 
-6.320341, -12.672721, -97.844589, 2.155419, 1172.597534 
-23.596739, -6.993915, -98.471054, 1.528943, 1136.793701 
42.837936, -3.109204, -97.187668, 2.812334, 907.950012 
-14.065545, -3.234813, -97.648979, 2.351020, 767.439636 
-3.987096, -1.689180, -98.336578, 1.663414, 741.242249 
