Rotor: R1-9x0d(124), Hopper: H0, RPM: 3.360215, Dose: 100.000000, Logger_Version: 0.5, Time: 09_21_2020, 14-46-19
x, y, z, size, die_time 
79.230530, 61.772430, 248.074509, 2.439106, 874.747498 
-3.604714, -62.837173, 396.850098, 1.547355, 655.563721 
-18.942234, -4.987396, 265.954956, 2.769362, 895.993652 
-45.357193, -48.314930, 163.223145, 1.844411, 876.546814 
-19.502159, -5.616748, 381.287476, 2.648389, 926.066284 
-42.651192, -6.256475, -97.163406, 2.836595, 887.927917 
12.589712, -9.914364, -98.071472, 1.928533, 661.575989 
-37.536777, -18.785789, -98.039078, 1.960916, 873.395508 
-10.460520, -12.154728, -98.000069, 1.999930, 860.459351 
-39.474880, -13.560228, -97.447052, 2.552959, 889.734436 
16.067659, -7.442523, -97.163666, 2.836340, 933.585754 
21.993935, -5.416659, -98.406189, 1.593811, 864.285522 
6.657717, -6.730238, -97.713142, 2.286851, 672.996277 
-25.825022, -7.159642, -97.553329, 2.446667, 700.736755 
41.198166, -6.039512, -97.502029, 2.497977, 677.286865 
20.229410, -10.067089, -98.556824, 1.443180, 653.878967 
2.667254, -9.315188, -97.593887, 2.406116, 879.693604 
-41.322964, -6.274690, -97.312149, 2.687854, 701.569702 
27.093243, -13.581799, -98.251099, 1.748902, 857.698364 
49.407356, -5.252196, -97.953064, 2.046937, 878.217285 
-30.751934, -4.635153, -97.771332, 2.228674, 892.278625 
-41.779839, -2.545406, -97.610565, 2.389438, 1099.373657 
-29.809715, -5.618299, -97.949844, 2.050156, 1075.744385 
-2.346750, -6.165499, -97.079720, 2.920286, 901.039001 
-39.215828, -10.993992, -98.032578, 1.967428, 661.744934 
29.960722, -4.636557, -98.147133, 1.852873, 869.504700 
-2.439175, -8.598128, -98.028130, 1.971874, 1070.538208 
-21.155367, -13.642732, -98.515495, 1.484501, 853.035889 
-20.699202, -5.482488, -98.317474, 1.682524, 871.037598 
31.361338, -6.171422, -97.699997, 2.300000, 670.131348 
-5.468820, -6.100888, -97.798248, 2.201753, 873.693604 
-24.708944, -7.150488, -97.143501, 2.856496, 937.339722 
10.990043, -11.975596, -98.404366, 1.595636, 867.858887 
-12.728868, -0.390476, -98.120178, 1.879820, 878.478638 
-6.738790, -8.706687, -98.090332, 1.909662, 661.847473 
-26.120594, -4.575641, -97.397690, 2.602317, 900.716370 
-20.412518, -4.674394, -97.911858, 2.088148, 877.280518 
-0.492466, -11.410580, -98.100433, 1.899572, 661.297363 
-32.618946, -7.629574, -97.974472, 2.025521, 928.173950 
-0.092738, -10.482790, -97.907913, 2.092083, 861.124023 
33.961094, -7.579993, -97.468231, 2.531768, 706.609985 
-26.902866, -8.638183, -97.667343, 2.332666, 865.786133 
-14.120243, -7.422925, -98.214508, 1.785491, 675.474976 
8.144556, -5.453705, -97.383171, 2.616828, 687.668701 
-5.270082, -9.185084, -97.023438, 2.976569, 678.910156 
-27.236568, -2.696930, -98.012772, 1.987233, 886.933350 
-44.481152, -6.634234, -97.187553, 2.812440, 883.552979 
-0.317530, -13.007494, -98.452515, 1.547481, 862.838928 
2.780627, -8.124854, -98.387283, 1.612705, 863.685669 
29.405647, -9.147486, -97.853737, 2.146265, 672.648499 
8.513038, -6.988843, -97.651230, 2.348778, 671.306885 
4.360980, -11.180166, -98.353043, 1.646959, 657.743042 
-46.179779, -10.458566, -97.371735, 2.628261, 870.011292 
-9.236572, -21.796116, -98.355850, 1.644160, 867.182312 
-12.618810, -11.346813, -97.408150, 2.591856, 868.983948 
-36.715141, 0.585144, -97.005501, 2.994497, 900.591919 
-51.446903, -4.146374, -97.227623, 2.772376, 880.978027 
-41.318779, -7.287285, -97.360008, 2.639991, 1685.760620 
-42.438332, -15.157873, -97.100739, 2.899252, 876.118896 
2.589964, -14.031310, -98.548233, 1.451761, 851.411499 
-18.793594, -5.775859, -97.640106, 2.359893, 678.050171 
41.504005, -9.957630, -97.671448, 2.328551, 681.254822 
