x, y, z, size 
-16.764542, -16.318571, -204.163712, 1.266382, 259.619873 
18.790562, -18.129660, -204.079758, 1.350348, 324.082397 
-8.126146, 33.643513, -204.035370, 1.394722, 237.851395 
-15.991898, 22.859621, -206.754593, 1.687846, 229.199997 
13.635693, -32.680470, -203.875000, 1.555111, 261.018707 
-7.017558, -8.311115, -204.239777, 1.190328, 163.209473 
28.910418, 28.532318, -9.747013, 1.744553, 485.401245 
34.974487, -14.834103, -205.457886, 1.984380, 293.000000 
-17.848633, -35.437981, -204.105270, 1.324822, 304.997742 
30.538029, 6.620765, -203.555145, 1.874960, 238.937454 
-18.183123, -25.682423, -204.398468, 1.031655, 197.855103 
10.370236, 28.387821, -204.354965, 1.075137, 246.835617 
22.253317, 44.451431, -203.999252, 1.430844, 161.144958 
21.087925, -33.467388, -27.664297, 1.565853, 460.974213 
-6.968902, 21.647230, -204.332123, 1.097973, 242.332367 
26.768028, 12.460097, -203.677917, 1.752174, 268.734711 
3.288758, -42.885872, 51.004803, 1.096107, 1141.449829 
-1.642891, 50.771542, -203.702194, 1.727905, 202.581619 
-15.845877, -37.980133, 42.956432, 1.996332, 990.458801 
-10.786211, -21.528067, 51.960590, 1.848251, 865.742249 
-17.005188, 45.038311, -203.670105, 1.759994, 311.758820 
-4.698606, 0.548595, -203.497253, 1.932835, 223.450775 
20.311504, -5.906822, -18.419127, 0.967841, 441.346161 
-18.415577, -39.221741, 41.634102, 1.573263, 1086.550415 
-15.035113, -50.423763, -203.877731, 1.552368, 288.028625 
3.335319, 27.363651, -204.064056, 1.366052, 209.023315 
2.273601, 36.980919, -203.829987, 1.600113, 151.496292 
2.360609, 49.170738, -203.501846, 1.928259, 228.445511 
27.757683, 40.781395, -203.665283, 1.764819, 248.742752 
-26.649986, 18.162373, -204.089691, 1.340402, 224.413147 
8.085672, 54.435768, -203.543884, 1.886209, 170.251999 
-24.549702, -40.096603, -203.516754, 1.913323, 259.018127 
16.633097, -40.859371, 31.583273, 0.968735, 725.655884 
7.880549, -6.788247, -203.544830, 1.885254, 264.846680 
16.345051, -31.063419, 48.602680, 1.860940, 939.016113 
2.759355, 51.325455, -203.793732, 1.636365, 196.036942 
-11.158052, 58.860458, -203.850403, 1.579697, 154.967911 
-18.735800, -15.169596, -203.491394, 1.938692, 238.717773 
-8.282411, -7.755811, -203.705536, 1.724538, 233.232437 
-3.064451, 34.385387, -204.068390, 1.361705, 187.179092 
11.648987, -18.339920, -203.922119, 1.507985, 235.188034 
-2.778513, 16.781757, -204.312195, 1.117895, 196.110336 
-14.431379, 1.511353, -204.303375, 1.126740, 329.806335 
-2.435456, 38.750862, -203.832184, 1.597899, 237.894913 
-2.419185, 44.263546, -204.274628, 1.155462, 275.260406 
-14.083668, -20.590641, -203.601624, 1.828471, 263.947327 
2.837483, 3.477647, -203.699127, 1.730974, 232.079208 
23.984928, 18.210569, -203.999649, 1.430454, 194.049561 
-3.224852, -32.809849, 54.607441, 1.936696, 1030.370483 
20.548992, 33.197048, 28.726240, 0.980763, 697.889832 
-11.244378, -39.316856, 52.053005, 1.893256, 1267.013794 
7.354092, 38.956570, -204.260284, 1.169820, 227.617737 
-8.593863, 25.239332, -206.013962, 1.020778, 246.400009 
-10.980571, 34.205826, -203.548904, 1.881191, 228.811081 
-15.899353, -19.739548, 44.143234, 1.430847, 810.799988 
-9.829514, 46.427956, -203.592636, 1.837465, 244.396866 
-14.022267, -27.283806, -204.350281, 1.079838, 268.269073 
12.626929, 0.966036, -204.437317, 0.992793, 235.355759 
-37.946926, -30.442154, -203.810242, 1.619857, 280.953339 
15.681609, -7.275487, 36.903759, 1.561258, 687.291809 
-6.741205, 38.532169, -203.599365, 1.830735, 145.856644 
15.420143, 31.668076, -204.311096, 1.119001, 220.720261 
2.438146, 5.231005, -203.469391, 1.960700, 240.537155 
15.866414, -10.686724, -203.909897, 1.520195, 238.970276 
-5.660041, 26.906755, -204.039902, 1.390199, 270.392059 
17.213757, -29.248837, 38.564720, 1.076775, 810.868530 
29.049078, -28.780619, 13.612689, 1.555173, 525.813293 
45.959904, -29.025360, -203.947266, 1.482838, 381.456909 
-11.937627, 1.392693, -204.178848, 1.829070, 226.600006 
30.964458, 17.968809, -204.074341, 1.355763, 218.525909 
46.069202, 35.685204, -204.257568, 1.172522, 291.942352 
47.137386, -1.601284, -203.535629, 1.894479, 312.843903 
-11.526729, 12.881908, -203.674667, 1.755434, 210.137985 
3.380762, 42.604927, -204.391632, 1.038480, 243.368988 
-16.835836, -25.166901, 45.134148, 1.879562, 896.557190 
-5.634933, -6.398882, -204.822739, 1.328281, 262.800018 
-19.403307, -38.071056, 44.112953, 1.979657, 1108.138306 
-20.376436, -42.286194, 45.316364, 1.658325, 1365.253540 
4.197079, -36.347969, -70.374718, 1.550627, 442.623047 
-12.637401, 36.207787, -204.157455, 1.272641, 241.133713 
23.814699, 41.988609, -25.211161, 1.877773, 467.228180 
-197.421494, 558.188416, -38640.933594, 1.001378, 50001.289062 
-10.342626, 16.355185, 56.210552, 1.839685, 1098.080322 
-2.934709, 60.843082, -204.009979, 1.420124, 250.930450 
35.802639, 5.630893, -0.881971, 0.981058, 569.501770 
-9.337148, -1.595674, -204.392578, 1.037526, 313.753693 
-18.379564, -36.330322, 46.399754, 1.938967, 1014.699951 
26.090450, 1.230047, -203.719315, 1.710787, 276.310455 
1.980600, 24.627314, -203.480408, 1.949682, 255.324173 
15.110803, 44.821136, -204.365524, 1.064573, 196.410187 
51.222431, -21.427807, -203.781815, 1.648278, 321.993530 
18.869972, 50.132988, -203.591370, 1.838758, 215.128876 
15.277462, -39.076492, -204.152725, 1.277381, 237.744827 
4.615227, -0.725066, -203.538300, 1.891799, 234.642395 
-7.759868, 22.997566, -203.666992, 1.763110, 236.066162 
-7.950336, 18.157909, -203.788513, 1.641592, 178.244308 
0.678349, 17.216295, -204.810532, 1.541778, 229.000000 
-33.591103, -15.800913, -203.877457, 1.552648, 237.823837 
-19.668217, -40.747208, 43.262119, 1.296242, 1118.258301 
7.144821, -35.537891, 55.769875, 1.003765, 965.734863 
-26.742325, -3.359792, -203.863525, 1.566590, 248.853317 
20.041351, 6.930987, -203.490250, 1.939848, 229.035049 
23.670349, -20.895208, -204.198761, 1.231356, 280.274963 
-3.250256, 29.993553, -203.868683, 1.561422, 215.994339 
8.966095, -22.869896, -203.507431, 1.922668, 242.430328 
16.404303, 17.494394, -21.409042, 1.866343, 450.822052 
-13.345055, 19.042532, -204.149780, 1.280320, 254.462723 
30.437885, -12.784230, -203.482819, 1.947285, 280.493469 
5.633809, 44.743038, -204.011902, 1.418191, 207.418198 
-11.748965, 20.733162, -203.666016, 1.764075, 166.009186 
1.083288, 30.711927, -204.278503, 1.151607, 244.955841 
13.777397, 31.355526, -203.812668, 1.617424, 213.626892 
3.158304, -13.566192, -203.748627, 1.681483, 328.497589 
-0.683120, 23.775040, -204.011017, 1.419092, 281.326996 
22.676941, 20.802896, -204.240387, 1.189715, 211.235626 
-12.113666, 42.212967, -203.891785, 1.538316, 224.888000 
3.565967, -2.093960, -203.634064, 1.796033, 233.666046 
-6.069287, 34.596752, -203.740509, 1.689597, 203.933167 
-5.776483, 53.561798, -204.085358, 1.344742, 259.671387 
-139.994186, 99.905159, -6402.810547, 1.050285, 50001.382812 
-12.570330, -31.173183, -204.321533, 1.108556, 240.963120 
3.559345, 7.313688, -204.336792, 1.093302, 227.484604 
-22.375374, -0.152781, -203.615280, 1.814824, 183.123718 
-44.677650, -11.671583, -203.536560, 1.893549, 414.868042 
1.980523, 32.609825, -204.098831, 1.331276, 223.973282 
-13.598161, 12.135113, -204.205307, 1.224788, 179.776581 
21.343781, 24.186449, -204.014221, 1.415868, 195.729706 
13.150949, 56.557873, -204.220352, 1.209761, 184.707809 
2.954830, 50.578362, -205.262650, 1.386874, 240.400009 
-20.908403, -33.606285, 16.402376, 1.350941, 689.374023 
2.049986, 15.759673, -206.738907, 1.901058, 182.199997 
0.535041, 7.143223, -204.394196, 1.035911, 376.666260 
-25.485029, -8.306774, -203.993134, 1.436947, 242.863525 
25.356318, -10.258281, -25.200243, 1.019296, 532.563477 
8.127500, -6.842677, 45.065731, 1.874890, 778.623779 
-14.227992, 25.447664, -203.862747, 1.567347, 212.540878 
-473.702240, 66.153374, -21050.492188, 1.108943, 50001.421875 
-7.140923, -11.053948, -117.401733, 1.553229, 421.526825 
-14.039327, 14.663874, -203.740723, 1.689392, 172.467468 
33.758881, -2.423785, -203.501236, 1.928857, 254.338348 
-1.086920, 32.388859, -203.827179, 1.602917, 260.205261 
-13.131559, -31.333624, -204.024261, 1.405816, 281.317261 
-9.608740, -0.077595, -205.704559, 1.317899, 292.600006 
13.743351, 6.459328, -203.737183, 1.692924, 269.971466 
13.820666, 16.142700, -204.174164, 1.255917, 215.875366 
15.712926, 16.965162, -204.286606, 1.143485, 265.165649 
10.372122, -37.716152, -48.214462, 1.358274, 482.221313 
16.950304, -7.112453, -203.648178, 1.781912, 236.068451 
16.413651, -4.977057, 38.023041, 1.514513, 749.416626 
33.671032, -38.474174, -203.903412, 1.526698, 252.821960 
-12.870207, 25.639214, -204.065704, 1.364397, 157.122528 
-15.515272, -42.069981, 47.845856, 1.924482, 1137.922974 
-11.857710, -42.418121, 52.975788, 1.553335, 1072.815796 
16.804890, 12.287018, -203.955521, 1.474574, 191.445572 
0.049934, 5.749905, -60.834106, 1.097524, 430.905304 
10.235263, -18.065058, 50.366360, 1.332799, 845.655090 
-19.602617, 33.293911, -203.564240, 1.865862, 178.114716 
-6.025971, 30.239853, -204.927765, 1.009849, 222.199997 
-17.782675, 22.036631, -203.785492, 1.644604, 273.982330 
-6.803680, -30.503162, 51.558483, 1.684184, 1199.823364 
12.418467, 0.596434, -204.019012, 1.411093, 240.805542 
-8.183508, 34.451874, -204.051788, 1.378315, 151.457245 
19.369198, -32.194290, -29.334587, 1.225526, 524.072754 
25.898436, -4.722335, -2.238601, 1.095609, 479.954224 
-145.579758, 66.785553, -29839.435547, 1.259289, 50001.492188 
31.949553, -8.472840, -10.337611, 1.140176, 481.701080 
4.522904, 12.101759, -204.281128, 1.148976, 399.352417 
15.723426, 14.844294, -204.249603, 1.180497, 217.468124 
-27.708508, 148.647995, -15219.518555, 1.006132, 50001.503906 
-30.124365, -42.835674, 5.967957, 1.164327, 773.729492 
2.579818, 34.788963, -203.665787, 1.764323, 179.532196 
-20.401421, -1.687132, -204.413818, 1.016303, 324.161896 
14.205070, 36.852325, -204.372330, 1.057776, 235.038254 
22.430569, 2.585575, -203.953247, 1.476832, 228.011780 
-11.424675, 36.232140, -203.580872, 1.849220, 233.070679 
7.952055, 4.030900, -203.801239, 1.628870, 245.495636 
7.652875, 5.371896, -203.805542, 1.624543, 266.350647 
-14.026787, 14.720679, -204.414246, 1.015837, 173.965805 
-18.128613, -26.511032, -203.583817, 1.846288, 256.663483 
11.328617, 7.822273, -203.564178, 1.865924, 246.719742 
-15.963845, -30.314709, 58.926311, 1.850581, 1119.579590 
-20.551836, -10.342489, -204.219269, 1.210827, 190.835159 
19.274143, -36.489799, 42.679703, 1.348291, 861.397949 
33.341667, -27.912943, 12.960390, 1.093436, 638.043457 
-11.388139, 23.831251, -203.545883, 1.884224, 412.536865 
-15.845180, 32.503044, -203.875778, 1.554319, 337.352631 
11.954640, 17.672609, -203.700745, 1.729366, 262.205170 
27.361135, 49.066521, -204.313980, 1.116125, 279.694916 
-6.561151, -19.860670, 41.754997, 1.136959, 869.175415 
13.734200, 20.392338, -204.041168, 1.388930, 276.506927 
-52.689602, -7.322094, -203.498489, 1.931610, 380.594971 
-0.212343, 21.475943, -204.062057, 1.368039, 159.544220 
26.033064, -42.025383, -203.468536, 1.961551, 365.024017 
1.248126, 43.899849, -203.904022, 1.526077, 232.858932 
-7.374241, 30.423967, -204.386154, 1.043945, 167.982605 
20.309505, 4.550588, -203.946228, 1.483866, 250.774200 
-16.887632, -39.612461, 39.549793, 1.883407, 1111.866577 
-5.566300, 29.275253, -203.925476, 1.504621, 193.948761 
8.251466, -40.524254, 51.882717, 1.151184, 1225.647705 
3.797163, 3.330206, -204.348038, 1.082065, 269.092773 
1.441708, 15.506413, -203.686401, 1.743711, 208.544159 
-10.343197, -23.019077, 55.171295, 1.808180, 1327.617188 
-5.483912, -0.150927, -203.558365, 1.871735, 246.184464 
4.391785, 48.259758, -204.445724, 0.984376, 267.770081 
-3.374479, 21.098536, -204.002686, 1.427423, 263.644012 
-16.424667, -40.721916, 54.032749, 1.388876, 1068.074463 
19.149010, -3.398379, -204.203049, 1.227046, 264.923615 
-8.413904, 16.379423, -204.426392, 1.003716, 234.983490 
25.649908, 8.370924, -203.707672, 1.722407, 263.536316 
15.131921, 42.715393, -204.195053, 1.235040, 274.241333 
-9.684191, 24.082611, 41.465992, 1.940545, 880.751770 
25.502228, 21.849737, -204.049957, 1.380130, 277.543365 
30.002426, 23.085285, -204.121429, 1.308661, 204.498535 
0.386459, -22.642740, -203.506317, 1.923768, 295.345612 
9.240310, 24.002090, -203.465622, 1.964478, 308.913574 
26.979261, 11.015552, -204.396072, 1.034019, 236.416595 
-10.303584, -11.611680, -204.159546, 1.270537, 245.819901 
22.257160, 11.190897, -203.804657, 1.625448, 258.127350 
2.676758, 14.661291, -204.315796, 1.114310, 276.157257 
-7.790310, -7.907030, 57.716877, 1.781832, 1013.400024 
-26.952351, -49.665573, -203.703094, 1.727020, 244.065430 
10.048211, 17.693378, -203.678436, 1.751661, 179.885468 
58.488319, 14.684817, -204.321594, 1.108491, 179.726562 
4.316736, -18.032860, -204.466034, 0.964062, 355.073364 
-46.148937, -14.682806, -206.573380, 1.853710, 188.800003 
3.935306, 13.831471, -205.888397, 1.228669, 296.800018 
21.518545, 24.754326, -27.750389, 1.207378, 477.701569 
-15.550350, -29.387955, -203.713837, 1.716252, 346.254242 
-3.829368, 13.263018, -203.888733, 1.541374, 214.006226 
-20.209806, -42.658607, 25.451145, 1.323467, 734.614746 
6.449407, 26.562456, -194.259964, 1.464817, 416.555420 
-8.160360, 40.008018, -204.308960, 1.121136, 238.409790 
27.039104, -24.020937, 10.375146, 1.863458, 513.166382 
-7.109790, 18.218819, -203.937317, 1.492792, 236.164566 
-5.561411, 27.865627, -204.272736, 1.157367, 158.558105 
-17.894768, 8.353017, -205.859879, 1.656062, 244.800003 
3.784130, 4.263978, -203.692749, 1.737330, 212.097473 
5.709642, 4.044285, 55.747135, 1.680637, 944.701843 
-0.952436, 9.978600, -204.011566, 1.418523, 225.344986 
-5.911097, 27.818897, -203.962936, 1.467168, 238.965073 
-5.263634, 22.551268, -204.296814, 1.133283, 250.453964 
-14.347530, 21.579971, -204.073730, 1.356345, 235.828903 
-13.898531, 37.413906, -203.887466, 1.542634, 208.533554 
9.911697, 66.395828, -203.999863, 1.430235, 199.715698 
26.139828, -42.944164, 53.587753, 1.050241, 1113.253540 
49.445454, -19.657169, -203.516815, 1.913276, 381.550751 
3.958289, -6.427517, -203.764038, 1.666058, 246.389465 
-27.993414, 27.455616, -204.055664, 1.374425, 250.094177 
-19.305866, 51.109608, -203.536926, 1.893170, 192.307632 
13.152970, -30.074980, 40.164974, 1.446409, 901.960571 
-2.979107, 41.486916, -204.454971, 0.975136, 258.443024 
-12.756784, 16.239748, -204.047745, 1.382348, 246.161926 
-10.453928, 21.739307, -204.203476, 1.226617, 249.770660 
29.811998, -22.612936, -18.948250, 0.968348, 554.657593 
24.455553, -16.101059, -204.266235, 1.163874, 231.319275 
0.586238, 20.435331, -204.451416, 0.978694, 233.437546 
11.695290, -38.003162, 26.534681, 1.054641, 580.307678 
-24.419912, 25.048391, -203.780380, 1.649728, 150.722397 
-4.287380, -40.425564, 58.656162, 1.363194, 1185.878540 
24.655230, -6.145998, -203.704071, 1.726031, 190.004105 
13.860426, -24.540581, 29.466928, 1.004530, 579.105835 
-9.109717, -35.561333, 61.918430, 1.689545, 1009.096558 
-12.804523, -16.101866, 24.021112, 1.326544, 683.529907 
4.613958, -7.092278, -203.511398, 1.918712, 323.168396 
-0.579487, -8.401175, -204.209259, 1.220840, 260.896759 
-3.973007, 9.255423, -204.154327, 1.275795, 233.678345 
-0.181408, -19.654770, -203.820801, 1.609306, 273.553558 
13.030880, 23.607069, -23.352671, 1.949835, 443.779877 
61.058281, -57.303833, -203.490143, 1.939958, 296.920349 
884.175354, 112.287582, -21799.246094, 1.175541, 50001.750000 
-0.458617, 24.143080, -204.940796, 1.580812, 250.199997 
8.455415, 43.454758, -203.470016, 1.960089, 265.899719 
-13.526474, -14.186463, -204.379562, 1.050538, 208.952286 
-2.608469, 4.217598, 50.738220, 0.975120, 804.498962 
-1.747290, -28.229959, -203.645187, 1.784904, 245.461029 
-7.287118, 1.777378, -205.158051, 1.849639, 239.600006 
18.377590, -47.750648, -204.341476, 1.370439, 234.000000 
-17.326359, -36.616741, 40.337463, 1.865701, 914.799988 
-22.350088, -27.974884, 23.329910, 1.470583, 737.553894 
7.095472, -12.138878, 48.823738, 1.388424, 843.699158 
-12.317280, 9.005692, -204.633698, 1.452732, 220.800003 
28.342651, 24.188770, -204.040558, 1.389530, 275.453705 
4.531793, 9.369214, -203.988922, 1.441180, 294.314850 
16.212357, 24.094013, -203.852890, 1.577212, 257.223389 
6.753521, 57.346352, -203.549789, 1.880322, 206.561203 
9.422911, -21.349892, -205.192734, 1.408419, 254.800003 
-25.420643, -42.639816, -203.815369, 1.614731, 228.596359 
3.535747, 2.658173, -203.731812, 1.698289, 235.712585 
-16.508095, -14.144466, -204.143143, 1.286968, 246.610641 
9.399174, 4.672605, -204.253143, 1.176964, 188.672455 
4.269338, 19.478899, -204.037354, 1.392752, 228.508804 
-18.924232, -16.384785, 41.675594, 1.167702, 958.230591 
-20.580385, -18.119957, -204.092743, 1.337366, 250.622711 
-13.512565, 1.375020, -203.710190, 1.719909, 361.752655 
-10.536210, -41.233734, -204.314178, 1.115928, 244.367920 
8.596290, -0.792017, 52.986946, 1.352737, 841.506287 
-2.099816, 46.332462, -203.616394, 1.813719, 225.932175 
-15.690928, -36.527267, 37.857769, 1.999665, 1092.200073 
-9.001956, -19.416143, -204.363144, 1.066946, 243.762299 
0.693791, -29.436890, 40.808563, 1.472555, 967.684448 
-0.341539, -23.749619, 37.670681, 1.444456, 805.172363 
-7.320009, -8.028665, -203.498062, 1.932031, 230.505066 
3.300888, -11.736263, -204.036819, 1.393279, 278.385315 
32.792702, 34.690098, -12.556281, 1.614039, 495.992920 
-17.902065, -11.679300, 49.083126, 1.942071, 1042.384399 
-25.157352, 3.577072, -203.725906, 1.704195, 232.145081 
31.543493, -4.275792, -204.265106, 1.164984, 253.695862 
9.896615, -24.153465, -36.977455, 1.822371, 441.130432 
-11.151654, 35.579651, -204.715195, 1.414491, 252.800003 
-5.894945, -1.679241, -203.541290, 1.888809, 268.839874 
25.242931, 41.723522, -203.627899, 1.802200, 181.029633 
8.061322, 29.080183, -204.451172, 0.978917, 245.569305 
22.088676, 11.258413, -204.001343, 1.428776, 217.668961 
31.055374, 16.735527, -203.863434, 1.566666, 210.458969 
13.485696, -12.928830, -204.189880, 1.466364, 327.600006 
-21.246927, -17.689791, -204.236786, 1.193321, 218.421707 
9.136433, 0.746049, -203.525757, 1.904341, 253.307907 
-21.188675, -36.826725, -203.686996, 1.743113, 291.769348 
-11.088083, -21.953407, 45.392918, 1.451832, 877.666748 
-1.743516, -41.262344, -203.488861, 1.941246, 405.983978 
-0.863070, 0.633589, -205.998093, 1.543455, 260.800018 
11.183807, -29.705395, -203.878235, 1.551863, 261.497498 
-25.227051, 47.966869, -203.492310, 1.937793, 147.768616 
-20.777245, 20.549492, -204.083191, 1.346900, 254.850021 
28.372089, -7.414083, -203.471283, 1.958803, 246.641907 
15.157318, 23.236694, -206.254349, 1.388366, 194.199997 
-6.769948, 49.965454, -204.132996, 1.297090, 235.237640 
4.755685, -17.307203, 59.256283, 1.918164, 1027.502319 
14.198878, 13.559772, -205.200500, 1.342776, 189.400009 
35.293785, -17.579987, -2.826266, 1.063727, 535.947998 
-0.203836, 1.495088, 56.047256, 1.665443, 845.903198 
-33.406769, -5.575431, -204.235626, 1.194449, 206.848679 
3.637982, 43.028606, -204.441284, 0.988822, 312.647247 
7.440609, 9.962164, -203.643753, 1.786346, 227.238068 
-1.886599, 17.387020, -204.793442, 1.960753, 192.000000 
9.027777, 10.753040, -203.656921, 1.773194, 257.355042 
-17.518379, 84.598106, -203.814468, 1.615638, 352.014526 
-15.026595, -15.061636, 36.322620, 1.871827, 837.109192 
9.070074, -8.372269, -54.224197, 1.050701, 462.274536 
24.671045, 13.769768, -204.857010, 1.368892, 239.400009 
-15.688239, 35.355297, -203.579514, 1.850572, 230.662140 
46.452000, -6.634807, -205.420792, 1.807279, 290.399994 
-2.372076, 7.618788, 53.645702, 1.914962, 1376.793335 
-24.608101, 13.130407, -203.784042, 1.646064, 381.231781 
4.221256, 1.047184, -203.482910, 1.947195, 187.153580 
3.570180, 12.540857, -203.938309, 1.491787, 176.541016 
-11.447636, 32.369564, -204.053040, 1.377056, 203.306473 
33.381168, -19.051483, -204.316101, 1.113999, 233.844833 
-4.012228, 3.983379, -203.787704, 1.642406, 229.795059 
-9.730285, 33.148643, -203.454010, 1.976085, 213.301468 
-16.023403, -8.948752, -206.165237, 1.872105, 288.399994 
9.053576, -36.901367, -203.865646, 1.564461, 253.927139 
-2.426782, -30.411568, 56.879555, 1.612364, 1026.859497 
-2.554638, 23.931492, -203.603943, 1.826164, 209.979980 
-13.411281, -26.935183, 57.893898, 1.596557, 908.815369 
-0.167911, -15.684962, -203.660690, 1.769413, 333.342560 
-13.381916, 2.586112, -203.578644, 1.851432, 187.464661 
25.273020, 29.535444, -204.162872, 1.267226, 283.160278 
18.724672, 37.994461, -203.807831, 1.622273, 200.781311 
-19.751560, -6.574551, -204.114548, 1.315545, 247.599258 
11.216549, 48.959496, -204.008606, 1.421505, 211.521378 
5.320800, -8.090978, -203.992401, 1.437696, 247.825348 
2.587646, 7.871774, -204.346359, 1.083749, 255.143524 
48.781883, 61.534809, -204.309265, 1.120861, 409.264038 
-2.825764, -20.599770, -204.451447, 0.978642, 254.201019 
-17.975555, 48.517616, -204.212708, 1.217398, 162.536469 
31.371742, -33.969051, -15.225691, 1.629565, 505.372009 
7.688486, 47.593079, -203.512024, 1.918080, 200.411728 
-4.090208, -25.508617, 57.282707, 1.276281, 887.459229 
23.811943, -30.208549, 26.258602, 1.062316, 651.653503 
-33.427238, 13.321312, -203.643341, 1.786747, 236.043716 
0.211511, -29.316422, -203.536240, 1.893861, 232.358093 
-7.363133, 5.624942, -203.481247, 1.948858, 232.493011 
-24.923027, -24.617121, -203.693008, 1.737098, 229.574890 
-26.814384, 13.394999, -203.921356, 1.508754, 220.942947 
11.106543, 3.148412, -203.980148, 1.449940, 242.226776 
-16.277599, 51.284615, -203.595276, 1.834833, 203.671005 
0.966924, -26.564543, -203.591080, 1.839023, 313.956177 
23.588289, -11.333894, 1.269012, 1.035847, 490.736877 
15.148974, -0.788602, 34.912140, 1.037196, 715.565491 
-4.506165, 36.447231, -204.109894, 1.320196, 243.988342 
16.658009, 0.843869, -203.495605, 1.934500, 224.560852 
6.989945, 5.381227, -203.611893, 1.818208, 262.376404 
18.336823, -42.812149, 40.812370, 1.146585, 1044.649658 
36.481747, 14.875355, -204.182922, 1.247168, 259.738159 
0.074573, -35.909611, 49.995644, 1.037387, 1011.367004 
-135.393219, 44.414925, -24661.244141, 1.021601, 50002.035156 
-12.445983, -17.678053, 56.383709, 1.935889, 864.721436 
-5.081954, 50.003067, -203.711365, 1.718745, 187.456848 
22.697943, 25.535103, -204.058853, 1.371239, 286.599396 
-0.426634, 2.296330, -204.178635, 1.251471, 246.739838 
-14.976810, 46.232979, -203.567413, 1.862683, 267.837982 
-14.137147, 24.133083, -203.861099, 1.569007, 242.159943 
-20.161015, 47.031799, -203.648010, 1.782091, 243.899384 
10.527408, 18.626335, -205.854416, 1.811406, 281.000000 
-24.499634, 23.347227, -203.870331, 1.559775, 232.367783 
3.297570, 7.772835, -203.580826, 1.849268, 243.256516 
-17.897366, -15.446190, -203.776825, 1.653276, 369.845123 
-16.156454, 2.833990, -204.175690, 1.254406, 315.996216 
-33.844566, -5.825049, -204.319534, 1.110554, 228.411957 
-25.977018, 29.572201, -203.694412, 1.735668, 162.027847 
-55.345409, -30.267670, -203.579880, 1.850210, 362.603546 
-12.006204, -24.685337, 45.512066, 1.630235, 1027.329224 
-24.806316, 36.207493, -204.092102, 1.337983, 233.548462 
32.813709, -45.638142, -203.462494, 1.967612, 280.340027 
-12.639035, -16.263405, 34.474583, 1.382213, 954.073303 
-29.491442, -39.973999, 53.036243, 1.688068, 1094.751343 
-8.574633, 51.503082, -204.009872, 1.420227, 206.098053 
13.711646, 2.052182, -203.448196, 1.981893, 273.737732 
29.419029, -15.079300, -203.976944, 1.453161, 190.115967 
11.735361, 40.116352, -203.996521, 1.433589, 159.129349 
23.076746, 6.178778, -12.940850, 1.802321, 457.882477 
-2.026018, 45.530190, -204.310822, 1.119282, 190.587387 
32.689133, -24.963533, -14.255228, 1.084973, 564.978210 
39.136383, -103.906624, -9602.106445, 1.062527, 50002.105469 
10.013557, 35.189953, -204.122345, 1.307746, 233.921616 
30.687054, 3.555146, -203.779510, 1.650597, 251.832367 
-11.278505, -32.521832, -204.075745, 1.354351, 303.356781 
-16.428047, -31.202196, -204.355865, 1.074223, 252.494553 
