x, y, z, size 
-31.668995, -87.727013, 272.362640, 1.879562, 824.557190 
41.295376, -23.692688, 403.024109, 1.328281, 1252.919312 
-84.356010, -115.125938, 350.876831, 1.979657, 1233.246216 
96.792809, 112.578712, 196.243195, 1.658325, 985.517273 
-24.661289, 20.738825, 125.340790, 1.550627, 830.600037 
144.306686, -38.082527, 324.773438, 1.272641, 962.765747 
89.298210, -108.741127, 274.374420, 1.877773, 1336.520752 
114.306412, -66.066032, 383.560791, 1.001378, 982.472107 
-121.340195, -94.838585, 364.037323, 1.839685, 1330.733765 
36.609909, -13.622681, 163.824036, 1.420124, 1446.014526 
38.983913, -6.995836, 249.211060, 0.981058, 980.142273 
63.448555, -116.840645, 233.230865, 1.037526, 1071.637817 
74.601601, 32.884609, 322.314941, 1.938967, 1214.046509 
20.047775, -53.415375, 285.263062, 1.710787, 854.000000 
76.982231, 50.650101, 245.089478, 1.949682, 847.498047 
-61.766670, -68.380196, 271.120544, 1.064573, 1425.276855 
109.665993, -49.190437, 335.185852, 1.648278, 1331.650269 
-5.964924, 33.041916, 149.454636, 1.838758, 1109.417847 
-53.513153, 93.702080, 196.406677, 1.277381, 1103.076904 
-4.022702, 7.428340, 166.892944, 1.891799, 1091.362671 
-99.673080, -63.135010, 288.278473, 1.763110, 1112.415161 
-30.839073, 31.590265, 346.032135, 1.641592, 1435.993286 
-58.572456, 66.810547, 430.777710, 1.541778, 1204.591187 
-109.351097, 81.345078, 263.600433, 1.552648, 999.018555 
29.756813, -46.010101, 370.700439, 1.296242, 821.302856 
110.968925, -130.245010, 355.419525, 1.003765, 1429.192017 
67.576401, 24.384546, 427.957703, 1.566590, 852.694641 
-34.988708, -34.408867, 286.245850, 1.939848, 1233.344727 
116.472893, 65.884895, 315.445648, 1.231356, 1205.565552 
-103.485229, 68.000168, 291.439240, 1.561422, 987.574707 
4.445996, 64.562851, 169.566315, 1.922668, 1107.599976 
-22.006805, 36.699814, 216.942444, 1.866343, 822.672424 
35.440338, -22.525505, 300.964050, 1.280320, 1234.564209 
39.668125, 29.276789, 349.473938, 1.947285, 845.119690 
63.303455, 86.709969, 192.757446, 1.418191, 975.535400 
-22.535023, 15.426141, 212.073944, 1.764075, 1121.259033 
-125.022415, 156.554810, 311.251770, 1.151607, 1137.151245 
-75.930199, -110.343384, 394.235199, 1.617424, 1780.995728 
-11.819923, -100.377670, 402.590271, 1.681483, 974.789795 
-81.290382, 15.546172, 356.347595, 1.419092, 1744.978882 
71.930473, 104.872215, 306.993927, 1.189715, 920.246460 
17.880322, -16.515293, 235.195053, 1.538316, 824.180786 
98.326958, 6.752429, 342.786438, 1.796033, 1103.331177 
50.853107, -32.406132, 219.699951, 1.689597, 1117.868530 
88.917847, -66.315132, 377.052490, 1.344742, 1672.013062 
30.951347, 82.087616, 312.886414, 1.050285, 846.698425 
-11.619747, -23.678499, 258.948914, 1.108556, 985.962463 
-124.420349, 5.826772, 342.995178, 1.093302, 1217.858276 
98.023544, -131.479248, 383.239258, 1.814824, 1323.200073 
-61.670021, -20.245947, 376.885986, 1.893549, 849.190247 
22.207077, 14.125164, 420.509888, 1.331276, 957.705322 
40.987888, -8.917518, 223.220490, 1.224788, 1020.846069 
79.565681, 41.703159, 161.079437, 1.415868, 1221.165039 
71.025146, 25.583261, 238.676514, 1.209761, 981.052490 
-123.500885, -151.226624, 398.600433, 1.386874, 1197.533081 
121.867432, -147.718384, 316.832367, 1.350941, 50001.582031 
-106.500717, -50.353546, 326.521698, 1.901058, 1206.294800 
91.651985, -69.151566, 320.434082, 1.035911, 1439.164429 
-127.663864, 87.792145, 363.892334, 1.436947, 823.078186 
-40.551682, 41.087261, 212.348160, 1.019296, 1139.053467 
-81.187965, 0.673375, 297.019836, 1.874890, 841.384827 
54.995575, 23.231474, 246.835800, 1.567347, 1083.419922 
-1.086708, -105.329391, 424.342224, 1.108943, 1443.257812 
-71.297997, 108.690361, 248.487976, 1.553229, 955.132019 
43.037289, 83.135452, 198.806915, 1.689392, 834.845642 
128.263184, 0.812786, 434.724304, 1.928857, 1102.967407 
-16.591999, -123.171997, 387.477783, 1.602917, 820.844727 
-9.910686, 12.317229, 237.839279, 1.405816, 1089.860840 
72.654236, -78.677307, 232.164474, 1.317899, 846.455261 
-6.058809, -18.172003, 189.281036, 1.692924, 1214.837891 
-111.032516, 91.994072, 239.185547, 1.255917, 1106.693237 
-60.051849, -25.182777, 355.312927, 1.143485, 974.366699 
3.764891, 152.235092, 377.691162, 1.358274, 981.553284 
123.509781, 143.981293, 400.479492, 1.781912, 1454.288696 
7.446705, 120.513611, 306.334778, 1.514513, 849.014282 
88.314499, -125.925293, 389.216888, 1.526698, 983.323303 
18.650715, 62.351406, 397.226562, 1.364397, 1202.611572 
-82.706284, -33.822273, 329.560486, 1.924482, 838.484619 
21.972267, -109.862289, 198.958679, 1.553335, 855.287537 
-33.353737, -61.813622, 148.518417, 1.474574, 824.949402 
58.074867, -15.771929, 327.602661, 1.097524, 50001.667969 
-13.676550, -55.729523, 313.927185, 1.332799, 834.080078 
43.943996, -69.493095, 190.429688, 1.865862, 825.565613 
91.513771, 140.106720, 379.800201, 1.009849, 885.054199 
-5.843015, -52.643978, 406.259521, 1.644604, 1117.989868 
-0.912737, 45.544434, 173.297455, 1.684184, 1338.794800 
-105.173340, 11.920685, 428.608459, 1.411093, 856.454529 
61.071865, -71.791931, 419.859131, 1.378315, 959.790527 
-21.143265, 30.742407, 253.549561, 1.225526, 1341.996094 
-109.305031, 44.627285, 358.106445, 1.095609, 898.346558 
91.476051, 82.990028, 222.640015, 1.259289, 818.520447 
-75.727921, 77.256744, 374.516846, 1.140176, 1015.247925 
129.060135, 82.623894, 365.193909, 1.148976, 1119.458252 
-113.396538, 107.340645, 384.283325, 1.180497, 1552.074463 
83.621635, 96.161644, 246.824875, 1.006132, 850.400024 
95.336609, 71.617027, 259.951691, 1.164327, 1099.585693 
37.049107, 54.873207, 242.127899, 1.764323, 832.069214 
-53.029678, -64.503311, 295.381165, 1.016303, 971.801453 
29.655666, 151.463699, 411.020752, 1.057776, 1668.745361 
-18.080460, -150.763794, 402.136993, 1.476832, 1113.088013 
-36.371925, 71.361717, 358.758453, 1.849220, 1201.702026 
-111.134491, -71.577095, 420.305847, 1.628870, 956.417358 
1.333911, 159.331787, 290.426910, 1.624543, 957.000000 
-20.149250, 87.130440, 273.506714, 1.015837, 980.100952 
-109.530464, 76.331093, 315.734863, 1.846288, 1098.436768 
102.942123, 74.462105, 244.438690, 1.865924, 833.323914 
19.065678, -93.930611, 276.977509, 1.850581, 840.679199 
135.443817, 102.018112, 402.767212, 1.210827, 1766.121826 
136.050629, -95.455704, 399.162170, 1.348291, 1231.977051 
70.550293, 111.341202, 340.030518, 1.093436, 1218.254883 
-24.755424, 87.438980, 402.684174, 1.884224, 1218.680786 
-121.093613, -27.302349, 428.115173, 1.554319, 1668.887573 
-96.818245, -96.752174, 379.162292, 1.729366, 1085.078491 
-13.656616, -31.951927, 140.803040, 1.116125, 969.709656 
-46.490608, -118.057190, 339.307465, 1.136959, 1768.922607 
-51.299099, 42.853107, 350.804504, 1.388930, 1087.170776 
33.667435, 20.748068, 125.348984, 1.931610, 1090.597412 
-45.086132, 150.314255, 323.182648, 1.368039, 1104.112183 
-3.036527, -52.204861, 350.021973, 1.961551, 1103.234375 
-93.498535, -106.320061, 365.279053, 1.526077, 1120.045654 
-127.719666, -48.632797, 270.831299, 1.043945, 844.485413 
-77.649498, 59.977787, 373.672180, 1.483866, 835.903320 
38.436310, -7.538252, 197.481812, 1.883407, 1111.643921 
94.546638, -111.041374, 234.633652, 1.504621, 851.216919 
147.681259, 4.515425, 347.341248, 1.151184, 983.899902 
-57.465881, 23.355730, 419.208374, 1.082065, 1891.599976 
29.391222, -14.431562, 155.827393, 1.743711, 832.649414 
13.354521, 154.769928, 419.352966, 1.808180, 1126.205078 
-92.668610, 132.416595, 308.648651, 1.871735, 1233.096191 
3.419013, -44.566479, 209.617401, 0.984376, 825.385620 
31.375000, -36.136406, 317.605377, 1.427423, 850.700256 
-122.397644, 54.423836, 303.948608, 1.388876, 823.332153 
73.252968, -138.362198, 273.072876, 1.227046, 851.005920 
89.986763, -50.813202, 165.923523, 1.003716, 847.919434 
24.010658, -63.538132, 390.935730, 1.722407, 1105.111572 
29.251759, 80.134888, 202.212921, 1.235040, 853.498291 
86.388069, 97.434425, 423.908417, 1.940545, 1345.611084 
-18.094589, 69.597618, 264.702087, 1.380130, 954.799988 
-89.197250, -106.177902, 391.948059, 1.308661, 1315.540649 
79.402847, 151.949875, 341.187469, 1.923768, 841.600037 
-70.873390, 66.148834, 332.168579, 1.964478, 1341.599976 
-107.075546, 136.576035, 423.040710, 1.034019, 1090.691040 
110.634247, 110.639931, 307.491699, 1.270537, 888.042725 
35.981918, -4.880607, 165.244980, 1.625448, 864.314636 
48.532917, -40.406452, 275.500580, 1.114310, 948.724426 
-25.721188, -50.595943, 342.357269, 1.781832, 1090.763062 
59.431160, 11.604405, 157.244202, 1.727020, 1112.920898 
-5.074747, 43.253628, 197.547028, 1.751661, 843.040527 
68.930428, 102.154716, 360.710785, 1.108491, 1029.651733 
-71.920448, 108.521141, 284.425293, 0.964062, 990.123962 
-23.985559, -37.126522, 223.087616, 1.853710, 842.000000 
1.528070, 149.017029, 389.851105, 1.228669, 959.084534 
-36.054333, 35.014694, 229.841064, 1.207378, 888.247009 
-54.687160, -84.116386, 321.447266, 1.716252, 1081.621338 
97.286255, -107.892601, 261.575806, 1.541374, 1552.181396 
48.277653, -90.434212, 326.005524, 1.323467, 1110.090454 
111.152946, -10.004227, 274.735962, 1.464817, 851.759155 
-104.968834, -131.532227, 241.617859, 1.121136, 963.917175 
-36.082642, 98.855431, 335.203857, 1.863458, 1221.966309 
-52.259895, 118.911400, 339.162842, 1.492792, 1089.575684 
-72.289299, 161.183121, 400.017029, 1.157367, 1631.847412 
-46.324112, -26.731949, 237.890411, 1.656062, 854.249512 
-4.073938, -142.109421, 413.725769, 1.737330, 1085.699585 
96.000832, -153.077942, 336.450317, 1.680637, 967.600037 
-90.870438, -41.405514, 256.527069, 1.418523, 1771.400024 
-30.414536, 84.122047, 249.717209, 1.467168, 826.386963 
-23.476696, 20.810953, 189.283508, 1.133283, 1061.539673 
46.343102, -72.545647, 375.975861, 1.356345, 811.287903 
138.882446, -141.121506, 339.992737, 1.542634, 1209.848389 
-110.304550, 115.796875, 253.621872, 1.430235, 1037.388550 
-7.670284, -42.986847, 241.269974, 1.050241, 988.718140 
105.001915, -30.273888, 368.757782, 1.913276, 1117.108276 
-87.191605, 155.783447, 371.412415, 1.666058, 1686.667236 
-17.721985, -2.041322, 334.318176, 1.374425, 977.600037 
-45.331726, -122.907692, 229.709259, 1.893170, 848.175720 
-1781.039062, -1338.653931, -1781434.500000, 1.446409, 50002.000000 
1.859390, -35.628517, -204.454971, 0.975136, 1077.856323 
-8.657686, -19.674835, -204.047760, 1.382348, 1096.178101 
3.339175, -28.091640, -204.203491, 1.226617, 1023.303223 
-15.826780, 45.697807, -204.461761, 0.968348, 839.928406 
-6.701895, -3.024836, -204.266220, 1.163874, 852.216370 
2.786645, 22.005127, -204.451401, 0.978694, 1055.070190 
15.317121, 0.232373, -204.375458, 1.054641, 828.004272 
-18.503347, -16.642162, -203.780365, 1.649728, 1216.074341 
39.714748, 35.458763, -204.223450, 1.363194, 825.079773 
10.291397, -41.905819, -203.704071, 1.726031, 1453.333740 
24.252167, -37.700233, -204.425568, 1.004530, 965.748962 
2.065448, -59.678051, -203.740555, 1.689545, 970.576172 
10.759464, -38.727745, -204.103561, 1.326544, 974.593445 
-13.454647, -25.007246, -203.511383, 1.918712, 980.997742 
-7.205090, -31.883289, -204.209274, 1.220840, 966.370667 
2.619989, 20.907017, -204.154297, 1.275795, 985.878540 
16.981052, -18.279356, -203.820786, 1.609306, 1111.216309 
45.587555, -22.266582, -203.480270, 1.949835, 831.103088 
29.760206, -1.669374, -203.490128, 1.939958, 825.862671 
29.453537, 23.181492, -204.254562, 1.175541, 1104.138794 
-18.669039, -29.019627, -203.849289, 1.580812, 1234.747559 
42.001816, -28.409794, -203.470016, 1.960089, 837.258850 
1.790078, -11.877518, -204.379562, 1.050538, 945.653564 
1.857727, -43.024647, -204.454987, 0.975120, 1070.056030 
-4.326597, -16.702383, -203.645203, 1.784904, 849.934509 
0.697739, 38.384483, -203.580460, 1.849639, 820.616516 
-17.204952, -19.551226, -204.059662, 1.370439, 1568.788818 
14.229930, -29.773756, -203.564392, 1.865701, 850.386108 
-0.859125, 6.108575, -206.644379, 1.470583, 1114.000000 
17.184460, 16.435020, -204.041656, 1.388424, 1080.456421 
-25.934902, 18.591711, -203.977356, 1.452732, 967.156982 
-3.741095, -51.684044, -204.040573, 1.389530, 1550.950439 
3.188049, -23.771107, -203.988922, 1.441180, 897.528442 
36.598549, 33.615448, -203.852905, 1.577212, 821.766785 
-13.881473, -37.173798, -203.549774, 1.880322, 1115.651611 
-18.461212, 26.537884, -204.021667, 1.408419, 1341.534546 
20.511583, 26.405436, -203.815384, 1.614731, 1541.961548 
5.153762, -48.821266, -203.731812, 1.698289, 854.999695 
22.211040, -31.236916, -204.143127, 1.286968, 950.743286 
-17.601051, 33.545593, -204.253128, 1.176964, 823.310486 
-10.528625, 20.105749, -204.037338, 1.392752, 1440.820801 
3.453273, -24.567200, -204.262390, 1.167702, 908.695435 
14.251766, 18.548819, -204.092743, 1.337366, 988.003540 
7.827233, 33.659946, -205.881775, 1.719909, 1091.400024 
25.459488, -47.484657, -204.314178, 1.115928, 970.163757 
-7.307377, -29.435974, -204.077362, 1.352737, 1108.674072 
44.523186, -40.465157, -203.616379, 1.813719, 970.139709 
4.357808, -8.331222, -203.430435, 1.999665, 853.157227 
-24.042009, 23.054115, -204.363144, 1.066946, 960.951355 
-23.604109, 40.944149, -203.957550, 1.472555, 1130.621948 
-18.527906, -17.875771, -203.985626, 1.444456, 840.261536 
0.125517, -66.964760, -203.498062, 1.932031, 980.713928 
20.508127, 22.243931, -206.186340, 1.393279, 960.799988 
41.539562, -2.269960, -203.816040, 1.614039, 845.583557 
14.276440, 39.641514, -203.488022, 1.942071, 1677.133057 
-7.316513, -54.456512, -203.725891, 1.704195, 847.347290 
52.320812, -0.626314, -204.265121, 1.164984, 955.191833 
7.372383, -38.691486, -203.607727, 1.822371, 1448.528564 
-19.574120, -8.348681, -204.015610, 1.414491, 981.572754 
9.964968, 9.564256, -203.541290, 1.888809, 1082.395386 
-31.084000, 47.163528, -203.627899, 1.802200, 843.738708 
19.859108, 41.731724, -206.324326, 0.978917, 1234.000000 
-20.798601, -12.801918, -204.001328, 1.428776, 975.161438 
8.555041, -8.235313, -203.863434, 1.566666, 856.546570 
7.370092, -28.266893, -203.963745, 1.466364, 1550.104370 
-6.357817, 10.671936, -204.236771, 1.193321, 982.005737 
-19.676289, -58.209805, -203.525757, 1.904341, 850.030762 
-16.686235, 2.996961, -203.686981, 1.743113, 1112.043945 
1.588356, -10.966152, -203.978271, 1.451832, 848.960632 
19.196140, -46.289509, -203.488846, 1.941246, 842.648804 
48.550850, -4.295746, -203.886642, 1.543455, 835.314392 
22.787745, -0.124771, -203.878235, 1.551863, 985.133301 
37.804527, -27.767784, -203.492310, 1.937793, 848.180115 
13.117750, 9.354328, -204.083191, 1.346900, 960.704468 
-20.084581, -22.249832, -203.471298, 1.958803, 1336.201660 
1.468380, 7.075261, -204.041733, 1.388366, 926.038574 
-1.256459, -36.028622, -204.132996, 1.297090, 864.685669 
-22.528896, 19.071932, -203.511932, 1.918164, 843.165344 
32.394489, -25.378113, -204.087311, 1.342776, 824.554260 
1.780178, 32.588875, -204.366364, 1.063727, 1033.653564 
-10.331776, -24.797428, -203.764648, 1.665443, 991.351624 
7.992463, 37.859623, -204.235657, 1.194449, 960.775574 
-19.900703, 8.749833, -204.441299, 0.988822, 829.070251 
-26.105431, -11.430266, -203.643753, 1.786346, 851.204895 
-24.432838, -19.267994, -203.469345, 1.960753, 1112.957642 
-19.405628, -40.928024, -203.656921, 1.773194, 1112.593872 
-35.709671, 38.286392, -203.814468, 1.615638, 1104.575317 
5.195992, -43.242992, -203.558273, 1.871827, 1355.279907 
-0.328283, -39.828693, -204.379410, 1.050701, 1120.978516 
-17.116558, 17.589977, -204.061203, 1.368892, 1682.656250 
-17.484076, 0.882838, -203.579529, 1.850572, 1117.296631 
-6.651118, -2.027545, -203.622818, 1.807279, 1123.514160 
-19.289915, 12.537369, -203.515137, 1.914962, 843.460754 
-15.524305, -25.361591, -203.784042, 1.646064, 1651.604126 
20.851383, 6.454031, -203.482910, 1.947195, 850.875366 
-20.442158, -32.105728, -203.938309, 1.491787, 974.745789 
1.474701, 22.510433, -204.053040, 1.377056, 1617.238037 
18.314867, -18.893951, -205.084625, 1.113999, 1541.800049 
38.248234, 12.656466, -203.787689, 1.642406, 1332.393555 
10.519567, -13.717117, -205.984375, 1.976085, 1232.800049 
3.630840, 42.011711, -204.974838, 1.872105, 839.400024 
-26.964111, -0.539256, -203.865631, 1.564461, 989.691650 
-26.928989, -12.060836, -203.817719, 1.612364, 1219.559204 
7.893304, 19.889183, -203.603928, 1.826164, 958.370483 
41.914886, -16.143354, -203.833542, 1.596557, 982.376770 
-13.504758, 10.051733, -203.660675, 1.769413, 984.795410 
-14.679157, 16.136890, -203.578659, 1.851432, 1429.494385 
27.673712, -15.542711, -204.162872, 1.267226, 820.320679 
-13.825020, -30.098404, -203.807831, 1.622273, 1112.462524 
-14.600048, -9.168344, -204.114563, 1.315545, 844.735229 
31.020500, -13.502875, -204.008606, 1.421505, 856.317871 
-2.659407, 14.485912, -203.992416, 1.437696, 1343.722168 
1.763704, 22.925808, -204.346359, 1.083749, 946.652405 
26.251686, -27.556587, -204.309235, 1.120861, 1201.871704 
12.404928, 26.688204, -204.451447, 0.978642, 982.680542 
-0.411687, 51.907547, -204.212708, 1.217398, 856.402100 
-9.030672, -46.701080, -203.800537, 1.629565, 852.114563 
23.054359, -29.401955, -203.512024, 1.918080, 1085.873779 
26.640978, -0.112669, -204.153809, 1.276281, 1092.816040 
-11.516049, -41.601925, -204.367798, 1.062316, 1120.272339 
-34.724480, -23.881010, -203.643341, 1.786747, 842.050903 
-21.567331, 37.934151, -203.536224, 1.893861, 1229.727295 
20.179173, -6.074879, -203.481247, 1.948858, 1228.016846 
-20.465691, -3.283900, -203.692993, 1.737098, 1558.890137 
-23.949213, -22.607912, -203.921356, 1.508754, 839.595825 
786.924744, 1483.220459, -2303574.250000, 1.449940, 50002.441406 
-9.807632, -18.080097, -203.595245, 1.834833, 855.674255 
9.788136, 25.469215, -203.591080, 1.839023, 993.960388 
-18.332710, 26.961597, -204.394257, 1.035847, 1071.440063 
1.807498, -12.613361, -204.392914, 1.037196, 1126.455200 
-5.473540, 43.239845, -204.109909, 1.320196, 958.823608 
-18.608694, -4.228831, -203.495621, 1.934500, 1454.827759 
18.444315, -23.711519, -204.181961, 1.818208, 1097.599976 
49.385002, 3.041845, -204.283524, 1.146585, 1080.563232 
1.600358, 31.104565, -204.182922, 1.247168, 1375.844238 
-237.234985, -24.253826, -1941363.250000, 1.037387, 50002.476562 
3.425555, 27.011633, -204.408493, 1.021601, 1028.439941 
8.298729, 21.040565, -203.494217, 1.935889, 1201.711670 
24.361340, -43.676117, -203.711349, 1.718745, 960.511169 
6.031224, -36.060944, -204.058868, 1.371239, 952.095398 
-31.916735, -13.673269, -205.971832, 1.251471, 832.799988 
16.917213, -78.315781, -206.888214, 1.862683, 857.000000 
-30.020117, -25.457424, -203.861099, 1.569007, 1354.135376 
-18.832615, -40.037777, -206.215454, 1.782091, 837.600037 
13.520946, -37.766029, -203.618683, 1.811406, 855.214355 
-2.424331, -19.821915, -203.870331, 1.559775, 830.227966 
-2.532461, -45.882469, -203.580841, 1.849268, 993.551758 
14.412951, 1.875269, -203.776825, 1.653276, 980.761719 
21.501432, 23.101305, -204.175705, 1.254406, 954.803162 
35.051949, -45.449409, -204.319550, 1.110554, 1116.231323 
-13.816838, -36.422592, -203.694443, 1.735668, 1105.056152 
24.949612, -0.186170, -203.579895, 1.850210, 1565.866699 
-24.125963, -4.064763, -203.799881, 1.630235, 819.153870 
-7.262264, 28.100031, -204.092117, 1.337983, 953.427490 
-15.839666, 22.850769, -203.462479, 1.967612, 1226.058228 
-0.669183, 11.622452, -204.047882, 1.382213, 1206.169800 
-11.836493, 37.457947, -203.742035, 1.688068, 1114.469116 
29.840061, -51.948593, -204.009888, 1.420227, 997.363831 
3.163709, -8.194040, -203.448212, 1.981893, 837.647461 
-19.162441, -25.851179, -204.280701, 1.453161, 844.000000 
3.687612, 9.925453, -203.996521, 1.433589, 964.079102 
33.534676, -18.015554, -203.627777, 1.802321, 1226.448242 
31.106461, -35.697895, -204.310806, 1.119282, 852.592285 
3.549055, -41.615280, -204.345123, 1.084973, 936.110596 
