Rotor: R5-9x120d slices(97)dia, Hopper: H2-bumper-diffuser, RPM: 4.295533, Dose: 100.000000, Logger_Version: 0.5, Time: 09_24_2020, 17-39-01
x, y, z, size, die_time 
79.230530, 61.772430, 248.074509, 2.439106, 716.722412 
-3.604714, -62.837173, 396.850098, 1.547355, 1133.320312 
-18.942234, -4.987396, 265.954956, 2.769362, 1005.004700 
-45.357193, -48.314930, 163.223145, 1.844411, 595.570312 
-19.502159, -5.616748, 381.287476, 2.648389, 848.904358 
-16.870686, -6.528783, -97.163406, 2.836595, 855.601990 
-7.880267, -8.169251, -98.071457, 1.928533, 1425.044556 
-11.251495, -5.555535, -98.039085, 1.960916, 643.208435 
0.894778, -2.436954, -98.000061, 1.999930, 825.733765 
-23.597652, -5.217293, -97.447037, 2.552959, 611.309998 
17.473404, -3.460116, -97.163651, 2.836340, 704.671936 
6.206622, 11.289363, -98.406189, 1.593811, 797.967896 
21.523418, -10.687057, -97.713158, 2.286851, 693.078979 
-12.208241, -7.442386, -97.553337, 2.446667, 1151.505737 
18.275150, -2.829161, -97.502029, 2.497977, 1305.315796 
14.661863, -4.631612, -98.556824, 1.443180, 647.737732 
-26.926458, -7.034419, -97.593887, 2.406116, 693.505493 
-32.498043, -5.849696, -97.312149, 2.687854, 638.310669 
38.932194, 2.300465, -98.251099, 1.748902, 733.355286 
31.553379, -7.561796, -97.953064, 2.046937, 743.964600 
-21.150053, -0.968655, -97.771332, 2.228674, 620.632202 
-39.207649, -8.470561, -97.610558, 2.389438, 809.522583 
39.658989, -0.840753, -97.949844, 2.050156, 740.225220 
19.385841, -6.208968, -97.079712, 2.920286, 718.497803 
-26.184841, -2.315794, -98.032578, 1.967428, 613.438599 
8.527801, -10.580898, -98.147125, 1.852873, 638.546204 
28.591288, -6.141276, -98.028130, 1.971874, 764.131348 
-27.538824, -6.128764, -98.515495, 1.484501, 603.422424 
-10.618144, -6.225914, -98.317474, 1.682524, 632.465454 
22.094700, -5.541311, -97.700005, 2.300000, 674.892029 
-27.687973, 15.266258, -97.798248, 2.201753, 1568.788208 
-19.578501, -9.108405, -97.143509, 2.856496, 773.491333 
-28.865955, -1.841410, -98.404358, 1.595636, 774.294434 
24.509325, 0.063365, -98.120178, 1.879820, 835.876221 
-11.284492, -10.000264, -98.090340, 1.909662, 956.853760 
-4.769753, -6.613637, -97.397690, 2.602317, 663.616943 
-25.133091, 2.625640, -97.911850, 2.088148, 809.200500 
-0.903232, 9.416819, -98.100433, 1.899572, 1297.620850 
-1.309175, 8.097480, -97.974472, 2.025521, 971.046387 
22.448349, -11.761172, -97.907913, 2.092083, 682.009460 
40.956371, -1.570686, -97.468239, 2.531768, 1031.595459 
-20.271431, 5.113067, -97.667343, 2.332666, 637.290161 
-34.870422, -2.611142, -98.214508, 1.785491, 666.631592 
18.174831, -3.910218, -97.383163, 2.616828, 671.922729 
-17.587925, -8.686825, -97.023438, 2.976569, 928.746887 
-0.598032, -8.223973, -98.012772, 1.987233, 621.668945 
-18.117035, -2.793470, -97.187561, 2.812440, 664.923279 
0.507413, 10.551248, -98.452522, 1.547481, 1260.290283 
-11.180429, -6.813872, -98.387291, 1.612705, 795.295776 
40.811497, -8.941503, -97.853729, 2.146265, 536.469482 
28.149662, -2.053358, -97.651230, 2.348778, 880.812256 
-10.409287, -8.972057, -98.353043, 1.646959, 639.921265 
-9.423889, -8.333006, -97.371735, 2.628261, 668.714172 
-32.467930, -5.363492, -98.355835, 1.644160, 1232.824951 
24.794035, 0.228222, -97.408142, 2.591856, 685.588867 
-34.520782, -3.711208, -97.005501, 2.994497, 664.229919 
43.270046, 0.974608, -97.227615, 2.772376, 739.610657 
42.545128, 2.797447, -97.360008, 2.639991, 1371.756958 
38.068222, -6.131798, -97.100739, 2.899252, 728.742126 
32.201530, 5.228868, -98.548233, 1.451761, 656.817749 
-27.458664, -3.692613, -97.640106, 2.359893, 641.523560 
25.797556, -7.375142, -97.671455, 2.328551, 752.358032 
19.911001, -5.062116, -97.950912, 2.049078, 836.296143 
38.013233, -6.087471, -97.599831, 2.400168, 731.428711 
-27.887733, -6.340988, -97.107605, 2.892388, 623.068787 
11.588031, -9.059586, -97.352776, 2.647228, 781.580994 
17.157930, -3.623393, -97.989395, 2.010602, 821.768677 
22.288664, -2.241107, -97.170692, 2.829312, 698.065857 
-5.898911, 3.989494, -97.130020, 2.869983, 670.196350 
-12.114140, 6.544688, -98.546898, 1.453102, 799.048279 
39.071404, -6.775804, -97.172119, 2.827880, 737.770813 
43.759834, 2.071327, -97.208588, 2.791408, 703.283630 
-2.138196, -4.538383, -97.545464, 2.454547, 1174.129395 
-31.446331, -3.781440, -97.630463, 2.369545, 1274.972656 
22.343174, 8.187277, -97.091965, 2.908037, 684.886536 
-20.162817, -6.330909, -97.413193, 2.586807, 853.411255 
7.720963, -3.541500, -97.957436, 2.042557, 1030.477417 
-35.605816, -1.182007, -97.738022, 2.261977, 821.951782 
37.413246, -3.012099, -98.323166, 1.676842, 850.484436 
-33.663177, -5.412283, -98.309891, 1.690110, 632.014038 
-31.501648, -7.271186, -97.603149, 2.396848, 665.927307 
1.161577, -10.017521, -98.266815, 1.733192, 642.053101 
-34.534950, -1.133462, -97.257294, 2.742706, 810.334839 
-41.403687, -5.755311, -97.403534, 2.596461, 1552.265015 
-30.156929, 8.177949, -97.854324, 2.145680, 812.103943 
11.373518, -5.247804, -97.094955, 2.905043, 880.443115 
17.080744, 3.170224, -98.528862, 1.471145, 1599.075562 
16.373411, -1.255665, -97.160118, 2.839884, 719.973389 
8.375149, -10.108163, -98.245270, 1.754729, 976.044067 
1.206256, 2.145873, -98.468842, 1.531166, 787.210266 
