Rotor: R1-9x0d(90), Hopper: H0, RPM: 5.208333, Dose: 100.000000, Logger_Version: 0.2
x, y, z, size, die_time 
-16.447449, -13.392687, -98.363632, 1.636365, 782.225098 
-1.483619, -6.041819, -98.420303, 1.579697, 644.569092 
-6.471824, -13.960169, -98.061310, 1.938692, 1076.556641 
-21.695877, -22.067890, -98.275467, 1.724538, 776.177063 
15.355409, -3.733909, -98.638298, 1.361705, 676.442261 
-24.429483, -6.166414, -98.492020, 1.507985, 478.941803 
3.048219, -11.788541, -98.882095, 1.117895, 621.210083 
24.771593, -8.485102, -98.873260, 1.126740, 778.378662 
11.737037, -15.024526, -98.402092, 1.597899, 490.010956 
33.901211, -3.453308, -98.844543, 1.155462, 780.103577 
-41.760639, -9.275537, -98.171532, 1.828471, 1110.494019 
-9.520752, -14.490894, -98.269020, 1.730974, 788.327209 
-3.442570, -11.538424, -98.569550, 1.430454, 476.923065 
-38.513603, -2.243462, -98.063301, 1.936696, 787.200989 
45.923996, -1.321234, -99.019241, 0.980763, 907.025391 
6.342554, -9.736000, -98.106750, 1.893256, 494.941254 
-39.473747, -12.336017, -98.830185, 1.169820, 474.027435 
60.103539, -16.258335, -98.979233, 1.020778, 473.215485 
-2.556872, -14.444304, -98.118813, 1.881191, 490.288422 
10.783089, -11.005432, -98.569153, 1.430847, 776.260437 
-27.354439, -1.195085, -98.162529, 1.837465, 493.428711 
14.708538, -6.917391, -98.920166, 1.079838, 763.955383 
37.680996, -18.673615, -99.007202, 0.992793, 624.815125 
-24.866867, -14.083158, -98.380142, 1.619857, 479.459167 
0.803782, -10.343413, -98.438751, 1.561258, 487.223572 
-37.537407, 1.684186, -98.169266, 1.830735, 652.882812 
26.382645, -10.319117, -98.880997, 1.119001, 631.184448 
-34.353832, -9.171775, -98.039307, 1.960700, 508.064423 
-8.780396, -17.349316, -98.479813, 1.520195, 484.299927 
7.100975, -26.081253, -98.609802, 1.390199, 632.224609 
24.843519, -25.530369, -98.923225, 1.076775, 474.021881 
-1.488081, -17.060089, -98.444824, 1.555173, 485.782928 
25.404263, 1.279781, -98.517166, 1.482838, 490.681976 
-41.066666, -3.622625, -98.170929, 1.829070, 515.253357 
5.771056, -22.293161, -98.644226, 1.355763, 629.634338 
39.825199, -12.511729, -98.827477, 1.172522, 640.494873 
-48.800598, -10.394718, -98.105522, 1.894479, 789.001709 
-10.373144, -4.565645, -98.244568, 1.755434, 490.252197 
34.183865, -4.564848, -98.961510, 1.038480, 477.072632 
-31.666704, -9.349691, -98.120445, 1.879562, 575.445251 
-16.572456, -2.061192, -98.671715, 1.328281, 623.843201 
-0.052608, -13.505859, -98.020340, 1.979657, 500.663666 
-31.479433, -10.621224, -98.341675, 1.658325, 910.098938 
-30.210238, -4.468039, -98.449379, 1.550627, 632.116943 
12.500608, -6.608994, -98.727356, 1.272641, 632.895142 
-14.286094, -11.228554, -98.122223, 1.877773, 788.408203 
33.635147, -16.536125, -98.998627, 1.001378, 779.101685 
-12.704979, -18.728497, -98.160324, 1.839685, 777.241394 
-38.118980, -12.717875, -98.579872, 1.420124, 478.425140 
-10.539712, -5.292487, -99.018951, 0.981058, 762.216614 
41.737301, -7.399073, -98.962471, 1.037526, 631.088806 
13.341007, -2.823857, -98.061035, 1.938967, 510.304260 
1.575106, -9.534353, -98.289215, 1.710787, 790.320984 
-26.636360, -9.189709, -98.050316, 1.949682, 575.344177 
25.452662, -11.160500, -98.935425, 1.064573, 772.382080 
-39.655090, -9.337324, -98.351723, 1.648278, 649.076782 
-41.802139, -9.149433, -98.161247, 1.838758, 1149.294678 
18.773775, -10.318364, -98.722618, 1.277381, 483.980286 
-15.414673, -6.784634, -98.108200, 1.891799, 510.577087 
21.320518, -11.805155, -98.236900, 1.763110, 501.149017 
-31.481510, -1.370971, -98.358406, 1.641592, 484.123383 
28.836567, -13.115907, -98.458221, 1.541778, 498.602417 
-3.485984, -15.308828, -98.447350, 1.552648, 634.960999 
-7.744411, -18.600340, -98.703758, 1.296242, 482.894196 
14.868641, -23.068117, -98.996246, 1.003765, 622.079773 
21.315163, -11.991356, -98.433418, 1.566590, 502.132629 
-31.685532, -11.015616, -98.060150, 1.939848, 640.664856 
16.126701, -11.956100, -98.768639, 1.231356, 633.500916 
2.417899, -20.894123, -98.438591, 1.561422, 640.158447 
-4.479823, -6.423803, -98.077332, 1.922668, 504.287628 
-41.771576, 4.762387, -98.133652, 1.866343, 655.516846 
54.199348, -34.593342, 71.566376, 1.280320, 21022.691406 
-33.834888, -12.144247, -98.052711, 1.947285, 925.885010 
-7.280339, -25.291847, -98.581810, 1.418191, 633.523743 
-2.338955, -1.391144, -98.235916, 1.764075, 508.142212 
25.022419, -16.095375, -98.848396, 1.151607, 475.464172 
-22.795589, -14.879122, -98.382576, 1.617424, 765.878235 
-23.102396, -13.199837, -98.318512, 1.681483, 630.593201 
4.829272, -4.679457, -98.580902, 1.419092, 637.786560 
34.650784, 2.112752, -98.810287, 1.189715, 483.575867 
20.162104, -0.212184, -98.461685, 1.538316, 661.144409 
-29.055292, -9.814739, -98.203964, 1.796033, 777.057800 
-21.807987, 0.528764, -98.310402, 1.689597, 486.482880 
34.202343, -6.453959, -98.655258, 1.344742, 653.204834 
-51.957134, -13.280544, -98.949722, 1.050285, 471.898438 
-30.878563, -9.018773, -98.891441, 1.108556, 473.358826 
22.631725, -11.208778, -98.906700, 1.093302, 472.726654 
-15.614077, -12.126846, -98.185165, 1.814824, 796.217285 
-34.629070, -11.414505, -98.106461, 1.893549, 648.550659 
-30.759176, -5.010291, -98.668732, 1.331276, 478.925995 
-16.489590, -26.417564, -98.775223, 1.224788, 625.776062 
3.615721, -19.527292, -98.584129, 1.415868, 773.265869 
-5.171564, 1.199424, -98.790237, 1.209761, 478.239777 
2.793093, 3.838507, -98.613121, 1.386874, 650.309570 
0.165598, -26.679909, -98.649063, 1.350941, 629.167603 
-16.697086, -13.079702, -98.098938, 1.901058, 503.262848 
40.647095, -14.873556, -98.964088, 1.035911, 784.273315 
43.785259, -19.440256, -98.563049, 1.436947, 489.851440 
16.414852, -23.001890, -98.980705, 1.019296, 472.191132 
-47.307606, -12.824594, -98.125107, 1.874890, 778.237122 
-33.544212, 2.174945, -98.432655, 1.567347, 628.729736 
-49.422226, -12.093893, -98.891052, 1.108943, 473.173431 
-23.931202, -9.785625, -98.446777, 1.553229, 773.346436 
26.810799, -7.656793, -98.310608, 1.689392, 499.944214 
-22.853170, 1.684730, -98.071136, 1.928857, 492.607697 
-29.455141, 2.205577, -98.397079, 1.602917, 486.991974 
-32.562637, -2.851828, -98.594177, 1.405816, 765.917725 
1.596163, -21.535246, -98.682114, 1.317899, 628.640747 
-32.590790, -3.458045, -98.307076, 1.692924, 508.706512 
-15.841290, 7.777427, -98.744080, 1.255917, 622.925293 
-7.128198, -4.569052, -98.856514, 1.143485, 617.902466 
41.164040, -4.148097, -98.641724, 1.358274, 497.318451 
24.848061, -14.940554, -98.218086, 1.781912, 494.400208 
-235.100113, -1804.981201, -935979.187500, 1.514513, 21023.107422 
6.174552, -3.297232, -98.473305, 1.526698, 500.628693 
-9.228529, -16.090748, -98.635597, 1.364397, 627.725952 
17.548153, -8.780598, -98.075516, 1.924482, 1086.797485 
-29.319674, -17.423454, -98.446663, 1.553335, 765.443726 
52.071831, -6.613792, -98.525436, 1.474574, 499.216522 
23.182270, -16.958542, -98.902481, 1.097524, 780.406799 
4.372521, -21.036125, -98.667198, 1.332799, 628.014099 
-27.132879, -13.417725, -98.134140, 1.865862, 933.739807 
-17.697048, 2.981123, -98.990150, 1.009849, 621.184448 
7.222638, -21.406202, -98.355400, 1.644604, 491.630402 
19.248383, -11.237156, -98.315826, 1.684184, 497.169800 
35.705856, -16.860937, -98.588905, 1.411093, 491.621063 
15.037640, -18.939577, -98.621689, 1.378315, 481.135132 
12.273502, -11.203671, -98.774475, 1.225526, 629.683350 
11.776386, -19.581589, -98.904388, 1.095609, 473.019928 
-2.008210, -4.301943, -98.740707, 1.259289, 766.321411 
-25.110304, -6.029074, -98.859810, 1.140176, 622.869507 
34.110901, -10.133826, -98.851028, 1.148976, 632.450684 
17.555939, 2.854723, -98.819504, 1.180497, 626.582947 
31.598742, -6.798782, -98.993874, 1.006132, 620.461060 
-52.197826, -8.825629, -98.835678, 1.164327, 482.322174 
-11.525709, -14.109202, -98.235680, 1.764323, 502.864288 
4.946783, -0.687020, -98.983696, 1.016303, 619.998657 
-17.898624, -16.532230, -98.942230, 1.057776, 761.196777 
-21.425423, -11.202164, -98.523170, 1.476832, 625.727173 
-19.395718, -21.676878, -98.150780, 1.849220, 781.737732 
-12.652571, -5.138887, -98.371132, 1.628870, 815.602783 
-45.587547, -18.839619, -98.375465, 1.624543, 633.499023 
29.321646, -15.142115, -98.984161, 1.015837, 904.716248 
-10.566504, -10.080146, -98.153717, 1.846288, 786.707153 
-23.135220, -16.714378, -98.134079, 1.865924, 771.419800 
-45.987991, -8.618755, -98.149429, 1.850581, 487.321503 
32.431786, -9.708385, -98.789169, 1.210827, 650.961060 
8.916375, -19.943327, -98.651711, 1.348291, 776.862183 
-22.323290, 0.976178, -98.906570, 1.093436, 622.263123 
-47.335587, -6.792531, -98.115784, 1.884224, 497.327393 
-14.623123, -14.946035, -98.445686, 1.554319, 632.231995 
-10.093820, -21.305923, -98.270638, 1.729366, 782.061401 
31.029289, -14.860038, -98.883865, 1.116125, 479.613342 
13.768908, -23.541702, -98.863037, 1.136959, 629.807312 
26.572437, 9.186692, -98.611069, 1.388930, 492.231415 
-43.817719, -15.998452, -98.068390, 1.931610, 930.211304 
-44.260605, 3.240481, -98.631958, 1.368039, 483.415497 
-45.193810, -12.745842, -98.038452, 1.961551, 1058.207764 
-11.956208, -25.352896, -98.473915, 1.526077, 629.663147 
4.027793, -19.421356, -98.956055, 1.043945, 618.682983 
-48.711716, -17.069374, -98.516144, 1.483866, 476.491577 
19.860119, -12.571306, -98.116600, 1.883407, 500.399719 
-17.257839, -13.820045, -98.495377, 1.504621, 631.670227 
-35.252747, -10.226006, -98.848816, 1.151184, 473.754761 
-25.240786, -10.074364, -98.917931, 1.082065, 760.044434 
-24.917068, -5.008149, -98.256287, 1.743711, 656.320251 
-31.556936, -0.310452, -98.191826, 1.808180, 939.910461 
-40.459198, -7.023634, -98.128258, 1.871735, 797.414856 
8.118913, -16.112099, -99.015625, 0.984376, 766.796082 
23.799414, -22.257555, -98.572571, 1.427423, 490.671997 
-22.960224, -21.255423, -98.611122, 1.388876, 620.744141 
52.571667, -13.151257, -98.772949, 1.227046, 488.294769 
42.646412, -15.043008, -98.996277, 1.003716, 776.771423 
-24.854126, -13.915223, -98.277596, 1.722407, 490.058655 
-8.130716, -27.297655, -98.764954, 1.235040, 476.887848 
-20.293142, -16.462963, -98.059456, 1.940545, 493.516998 
-9.575821, -12.270144, -98.619873, 1.380130, 767.942017 
-8.014251, -12.250992, -98.691338, 1.308661, 478.044373 
-9.677931, -11.449538, -98.076233, 1.923768, 505.140808 
-28.120850, -13.077698, -98.035522, 1.964478, 932.223999 
3.495284, -5.666934, -98.965981, 1.034019, 472.113586 
25.709642, -28.408937, -98.729462, 1.270537, 477.858612 
-31.073711, -2.815720, -98.374550, 1.625448, 653.343750 
-2.659840, -8.706598, -98.885681, 1.114310, 620.130249 
-15.159071, -22.950642, -98.218163, 1.781832, 772.094116 
-15.876657, -2.892595, -98.272980, 1.727020, 492.309387 
-36.396858, -1.653162, -98.248337, 1.751661, 485.598450 
22.719587, -26.825428, -98.891510, 1.108491, 626.800659 
22.082359, -12.353180, -99.035942, 0.964062, 472.076447 
-25.030777, -4.516944, -98.146294, 1.853710, 499.968170 
16.500822, -18.291428, -98.771332, 1.228669, 629.572571 
-32.341728, -15.865225, -98.792625, 1.207378, 618.298706 
-0.367663, 5.925972, -98.283745, 1.716252, 656.385559 
-53.560650, -8.592753, -98.458626, 1.541374, 915.399109 
-12.071181, -27.025688, -98.676529, 1.323467, 621.016785 
-11.124423, -24.321444, -98.535179, 1.464817, 478.189667 
33.120773, -11.548475, -98.878868, 1.121136, 779.339722 
-42.823639, -2.842643, -98.136543, 1.863458, 921.036926 
-2.223812, -2.752514, -98.507210, 1.492792, 479.525818 
25.774773, -6.898275, -98.842621, 1.157367, 824.098633 
-0.703731, -14.362139, -98.343933, 1.656062, 791.244080 
-9.281137, -17.683182, -98.262680, 1.737330, 784.676941 
-2.737307, -19.940969, -98.319366, 1.680637, 635.905945 
-22.875410, -13.531863, -98.581474, 1.418523, 763.612366 
15.751635, -11.998116, -98.532837, 1.467168, 649.432251 
35.055260, -5.851370, -98.866714, 1.133283, 825.787659 
-51.711910, -8.067203, -98.643661, 1.356345, 475.232452 
-31.518812, -21.532116, -98.457367, 1.542634, 481.893860 
-32.793476, -1.406312, -98.569771, 1.430235, 642.888794 
26.641727, -14.061326, -98.949768, 1.050241, 476.902130 
-14.532459, -20.648773, -98.086716, 1.913276, 779.263794 
-34.020844, -8.324075, -98.333946, 1.666058, 926.824341 
34.959232, -6.513325, -98.625572, 1.374425, 495.550171 
-41.961761, 6.547163, -98.106842, 1.893170, 805.732361 
-8.294636, -23.971544, -98.553589, 1.446409, 630.023315 
23.912762, -6.523047, -99.024864, 0.975136, 619.148987 
26.400795, -11.113631, -98.617653, 1.382348, 644.122559 
32.145561, -12.803683, -98.773392, 1.226617, 636.468445 
-12.315237, -16.280216, -99.031654, 0.968348, 759.810608 
7.622557, -4.869401, -98.836121, 1.163874, 628.919189 
29.123417, -9.896262, -99.021301, 0.978694, 471.579193 
-28.472021, -13.568177, -98.945358, 1.054641, 620.721252 
-52.059666, -0.485147, -98.350266, 1.649728, 484.357880 
-16.949936, -22.969118, -98.636810, 1.363194, 624.414917 
34.218967, -11.995408, -98.273972, 1.726031, 509.780396 
-2.543920, -29.117119, -98.995468, 1.004530, 622.559753 
-53.602936, -10.586247, -98.310463, 1.689545, 479.994324 
33.695885, -17.471495, -98.673462, 1.326544, 638.160828 
-37.835724, -1.766466, -98.081284, 1.918712, 789.552795 
18.212742, -10.466270, -98.779167, 1.220840, 474.307343 
8.263121, -20.675091, -98.724197, 1.275795, 475.365601 
-15.753969, -17.847050, -98.390701, 1.609306, 485.684479 
-8.405603, -15.130422, -98.050171, 1.949835, 794.045471 
-21.533604, -29.623507, -98.060043, 1.939958, 780.773132 
8.073911, -20.203545, -98.824463, 1.175541, 474.739166 
-10.252239, -6.418745, -98.419182, 1.580812, 497.117615 
11.572682, -11.466582, -98.039909, 1.960089, 501.136230 
4.773644, -14.041979, -98.949455, 1.050538, 625.322327 
-17.543829, -16.709709, -99.024887, 0.975120, 759.528748 
21.393547, -12.598150, -98.215096, 1.784904, 508.489197 
13.777858, -12.629040, -98.150360, 1.849639, 497.294739 
11.481580, -5.260605, -98.629555, 1.370439, 641.012512 
-7.985101, -3.468549, -98.134308, 1.865701, 510.251160 
24.727552, -14.321060, -98.529419, 1.470583, 487.092072 
17.303366, -16.771416, -98.611580, 1.388424, 782.292969 
11.999831, -0.467947, -98.547272, 1.452732, 651.305115 
45.569939, -5.526170, -98.610458, 1.389530, 494.429138 
-17.767805, -14.612261, -98.558815, 1.441180, 635.005798 
5.991634, -12.212198, -98.422783, 1.577212, 643.501831 
13.143018, -1.751189, -98.119682, 1.880322, 513.997498 
9.045219, -7.843397, -98.591583, 1.408419, 479.622711 
5.526066, -27.168688, -98.385262, 1.614731, 486.077026 
-26.055071, 0.283660, -98.301704, 1.698289, 651.971802 
16.831121, -1.833068, -98.713028, 1.286968, 475.379730 
-34.431023, -7.886455, -98.823036, 1.176964, 761.983948 
30.165678, -5.591480, -98.607254, 1.392752, 562.777283 
36.181557, -22.475021, -98.832298, 1.167702, 479.258820 
-34.189404, -16.382771, -98.662628, 1.337366, 622.681335 
4.636181, -16.353565, -98.280090, 1.719909, 645.651123 
11.749704, -14.657282, -98.884071, 1.115928, 626.542847 
20.424879, -7.941717, -98.647263, 1.352737, 645.193848 
-16.752893, 0.640050, -98.186279, 1.813719, 519.385803 
-14.429596, -12.913784, -98.000336, 1.999665, 500.747437 
32.529488, -0.604722, -98.933052, 1.066946, 479.196136 
-4.585558, -10.330138, -98.527451, 1.472555, 478.321442 
-25.763605, 3.021032, -98.555542, 1.444456, 626.688477 
-13.380659, -21.234779, -98.067970, 1.932031, 784.231445 
5.071222, -8.461219, -98.606720, 1.393279, 648.138733 
-29.974707, 2.184510, -98.385963, 1.614039, 647.594849 
-16.055368, -8.321747, -98.057938, 1.942071, 487.794495 
-18.929586, -16.200436, -98.295807, 1.704195, 924.527527 
4.904252, -4.645989, -98.835007, 1.164984, 626.905273 
-0.177244, -4.910567, -98.177628, 1.822371, 500.313843 
-32.564644, -11.631366, -98.585510, 1.414491, 619.059631 
-23.206898, -8.315445, -98.111191, 1.888809, 938.904602 
-35.353851, -5.254170, -98.197800, 1.802200, 636.432861 
25.247219, -15.584861, -99.021080, 0.978917, 615.422729 
-9.254962, -25.875511, -98.571220, 1.428776, 629.163574 
-24.762302, 1.133347, -98.433334, 1.566666, 639.930664 
-6.440836, 1.899830, -98.533630, 1.466364, 643.668518 
29.789108, -4.091292, -98.806679, 1.193321, 784.600525 
-23.657949, -8.529180, -98.095657, 1.904341, 933.377686 
-10.198334, -19.256117, -98.256897, 1.743113, 640.637207 
-8.920082, -3.694675, -98.548164, 1.451832, 771.603577 
11.097437, -7.308226, -98.058746, 1.941246, 501.846985 
-28.744709, -3.302192, -98.456551, 1.543455, 769.331604 
17.472462, -9.132378, -98.448135, 1.551863, 719.231445 
-23.252060, -9.345285, -98.062202, 1.937793, 936.854675 
-1.772562, -17.915289, -98.653099, 1.346900, 626.910217 
-30.966562, 1.183355, -98.041199, 1.958803, 657.163574 
1.019451, -20.491438, -98.611633, 1.388366, 478.854553 
3.359250, -11.568216, -98.702911, 1.297090, 477.147736 
-25.316954, -17.123768, -98.081833, 1.918164, 769.744324 
34.446068, -20.112246, -98.657219, 1.342776, 485.542236 
16.747332, -7.335755, -98.936279, 1.063727, 477.771667 
-21.443932, -10.150576, -98.334549, 1.665443, 481.209167 
29.075506, -18.346867, -98.805557, 1.194449, 632.612915 
20.319674, -7.787308, -99.011185, 0.988822, 760.115417 
25.328196, -5.147124, -98.213654, 1.786346, 1066.851196 
-36.410995, -5.993575, -98.039253, 1.960753, 1109.297729 
-23.042082, -4.689730, -98.226814, 1.773194, 792.492737 
-36.544983, -1.786386, -98.384369, 1.615638, 638.470032 
-22.904552, 4.897908, -98.128174, 1.871827, 644.648621 
32.219570, -9.164136, -98.949303, 1.050701, 472.281708 
39.257248, -16.987247, -98.631104, 1.368892, 483.744171 
-34.347614, -1.720484, -98.149429, 1.850572, 495.278137 
-28.112906, 2.918913, -98.192719, 1.807279, 799.622253 
5.416543, -17.236895, -98.085030, 1.914962, 644.548279 
-9.951666, -27.642700, -98.353935, 1.646064, 488.435120 
-20.111979, -0.897630, -98.052803, 1.947195, 510.442383 
-19.015083, -12.458139, -98.508217, 1.491787, 478.669952 
1.754381, -6.111578, -98.622955, 1.377056, 640.158142 
22.173225, -19.205606, -98.886002, 1.113999, 624.094849 
-11.627003, -5.944050, -98.357605, 1.642406, 646.325867 
-13.734026, -16.997971, -98.023918, 1.976085, 502.279175 
-16.599367, -12.416905, -98.127884, 1.872105, 647.013489 
-54.977169, -13.115259, -98.435532, 1.564461, 769.303772 
-7.845166, -27.665981, -98.387634, 1.612364, 775.699097 
-20.495003, 5.311072, -98.173843, 1.826164, 514.378113 
-10.860401, -1.667359, -98.403442, 1.596557, 814.466797 
5.837606, -12.826038, -98.230583, 1.769413, 647.814270 
-32.483326, -9.837555, -98.148567, 1.851432, 934.513062 
3.793535, -14.128419, -98.732773, 1.267226, 479.606873 
7.526227, -13.506588, -98.377724, 1.622273, 792.922241 
8.787026, -27.028889, -98.684456, 1.315545, 770.809570 
19.205030, -9.596098, -98.578499, 1.421505, 781.550781 
42.662601, -6.989617, -98.562302, 1.437696, 497.856354 
-50.733761, -0.049624, -98.916245, 1.083749, 478.942963 
19.738598, -17.415730, -98.879150, 1.120861, 760.559570 
8.895647, -13.189380, -99.021347, 0.978642, 620.534180 
39.159630, -6.448716, -98.782600, 1.217398, 642.794312 
-3.756721, -16.414339, -98.370438, 1.629565, 639.050598 
20.646044, -5.395868, -98.081924, 1.918080, 507.588837 
28.433456, -17.582981, -98.723724, 1.276281, 481.156464 
-13.295368, -6.924849, -98.937691, 1.062316, 473.179840 
-41.488758, -0.667836, -98.213249, 1.786747, 509.934570 
-19.832392, -7.495584, -98.106133, 1.893861, 1064.255737 
-7.505825, -11.560102, -98.051140, 1.948858, 493.031769 
-33.135887, -9.531305, -98.262901, 1.737098, 489.518433 
-13.954745, -10.180337, -98.491241, 1.508754, 481.602875 
-33.021767, -14.038197, -98.550056, 1.449940, 478.666077 
-11.566237, -11.215345, -98.165169, 1.834833, 776.945862 
-20.827909, -2.379665, -98.160980, 1.839023, 949.641724 
20.450670, -20.538464, -98.964157, 1.035847, 623.331238 
18.187834, 1.141643, -98.962814, 1.037196, 477.274536 
18.189861, -18.907034, -98.679802, 1.320196, 639.964111 
29.271450, -9.366161, -98.065498, 1.934500, 496.368958 
-42.744884, -6.021771, -98.181793, 1.818208, 785.768921 
36.716045, -7.399284, -98.853409, 1.146585, 658.792114 
1.679183, -1.693523, -98.752823, 1.247168, 765.249023 
14.132795, -12.001851, -98.962608, 1.037387, 472.948120 
-22.425993, -4.154996, -98.978401, 1.021601, 765.588562 
16.253304, 1.096831, -98.064110, 1.935889, 512.188599 
-9.463923, -4.211955, -98.281250, 1.718745, 1073.056274 
7.724155, -5.799056, -98.628761, 1.371239, 474.963318 
-18.200117, -28.278574, -98.748528, 1.251471, 763.644287 
-46.682617, -17.679020, -98.137321, 1.862683, 922.238953 
-30.533710, -22.565365, -98.431000, 1.569007, 621.225281 
-28.463680, -7.521362, -98.217911, 1.782091, 829.286011 
-6.696252, -8.368030, -98.188591, 1.811406, 792.250488 
11.146811, -9.245176, -98.440224, 1.559775, 784.737305 
-9.953612, -6.055757, -98.150742, 1.849268, 797.152344 
-2.077905, -17.651487, -98.346725, 1.653276, 640.803650 
2.914641, 5.051381, -98.745590, 1.254406, 621.121033 
19.449696, -21.617571, -98.889450, 1.110554, 765.610107 
-11.625175, -6.537599, -98.264328, 1.735668, 834.143677 
-35.960732, -3.618446, -98.149780, 1.850210, 773.770081 
-34.321957, -4.907434, -98.369759, 1.630235, 643.028076 
46.333076, -13.626604, -98.662025, 1.337983, 498.496735 
1.037333, -22.192593, -98.032394, 1.967612, 497.052673 
-36.536884, 4.653537, -98.617790, 1.382213, 481.004303 
4.321107, -12.680950, -98.311935, 1.688068, 642.798157 
18.196529, -19.401264, -98.579773, 1.420227, 481.382202 
-16.533056, -3.296701, -98.018105, 1.981893, 493.006256 
21.048328, -20.713661, -98.546837, 1.453161, 484.320648 
-12.826150, -6.780910, -98.566414, 1.433589, 629.158875 
-10.573510, -8.632563, -98.197685, 1.802321, 491.990448 
0.982211, -9.735874, -98.880722, 1.119282, 472.760681 
4.860520, 0.332618, -98.915031, 1.084973, 478.329132 
27.147322, -16.416929, -98.937469, 1.062527, 628.316956 
-40.044556, 7.540826, -98.692253, 1.307746, 623.317383 
-23.776485, -21.228516, -98.349403, 1.650597, 478.274872 
-22.690895, -19.025986, -98.645653, 1.354351, 478.588135 
27.783070, -19.336632, -98.925789, 1.074223, 477.161072 
-16.846069, -28.623821, -98.618607, 1.381389, 482.304932 
-32.759438, 2.390501, -98.285904, 1.714095, 643.182129 
30.015373, -2.116537, -98.167854, 1.832138, 512.018127 
1.794771, -17.833199, -98.839798, 1.160209, 618.524109 
8.305833, -17.032185, -98.280624, 1.719375, 491.349915 
19.817677, -15.242044, -98.903000, 1.096997, 618.769470 
-20.708670, -11.201737, -98.916435, 1.083566, 623.863831 
-7.288327, -18.829386, -98.184662, 1.815342, 777.030029 
-33.854843, -18.880587, -98.634735, 1.365264, 765.650452 
3.756587, -22.474592, -98.565681, 1.434320, 631.195007 
23.604254, -7.670339, -98.374115, 1.625894, 501.629181 
-25.016350, -3.958496, -98.297043, 1.702961, 794.365356 
23.938883, -10.207482, -98.564934, 1.435071, 640.390686 
-40.134853, -2.995348, -98.180862, 1.819140, 784.070190 
-33.620480, -2.114300, -98.094017, 1.905978, 917.450928 
21.049002, -8.397577, -98.764801, 1.235190, 772.947388 
-30.843464, -6.924044, -98.981979, 1.018019, 483.037262 
18.213579, -3.321603, -98.323486, 1.676507, 500.741730 
-28.305782, -14.268619, -98.223175, 1.776829, 633.719238 
-22.173588, 3.383069, -98.156212, 1.843792, 784.026489 
-12.415291, -16.955761, -98.610504, 1.389495, 766.056274 
-32.818115, -22.555780, -98.169090, 1.830905, 920.351929 
-22.481255, -2.574509, -98.105980, 1.894019, 944.639343 
31.800632, -11.752552, -98.634933, 1.365064, 482.185364 
7.885544, -14.756910, -98.424240, 1.575759, 640.737915 
-6.766603, -7.313215, -98.176575, 1.823436, 650.193787 
15.756248, -1.141144, -98.939056, 1.060955, 618.382019 
23.112745, -11.035652, -98.575150, 1.424853, 488.477051 
-19.079222, -3.623016, -98.542824, 1.457178, 627.935486 
28.545500, -8.227547, -98.687660, 1.312337, 481.968750 
-7.746800, -0.671518, -98.420662, 1.579337, 785.957458 
25.297321, -20.709217, -98.824127, 1.175863, 476.371765 
-47.259232, 8.972245, -98.119690, 1.880315, 502.900604 
-45.764839, -5.587223, -98.157257, 1.842745, 795.194580 
-37.402172, -16.849350, -98.154785, 1.845219, 771.755554 
-24.473606, -14.838839, -98.255249, 1.744748, 485.471802 
37.160366, -3.584128, -98.165054, 1.834951, 1079.062622 
14.755450, -8.684887, -98.494751, 1.505248, 484.423920 
7.166565, -24.514463, -98.836014, 1.163995, 620.899048 
-22.479324, -8.205031, -98.505310, 1.494687, 629.872742 
-13.455760, -8.998933, -98.021759, 1.978243, 1064.612671 
12.213242, -6.850390, -98.599823, 1.400169, 639.283142 
25.869341, -24.265768, -98.839371, 1.160627, 769.555359 
-21.303833, -0.843169, -98.103531, 1.896473, 507.884247 
74.526062, -54.920055, 106.474174, 1.130775, 21026.224609 
-14.533182, -11.828009, -98.706169, 1.293836, 628.693665 
27.660534, -0.047677, -98.611961, 1.388041, 636.164062 
-6.089892, -2.189385, -98.020119, 1.979887, 519.454956 
12.276169, -4.055902, -98.882912, 1.117091, 481.465240 
-33.365959, -2.090719, -98.181099, 1.818897, 926.114441 
17.952669, -20.212736, -98.678909, 1.321088, 635.491943 
-35.630325, -2.729126, -98.069397, 1.930606, 781.186157 
-13.555256, -13.012733, -98.203934, 1.796069, 650.256897 
22.966583, -9.358210, -98.041641, 1.958361, 1057.388184 
-12.975666, -10.379753, -98.042366, 1.957635, 1059.291260 
-24.461292, -0.446079, -98.516403, 1.483591, 637.459045 
-33.760059, -1.353727, -98.457802, 1.542200, 769.024048 
-4.560480, -19.256306, -98.750694, 1.249309, 620.560669 
18.170818, -7.785870, -98.288834, 1.711164, 499.736542 
17.853071, -10.695361, -98.000725, 1.999278, 1064.071777 
26.893850, -6.787825, -98.907074, 1.092934, 806.929016 
18.577223, -17.363750, -99.035530, 0.964470, 763.538086 
-8.009738, -14.219397, -99.022614, 0.977387, 471.835083 
-21.750431, -13.031877, -98.214890, 1.785112, 482.418671 
11.505117, -0.168011, -98.677002, 1.323000, 770.577148 
4.249527, -14.329582, -98.409592, 1.590415, 640.755676 
16.882616, -21.823727, -98.926666, 1.073330, 618.379700 
-10.613050, -29.142302, -99.006226, 0.993780, 625.610901 
13.595736, -23.936214, -99.020638, 0.979369, 473.672272 
-55.259708, -17.310579, -98.800049, 1.199946, 627.857666 
23.216997, -12.775637, -98.764511, 1.235486, 636.893127 
