Rotor: R5-9x120d slices(97)dia, Hopper: H2-bumper-diffuser, RPM: 4.295533, Dose: 100.000000, Logger_Version: 0.5, Time: 09_24_2020, 16-52-27
x, y, z, size, die_time 
11.057473, -0.288413, -98.321503, 1.678501, 6424.997559 
-8.205116, -4.454963, -97.058952, 2.941050, 6539.317383 
25.428366, -7.844278, -97.719704, 2.280291, 6479.897461 
35.472839, -9.375418, -97.914703, 2.085298, 5820.289551 
25.048655, -5.892304, -98.384842, 1.615162, 6887.708984 
-3.725830, 0.106287, -97.667252, 2.332759, 8057.281738 
7.169959, 5.815790, -97.775742, 2.224256, 6212.896973 
-9.398399, -4.834658, -97.256393, 2.743604, 6510.936523 
-32.212479, -7.215171, -97.966362, 2.033644, 7741.232422 
53.173569, -15.580480, -98.241211, 1.758782, 6867.325684 
-1.803461, -4.491315, -97.158279, 2.841718, 6450.104004 
-12.167659, -0.594913, -97.366852, 2.633150, 6345.930176 
7.454676, 2.625803, -98.442284, 1.557720, 6429.265137 
-34.029743, -5.083266, -97.180656, 2.819342, 6219.152344 
-41.683018, -0.971729, -98.007576, 1.992421, 7675.916016 
-28.331423, -6.035230, -97.030518, 2.969484, 6215.965820 
46.056458, -9.824297, -97.512520, 2.487486, 7372.271484 
20.278200, 3.184528, -97.674065, 2.325939, 6575.085449 
-23.699165, -7.472384, -98.091049, 1.908960, 6005.045410 
9.921806, 1.232516, -97.183350, 2.816658, 6959.540527 
-9.599596, 1.941517, -98.497940, 1.502066, 6160.903809 
38.954384, -1.571728, -97.240471, 2.759527, 5726.915039 
1.987106, -2.719912, -97.869812, 2.130186, 7869.750977 
46.460327, -7.042455, -98.528412, 1.471587, 6763.433594 
11.909233, -8.178577, -98.443710, 1.556288, 6404.678223 
-25.465525, -3.417155, -97.091560, 2.908450, 7738.656738 
23.640057, -8.777878, -97.433823, 2.566180, 5207.330566 
43.210636, 0.307090, -97.075478, 2.924523, 5639.728516 
3.341695, -5.892929, -98.403145, 1.596859, 4617.914062 
-27.078247, 0.153573, -97.527588, 2.472416, 6041.408203 
-35.519180, -9.088361, -97.241867, 2.758136, 17483.917969 
33.558502, -5.214275, -98.083931, 1.916071, 7040.019043 
-9.235034, -8.737524, -97.162308, 2.837697, 5238.268066 
41.498112, -5.514643, -97.355339, 2.644664, 5455.032715 
-13.963778, -2.656022, -97.537613, 2.462388, 6361.021973 
-8.982926, -2.565526, -97.687340, 2.312666, 6351.105957 
-0.290010, 10.085402, -97.671028, 2.328971, 6349.967773 
-18.797482, -0.878704, -98.055634, 1.944363, 5984.877930 
4.366792, -10.991268, -98.494354, 1.505647, 6179.648926 
-9.543554, 0.824536, -97.650108, 2.349885, 6313.284668 
38.928425, -7.623086, -97.090233, 2.909771, 7207.518555 
1.519401, -12.668139, -98.152969, 1.847034, 7835.533691 
-32.012650, -5.526379, -97.657867, 2.342133, 6069.373535 
30.636856, -8.834696, -97.116005, 2.884001, 7014.226562 
22.998699, -0.270745, -97.200485, 2.799513, 6607.132324 
49.292641, 5.135432, -98.079514, 1.920480, 6947.249023 
-2.455740, -3.028956, -97.079071, 2.920927, 6445.743652 
47.681183, -3.867142, -97.872719, 2.127285, 5643.791992 
-1.502684, 1.560647, -97.353882, 2.646112, 6334.372070 
-15.138720, -5.582660, -98.272598, 1.727409, 6211.554688 
30.015196, -7.844415, -97.573860, 2.426135, 5767.782227 
-17.355625, 2.378310, -97.477776, 2.522223, 6032.873535 
-20.000542, -0.645521, -97.871353, 2.128637, 5996.605469 
27.158144, -5.218731, -98.215424, 1.784572, 4763.204102 
12.262465, -8.899108, -97.692528, 2.307474, 8671.915039 
20.514158, -13.938190, -97.305954, 2.694049, 6620.990723 
21.817486, -3.358506, -97.465607, 2.534395, 6573.195801 
17.779526, -5.648563, -97.982887, 2.017112, 8278.015625 
9.636014, 1.352531, -98.424576, 1.575426, 6420.522949 
10.561924, 4.041995, -98.337173, 1.662833, 6115.497070 
-4.246820, 6.378720, -98.360046, 1.639953, 6197.733398 
-6.462568, 3.030315, -97.277771, 2.722236, 6945.669922 
-30.735741, -9.920668, -97.159683, 2.840323, 6210.625000 
18.343077, -0.505410, -98.003082, 1.996914, 6737.324707 
39.176205, -0.272578, -98.162811, 1.837181, 5217.698730 
18.959055, -0.882435, -97.876198, 2.123802, 6565.188965 
-4.980730, 3.313804, -98.185364, 1.814641, 6248.682617 
-7.946354, 1.331880, -97.919685, 2.080311, 5978.886719 
-32.829834, 0.614672, -97.973587, 2.026411, 6006.059570 
-26.405888, -3.351866, -97.148415, 2.851587, 6192.587402 
-17.649832, 2.928639, -98.446136, 1.553866, 5851.161133 
-23.845242, 4.655306, -97.844574, 2.155419, 5966.179688 
9.966276, -4.165094, -98.471062, 1.528943, 6386.195312 
16.292168, -8.877913, -97.187660, 2.812334, 8677.164062 
-20.704447, -5.698485, -97.648972, 2.351020, 6304.909180 
-2.969900, 4.062590, -98.336594, 1.663414, 6180.087402 
-6.879857, 2.047794, -97.670166, 2.329843, 7929.690430 
42.805367, -5.569977, -97.465919, 2.534087, 7054.263672 
21.320152, -1.426651, -97.106712, 2.893285, 6612.068359 
42.268669, -4.728944, -97.595627, 2.404375, 7010.864258 
