x, y, z, size 
-38.603020, 5.805258, 227.750824, 0.992793, 50001.230469 
-37.221371, -46.469093, 387.291931, 1.619857, 1056.591553 
133.943146, -138.263565, 395.759094, 1.561258, 1163.154663 
116.753235, -64.390511, 361.120667, 1.830735, 352.632202 
46.331554, -53.051189, 433.964844, 1.119001, 766.545288 
-34.933983, 1.950038, 235.495972, 1.960700, 799.132996 
33.474102, 48.950867, 332.232605, 1.520195, 339.944489 
-123.707901, 107.653038, 388.053650, 1.390199, 1675.784058 
76.635117, 99.528183, 377.218262, 1.076775, 887.317810 
-123.095825, 157.561722, 382.685364, 1.555173, 2134.199951 
134.424042, 59.945404, 329.347717, 1.482838, 1055.829712 
-21.279863, -28.573029, 368.258270, 1.829070, 753.629456 
88.275406, -40.606586, 380.112366, 1.355763, 944.239380 
74.539085, -10.559147, 234.362411, 1.172522, 826.571716 
-38.304966, -81.153069, 240.816971, 1.894479, 1048.103149 
-28.573174, 27.349762, 249.570267, 1.755434, 879.217468 
32.135605, 29.949514, 251.576004, 1.038480, 712.825623 
-58.983986, -74.457314, 392.883575, 1.879562, 1069.620239 
-74.199295, -147.487671, 364.130646, 1.328281, 1114.579224 
-65.680939, 107.421631, 286.808472, 1.979657, 2479.424316 
68.613159, -8.987749, 281.667725, 1.658325, 2554.424316 
44.380569, -15.177357, 249.853882, 1.550627, 1841.800049 
138.658279, 36.120564, 243.476578, 1.272641, 906.600037 
79.856079, 133.623291, 249.601776, 1.877773, 943.600037 
-1.431626, 152.316071, 362.136688, 1.001378, 618.128052 
-115.140778, -13.299664, 384.959930, 1.839685, 744.879272 
-16.893696, 9.058500, 215.993805, 1.420124, 885.104614 
67.441757, 141.491379, 373.776001, 0.981058, 1118.451172 
87.149315, -125.329681, 295.312866, 1.037526, 50001.296875 
117.652336, -14.636360, 388.405579, 1.938967, 906.748291 
121.552689, 18.018438, 352.182129, 1.710787, 1025.727905 
59.142250, 143.098328, 297.894562, 1.949682, 2460.511475 
-52.985542, 28.663509, 239.933090, 1.064573, 915.557434 
136.325668, 39.514648, 239.021912, 1.648278, 1032.850464 
4.399271, 71.568520, 232.875793, 1.838758, 2582.697266 
80.119385, 68.834595, 176.725311, 1.277381, 885.619507 
-17.193127, -27.785578, 117.124054, 1.891799, 2147.519043 
79.409378, -114.762077, 265.917419, 1.763110, 1020.740845 
-3.586370, 54.811592, 380.711121, 1.641592, 2156.101807 
-113.067528, 37.573254, 338.138550, 1.541778, 964.039307 
-24.310453, 89.139877, 246.463242, 1.552648, 777.336365 
-37.682617, 152.470337, 353.860168, 1.296242, 602.910767 
144.775970, 4.287849, 370.975220, 1.003765, 955.852905 
-47.572475, 76.566628, 407.742950, 1.566590, 886.478516 
71.107025, -22.557491, 297.766022, 1.939848, 2402.164551 
-30.835613, 138.007187, 260.080383, 1.231356, 50001.339844 
-50.967667, -17.465130, 375.547760, 1.561422, 614.597473 
18.305412, -25.545094, 181.346710, 1.922668, 738.157410 
86.989532, -67.568855, 188.574646, 1.866343, 646.560730 
54.428959, -70.384819, 311.052277, 1.280320, 800.613464 
-31.876797, 125.317680, 378.685059, 1.947285, 2028.756226 
45.207985, 150.790207, 230.668396, 1.418191, 684.901917 
85.802650, -42.678711, 217.776291, 1.764075, 784.377991 
-0.358794, -142.968979, 347.047913, 1.151607, 958.077209 
65.972549, -135.949417, 423.372894, 1.617424, 1199.427490 
-43.906963, -72.220299, 348.336761, 1.681483, 1154.247681 
-46.674564, -4.891609, 381.349670, 1.419092, 1995.687866 
15.065399, 8.838993, 395.296387, 1.189715, 712.615051 
19.688984, -44.808628, 233.487549, 1.538316, 2196.151611 
44.802544, 55.121922, 412.666687, 1.796033, 547.710632 
43.064976, -79.306343, 270.251373, 1.689597, 773.852112 
10.038497, -124.404037, 275.874268, 1.344742, 841.024109 
39.057060, 4.590375, 146.011658, 1.050285, 1096.774780 
89.795547, -32.468197, 244.140350, 1.108556, 772.578552 
-41.692513, -68.067787, 368.055786, 1.093302, 1046.714600 
106.117699, -79.484253, 393.670227, 1.814824, 771.592041 
-33.717663, -136.335098, 434.422791, 1.893549, 2391.951172 
26.290981, 71.745483, 386.785706, 1.331276, 386.803894 
61.346176, 89.277771, 292.482422, 1.224788, 361.918976 
114.724205, -123.708244, 266.699524, 1.415868, 993.810303 
-2.147295, -2.010221, 185.860168, 1.209761, 1108.670166 
-47.457134, 15.395745, 235.275925, 1.386874, 1033.599976 
131.276703, -22.833893, 424.370056, 1.350941, 1145.084106 
113.225800, -60.880997, 351.829651, 1.901058, 335.502319 
-67.065735, -9.519894, 369.330750, 1.035911, 962.517456 
-40.103138, 55.739300, 384.052155, 1.436947, 1121.081909 
5.301745, 19.099705, 263.897491, 1.019296, 692.484497 
141.650803, -141.258987, 255.547791, 1.874890, 2203.773926 
-21.740669, -35.104736, 151.074005, 1.567347, 713.213257 
-5.614996, -123.453026, 424.599884, 1.108943, 924.799988 
-69.150574, 109.853523, 401.668396, 1.553229, 2280.848389 
61.990978, 98.099998, 200.758957, 1.689392, 620.114197 
45.298149, -112.730804, 417.860474, 1.928857, 860.090027 
70.069611, -56.792656, 346.362518, 1.602917, 1055.810425 
88.511711, 55.365044, 229.342987, 1.405816, 984.698120 
-62.760231, -68.632690, 193.219757, 1.317899, 937.202454 
75.640800, -89.582909, 227.687027, 1.692924, 988.140259 
-83.504189, -10.403142, 203.662109, 1.255917, 611.014038 
67.105392, -140.886261, 353.514526, 1.143485, 1120.093262 
-90.997055, -75.550194, 341.651672, 1.358274, 1158.070312 
40.695980, -32.507076, 397.983124, 1.781912, 715.448914 
105.825874, 88.034599, 339.302856, 1.514513, 1492.803467 
40.129562, -22.633392, 391.983643, 1.526698, 1909.002808 
89.780624, -50.582771, 430.725037, 1.364397, 851.669006 
106.259293, -0.494719, 328.810486, 1.924482, 881.616760 
22.069477, -48.606396, 207.532944, 1.553335, 1861.993530 
-55.839584, -24.630596, 285.096069, 1.474574, 651.992004 
-110.113792, 111.355682, 395.597626, 1.097524, 770.269836 
-0.166738, 9.841785, 423.233093, 1.332799, 841.489563 
51.652233, -137.478348, 225.937912, 1.865862, 708.096863 
58.863636, -47.420097, 318.143127, 1.009849, 857.457031 
-71.313896, 31.209078, 336.377930, 1.644604, 1042.349365 
-32.318943, -126.731537, 327.774231, 1.684184, 1169.000000 
-37.878403, 24.343784, 255.524475, 1.411093, 709.270691 
81.024872, 80.783592, 292.326202, 1.378315, 489.448639 
-113.159653, 18.481268, 417.563507, 1.225526, 511.000336 
-130.717377, -83.341148, 373.586548, 1.095609, 860.162354 
45.587360, 71.438690, 269.834351, 1.259289, 509.944397 
115.251221, 158.718521, 430.920441, 1.140176, 592.930603 
39.915615, 31.170780, 359.045166, 1.148976, 780.368652 
-32.877583, 14.624363, 373.016693, 1.180497, 684.005859 
-23.919577, 130.756210, 416.854797, 1.006132, 1010.345825 
-14.360474, -26.517899, 193.351562, 1.164327, 684.211304 
55.958904, 46.537407, 134.451416, 1.764323, 563.087402 
-35.653214, -61.485504, 147.787384, 1.016303, 1108.520386 
93.656418, -82.569778, 305.969849, 1.057776, 872.784363 
-76.553299, -12.605419, 344.547424, 1.476832, 1700.336426 
146.215378, 99.283821, 259.928528, 1.849220, 1035.001343 
101.399353, -29.862194, 420.725342, 1.628870, 703.525269 
-83.455215, 81.734604, 250.107986, 1.624543, 1632.423340 
-71.925270, -45.157745, 327.356201, 1.015837, 320.538239 
-40.956036, -128.698425, 252.841537, 1.846288, 2301.400146 
13.372900, 82.557785, 405.718079, 1.865924, 932.721497 
101.019196, -67.167480, 317.383789, 1.850581, 2249.726807 
-19.698727, 72.709435, 333.464935, 1.210827, 1332.546265 
74.044052, 130.023117, 406.903503, 1.348291, 613.416199 
117.582924, 146.890366, 364.967896, 1.093436, 363.989502 
-50.427094, -102.394287, 381.378143, 1.884224, 1393.591797 
118.551163, -121.309196, 413.840820, 1.554319, 1046.691650 
-33.809540, -111.985054, 368.787811, 1.729366, 1149.328369 
-37.263687, -88.429626, 245.059921, 1.116125, 1117.198730 
-104.237961, 124.083488, 308.676910, 1.136959, 1689.387695 
-96.104393, -95.991837, 250.816681, 1.388930, 928.350952 
29.297895, -42.231819, 293.900757, 1.931610, 1390.918457 
25.806864, 139.032867, 321.990356, 1.368039, 539.155945 
-99.235428, -77.735687, 351.728394, 1.961551, 1160.333862 
74.634216, -50.236401, 373.090637, 1.526077, 874.930176 
-101.298637, -72.850357, 421.916931, 1.043945, 385.640167 
91.178322, -94.911888, 427.451050, 1.483866, 1096.576294 
-12.747364, 47.603001, 217.738785, 1.883407, 356.910919 
94.058212, -96.065437, 194.326431, 1.504621, 526.923462 
-21.964420, 67.772591, 421.330139, 1.151184, 50001.574219 
54.231850, 87.899925, 408.856628, 1.082065, 729.395691 
-32.788918, -12.969154, 242.677521, 1.743711, 639.821899 
-102.278496, 151.312653, 346.035522, 1.808180, 2257.849365 
-41.278866, 91.647141, 273.900024, 1.871735, 2396.359863 
-2.490249, 37.094730, 137.146301, 0.984376, 357.241486 
-118.893318, 90.374084, 386.800201, 1.427423, 879.889526 
-35.284870, 105.801727, 258.612366, 1.388876, 646.272949 
139.818283, -12.090803, 281.493225, 1.227046, 995.679626 
34.498688, 20.162378, 172.410706, 1.003716, 1219.279785 
20.205099, -54.439667, 414.526215, 1.722407, 2369.585938 
-25.011654, -7.057849, 189.985382, 1.235040, 1933.304321 
-23.227962, 73.673935, 403.895721, 1.940545, 1891.739868 
-110.894928, 51.860672, 315.516602, 1.380130, 772.893127 
-57.174194, -45.697716, 418.069702, 1.308661, 749.830261 
-60.989639, 110.761688, 232.339874, 1.923768, 1035.366821 
-3.060087, 9.147546, 324.022095, 1.964478, 765.647888 
-128.886047, 30.360550, 410.071533, 1.034019, 737.177795 
67.130539, -26.747061, 346.896057, 1.270537, 1063.545044 
-8.271272, 83.031258, 159.473206, 1.625448, 1018.533936 
19.665373, -45.407326, 222.715790, 1.114310, 884.112366 
-57.739082, -72.742790, 334.567749, 1.781832, 2433.836670 
20.655163, 79.194046, 245.315994, 1.727020, 744.670654 
-19.989986, -33.782867, 112.392517, 1.751661, 521.887146 
95.209709, 105.544952, 420.955139, 1.108491, 1481.851318 
-121.850922, 138.045731, 238.465057, 0.964062, 781.976135 
22.270311, 2.974063, 290.751465, 1.853710, 904.465698 
78.853012, 42.413338, 373.269775, 1.228669, 843.979187 
75.030998, -53.928112, 329.324280, 1.207378, 946.117249 
-30.434875, -117.744789, 410.830872, 1.716252, 2223.333252 
83.659912, -94.242981, 367.195221, 1.541374, 994.283813 
7.204947, 46.533131, 184.566772, 1.323467, 639.282776 
138.400482, 73.995422, 309.739960, 1.464817, 1279.200073 
-25.650066, -77.469856, 171.594177, 1.121136, 904.330444 
-83.845978, -118.747589, 342.926941, 1.863458, 2405.286133 
-85.979607, 9.378965, 403.794495, 1.492792, 919.993591 
120.844643, -80.718452, 320.905029, 1.157367, 628.512695 
3.214864, -38.824917, 255.543945, 1.656062, 645.600037 
47.315796, -74.843010, 288.907288, 1.737330, 874.741211 
10.321630, 91.839706, 315.798615, 1.680637, 2253.562256 
112.810822, -105.621140, 356.689301, 1.418523, 787.956726 
-38.470989, 12.695911, 283.923065, 1.467168, 511.694031 
-12.558014, 36.216259, 274.786652, 1.133283, 791.931580 
137.695694, 51.804989, 419.942871, 1.356345, 839.142944 
41.758026, 109.427223, 387.931488, 1.542634, 508.188873 
0.355782, 50.191860, 317.535645, 1.430235, 512.999573 
113.848251, -85.719498, 235.197998, 1.050241, 1799.452515 
-82.429924, -143.431839, 397.958679, 1.913276, 1306.617310 
-134.115295, -54.414337, 321.889099, 1.666058, 719.563354 
-112.849228, 13.467300, 314.700867, 1.374425, 841.400024 
-23.831266, -7.966643, 207.967651, 1.893170, 568.340271 
-74.960060, -114.557281, 299.335266, 1.446409, 1149.555420 
25.096046, -60.938286, 272.272278, 0.975136, 732.416870 
-83.076698, -3.888810, 369.371948, 1.382348, 687.398376 
-9.073025, -109.336731, 326.191925, 1.226617, 970.568298 
97.521904, 122.052521, 405.971191, 0.968348, 655.753479 
-121.435959, -4.454388, 301.309509, 1.163874, 541.821716 
121.269463, 37.765823, 399.119965, 0.978694, 1040.573853 
57.828442, 90.194458, 330.393494, 1.054641, 548.696350 
102.158684, 96.270065, 284.023621, 1.649728, 693.185913 
118.845451, -134.373901, 219.725250, 1.363194, 336.476654 
-34.152027, -18.159363, 278.354706, 1.726031, 539.202637 
-123.141479, 127.400421, 428.620392, 1.004530, 1607.869873 
-73.836945, 23.649538, 341.428955, 1.689545, 1018.756897 
-115.557312, 111.587372, 347.857849, 1.326544, 2413.839844 
105.204010, 63.967476, 362.386169, 1.918712, 1174.400024 
-67.444534, -69.147720, 423.131836, 1.220840, 1137.502930 
70.415421, -70.689575, 419.307922, 1.275795, 910.737000 
-44.621284, 71.629501, 358.677612, 1.609306, 901.227661 
97.734329, -87.994804, 272.432007, 1.949835, 2363.318115 
-120.646957, 148.170303, 244.004395, 1.939958, 1028.935059 
-7.237453, 81.348915, 344.577209, 1.175541, 400.828186 
-52.206230, 57.436333, 330.798462, 1.580812, 2082.800049 
-130.357666, 61.287106, 261.194061, 1.960089, 2446.409912 
-4.730511, 34.470497, 228.928375, 1.050538, 978.538208 
-49.439827, -119.927231, 346.716888, 0.975120, 877.766296 
89.780373, 18.790096, 257.802429, 1.784904, 1503.817993 
-62.614716, 25.886539, 422.423157, 1.849639, 2316.824219 
-124.479019, -133.506607, 268.101898, 1.370439, 1066.239014 
-105.529022, 104.088722, 244.742126, 1.865701, 1625.619263 
-128.805710, 143.753723, 354.302917, 1.470583, 2229.126709 
-39.285221, 151.081848, 335.303772, 1.388424, 980.673279 
77.616600, 97.259628, 218.523453, 1.452732, 917.081787 
28.807890, -27.364162, 359.855133, 1.389530, 733.917664 
80.699509, -142.737579, 409.526550, 1.441180, 900.799011 
97.993782, 13.716946, 252.481628, 1.577212, 786.198425 
81.890228, -80.589622, 171.187408, 1.880322, 549.331299 
92.961761, -33.415833, 256.053986, 1.408419, 449.200012 
-111.822639, -64.429359, 367.117310, 1.614731, 410.264008 
36.065155, -129.263733, 240.996140, 1.698289, 840.615845 
30.682924, 152.984970, 309.790588, 1.286968, 558.112732 
-121.133148, -49.863178, 403.490753, 1.176964, 892.852905 
126.712105, 0.906718, 275.290131, 1.392752, 911.053284 
-54.675266, 161.726913, 372.915649, 1.167702, 351.685333 
-79.872864, -100.497734, 206.196014, 1.337366, 790.362122 
-86.394875, -152.071320, 433.220947, 1.719909, 986.340637 
-4.971769, 86.285751, 359.646515, 1.115928, 746.048462 
-49.611195, -119.928596, 209.152069, 1.352737, 540.325378 
-30.550388, 0.557719, 236.187744, 1.813719, 2343.779053 
-119.176529, 110.121460, 389.755432, 1.999665, 897.728699 
-35.234592, 107.008690, 310.930756, 1.066946, 730.461426 
-132.985748, 124.502426, 334.493805, 1.472555, 1683.434204 
-69.519356, 117.835289, 430.168243, 1.444456, 2294.835449 
-25.302780, 43.558395, 258.460510, 1.932031, 2104.292969 
-74.614265, -101.455688, 325.253418, 1.393279, 1237.193359 
106.896500, 137.736938, 376.631287, 1.614039, 979.200012 
-59.491074, 59.904495, 307.613861, 1.942071, 2204.602783 
23.674690, 67.284409, 423.941772, 1.704195, 301.457916 
61.157955, -118.670448, 318.470459, 1.164984, 912.088440 
-79.801315, -122.375298, 430.748352, 1.822371, 1732.168457 
3.702420, 121.072838, 227.742752, 1.414491, 1006.737122 
14.470338, -112.910446, 426.928467, 1.888809, 1055.884033 
-73.715172, -138.713425, 241.019455, 1.802200, 1040.923462 
-15.778721, 17.864174, 238.515686, 0.978917, 898.686890 
-27.359341, -34.175800, 161.546524, 1.428776, 598.902710 
-101.662415, -49.400345, 422.929352, 1.566666, 548.477173 
-49.047829, -61.511055, 350.237061, 1.466364, 1287.938965 
-99.280968, -17.619394, 357.865234, 1.193321, 584.551697 
37.655457, 34.177723, 131.554962, 1.904341, 2391.893555 
57.457390, 22.353445, 189.939240, 1.743113, 1018.420898 
44.583736, -4.207128, 283.417542, 1.451832, 976.613098 
-7.874331, -144.013000, 434.038757, 1.941246, 2332.313721 
21.779655, 18.880901, 218.387009, 1.543455, 1004.673096 
-22.398035, -139.274826, 282.528961, 1.551863, 576.830322 
76.595184, 57.991329, 245.267929, 1.937793, 759.769531 
135.118149, 14.444741, 262.459595, 1.346900, 1936.656860 
79.785744, 9.970104, 233.350784, 1.958803, 2432.350830 
56.579887, 103.637611, 287.168457, 1.388366, 569.400024 
-2.274812, -68.047249, 245.690170, 1.297090, 517.665527 
-33.585598, -87.892303, 263.978241, 1.918164, 2410.664062 
12.738132, 120.121979, 199.210571, 1.342776, 500.677795 
-114.589050, 137.848312, 292.781830, 1.063727, 1571.637573 
-81.806969, -114.762024, 304.346771, 1.665443, 1020.685913 
61.518734, 127.915024, 365.474121, 1.194449, 522.076355 
94.552704, -120.084290, 267.774841, 0.988822, 898.248291 
28.066132, -2.450181, 197.984543, 1.786346, 933.631897 
-100.272827, -116.999031, 239.956406, 1.960753, 2402.081299 
-64.862617, -56.711918, 240.209503, 1.773194, 1003.128052 
-75.398010, -149.757156, 363.651733, 1.615638, 1161.654053 
-70.535065, 159.567047, 334.295013, 1.871827, 872.208923 
31.066811, -22.016279, 325.645569, 1.050701, 2183.054932 
68.450638, -12.528286, 309.612976, 1.368892, 1132.400024 
33.615715, -79.407112, 366.976105, 1.850572, 1187.416016 
65.554482, 12.670551, 247.830017, 1.807279, 1162.400024 
-4.416295, -82.132561, 257.117065, 1.914962, 886.618530 
-104.211288, 91.762566, 387.443787, 1.646064, 2390.625732 
122.285843, -47.806065, 274.480194, 1.947195, 2245.257812 
-46.833096, -78.604744, 176.854248, 1.491787, 714.890198 
97.802994, -21.309088, 244.714813, 1.377056, 807.127930 
15.426172, 76.001038, 316.219513, 1.113999, 593.829163 
-113.441505, -39.218094, 376.071625, 1.642406, 955.050720 
16.127439, -139.266342, 362.571228, 1.976085, 2321.250732 
-15.875931, 36.889900, 267.395050, 1.872105, 2406.024902 
-74.190948, -102.162872, 245.147095, 1.564461, 652.471680 
-40.402763, 45.942482, 245.602676, 1.612364, 938.287048 
42.820354, 126.871529, 276.431091, 1.826164, 2342.098877 
-51.260971, 70.703850, 276.886688, 1.596557, 2517.100342 
-19.606184, -22.546812, 262.084381, 1.769413, 563.420227 
92.735985, 119.840881, 322.551819, 1.851432, 2406.428223 
128.164474, -135.800171, 333.605957, 1.267226, 1089.983276 
-56.978325, 72.825417, 393.973938, 1.622273, 725.200012 
-37.895020, 58.670277, 388.973175, 1.315545, 2307.438477 
-97.875183, 47.716656, 363.904846, 1.421505, 761.919434 
-119.530525, 63.221428, 334.366089, 1.437696, 621.320068 
36.432137, 1.318292, 196.618073, 1.083749, 1974.769165 
116.672783, 98.976105, 198.193420, 1.120861, 1364.840942 
117.341095, 8.582237, 300.526886, 0.978642, 987.315613 
-31.065273, 9.760286, 262.338501, 1.217398, 1132.534668 
-0.153365, 37.680237, 215.599777, 1.629565, 894.426392 
-86.786507, -14.818449, 316.495911, 1.918080, 865.068787 
5.900237, -114.582115, 341.175842, 1.276281, 50001.992188 
97.457184, -55.053558, 306.270416, 1.062316, 590.794556 
7.408775, -1.578091, 214.139221, 1.786747, 720.805542 
-58.705589, -1.502759, 254.523376, 1.893861, 566.110901 
137.341660, -145.668808, 219.866821, 1.948858, 622.722473 
19.886747, 140.210709, 179.872391, 1.737098, 914.763611 
110.215439, 71.929985, 293.981384, 1.508754, 1156.620605 
-114.035774, -29.664776, 202.793152, 1.449940, 516.391357 
4.270350, -10.758181, 67.873558, 1.834833, 926.017395 
99.246292, 21.723263, 127.537155, 1.839023, 781.092102 
-85.970070, 104.644653, 255.612335, 1.035847, 1673.702393 
125.951340, 139.427689, 179.150345, 1.037196, 762.592590 
112.326714, -91.434425, 141.757706, 1.320196, 854.189697 
-16.946741, -26.289019, 157.489319, 1.934500, 759.992126 
116.995285, 78.238022, 232.584671, 1.818208, 2370.000000 
75.743309, 115.212578, 251.127365, 1.146585, 659.177002 
76.181427, 12.362006, 92.215775, 1.247168, 726.429871 
-114.902512, 91.373161, 150.656662, 1.037387, 1051.657959 
-80.093430, 12.078802, 145.797272, 1.021601, 50002.035156 
-17.149830, 109.735771, 278.124664, 1.935889, 2436.569336 
31.167048, -19.110374, 271.011993, 1.718745, 302.600006 
130.334747, 23.906345, 163.401093, 1.371239, 1044.722900 
43.339306, -136.900406, 173.955734, 1.251471, 846.662476 
12.632242, 30.190895, 214.755508, 1.862683, 899.523926 
-85.495445, 103.641853, 267.792847, 1.569007, 1630.167358 
18.959976, 104.987022, 167.012573, 1.782091, 870.739868 
-28.553314, -141.337753, 246.000443, 1.811406, 1140.700439 
-32.815262, 24.247805, 150.832001, 1.559775, 1009.224731 
-81.080452, 15.078999, 98.947784, 1.849268, 2474.172607 
-103.039230, -64.365097, 117.027382, 1.653276, 888.428833 
100.361946, 47.408375, 116.389801, 1.254406, 926.346130 
135.495514, -90.076668, 222.862366, 1.110554, 734.705200 
-32.656776, -30.578613, 82.863464, 1.735668, 277.987915 
-30.116280, -93.909096, 164.811829, 1.850210, 1047.641479 
-49.440151, 43.907650, 169.903961, 1.630235, 717.561035 
107.193954, -50.433834, 116.729301, 1.337983, 713.064819 
-13.875474, -59.767643, 262.695618, 1.967612, 2175.241211 
-75.208046, 78.109108, 237.618301, 1.382213, 1606.863403 
-114.547318, -97.226891, 158.561600, 1.688068, 1624.634521 
24.926285, -33.380318, 94.458107, 1.420227, 1383.356812 
-7.862715, 35.528816, 108.873260, 1.981893, 2393.802490 
59.379665, 46.893154, 97.931129, 1.453161, 500.392609 
-84.043068, -67.296402, 275.908295, 1.433589, 547.469177 
124.597183, -119.750381, 241.158173, 1.802321, 2207.625977 
-94.977722, 56.654179, 141.007141, 1.119282, 800.050720 
95.539436, 132.697601, 261.306610, 1.084973, 630.740723 
