Rotor: R2-9x120d(70), Hopper: H0, RPM: 4.629630, Dose: 100.000000, Logger_Version: 0.1
28.107573, -2.167455, -98.449379, 1.550627, 591.119263 
23.762913, -6.556611, -98.727371, 1.272641, 442.809082 
34.901459, 11.377581, -98.122238, 1.877773, 696.880371 
17.902077, -4.587462, -98.998627, 1.001378, 507.089447 
21.116222, 6.495194, -98.160309, 1.839685, 623.714172 
48.685822, 3.071657, -98.579880, 1.420124, 472.104706 
41.464172, 9.277452, -99.018944, 0.981058, 307.382324 
33.826984, -3.183239, -98.962479, 1.037526, 379.372101 
37.570099, 0.190784, -98.061035, 1.938967, 263.313232 
35.513653, 4.770084, -98.289207, 1.710787, 378.663910 
26.138063, 0.341230, -98.050308, 1.949682, 508.875977 
30.355663, -0.029735, -98.935425, 1.064573, 335.467255 
35.811886, 0.217994, -98.351715, 1.648278, 465.139618 
18.756657, -2.865256, -98.161240, 1.838758, 400.964020 
33.739529, -8.986944, -98.722618, 1.277381, 437.875305 
-2.220438, -9.178434, -98.108200, 1.891799, 454.213623 
3.336147, 1.685096, -98.236893, 1.763110, 656.504822 
46.879078, 0.738151, -98.358406, 1.641592, 355.899078 
36.934654, -0.567802, -98.458221, 1.541778, 336.248688 
36.946972, 3.195868, -98.447350, 1.552648, 372.819000 
46.403786, -11.136166, -98.703751, 1.296242, 432.989349 
28.113249, 12.436031, -98.996231, 1.003765, 314.214203 
32.975044, -11.416189, -98.433411, 1.566590, 230.752029 
-13.864885, -9.849245, -98.060150, 1.939848, 622.051208 
36.099434, -16.905041, -98.768646, 1.231356, 423.695007 
24.815308, -6.589483, -98.438576, 1.561422, 495.019684 
46.058609, 8.977376, -98.077339, 1.922668, 479.492096 
40.603104, -3.981669, -98.133659, 1.866343, 219.885040 
34.357208, 8.489685, -98.719681, 1.280320, 571.298035 
22.516174, 0.502696, -98.052719, 1.947285, 629.188782 
39.789989, -0.457688, -98.581802, 1.418191, 472.805542 
45.179874, 6.211454, -98.235916, 1.764075, 467.571747 
20.387657, -8.640614, -98.848389, 1.151607, 143.420868 
45.510406, 0.604456, -98.382576, 1.617424, 447.734253 
28.156490, 6.337204, -98.318512, 1.681483, 386.702026 
25.145779, -17.047550, -98.580910, 1.419092, 327.121887 
32.579590, 5.816898, -98.810287, 1.189715, 380.449982 
37.954170, -9.718332, -98.461685, 1.538316, 459.306824 
51.605877, 10.075476, -98.203957, 1.796033, 473.002808 
41.283249, 3.739551, -98.310402, 1.689597, 359.516998 
32.006165, 9.871339, -98.655258, 1.344742, 324.896484 
42.699394, 3.978144, -98.949707, 1.050285, 539.662903 
36.889023, -12.403452, -98.891441, 1.108556, 524.044617 
16.419441, -8.787002, -98.906693, 1.093302, 389.675781 
26.967831, -5.219972, -98.185165, 1.814824, 495.305878 
13.670527, -9.274498, -98.106453, 1.893549, 414.593750 
25.246840, 2.768946, -98.668724, 1.331276, 475.358215 
39.590675, -18.739862, -98.775215, 1.224788, 432.942719 
41.404221, 5.973246, -98.584137, 1.415868, 312.737274 
36.383686, -6.803483, -98.790237, 1.209761, 429.761444 
45.447601, 4.877435, -98.613129, 1.386874, 462.173401 
29.064772, -3.484139, -98.649063, 1.350941, 559.353577 
23.480568, 12.293399, -98.098938, 1.901058, 420.666901 
15.810235, -8.850127, -98.964096, 1.035911, 596.282227 
55.690334, 4.642945, -98.563049, 1.436947, 573.714539 
51.499001, -14.249855, -98.980698, 1.019296, 169.767197 
8.155288, -6.394444, -98.125114, 1.874890, 425.525513 
8.533218, 0.187855, -98.432655, 1.567347, 436.889130 
37.598797, -1.198069, -98.891060, 1.108943, 307.963104 
35.119576, -2.275636, -98.446762, 1.553229, 470.852173 
32.738052, -9.505136, -98.310608, 1.689392, 242.106506 
11.374179, -1.253127, -98.071144, 1.928857, 302.045532 
33.232834, 4.688873, -98.397087, 1.602917, 376.798065 
39.872704, -4.849967, -98.594177, 1.405816, 451.352875 
30.229952, 2.728779, -98.682114, 1.317899, 373.588684 
33.969414, -2.233393, -98.307076, 1.692924, 478.579742 
8.838597, -4.631468, -98.744080, 1.255917, 177.439453 
14.418276, -7.659757, -98.856514, 1.143485, 609.989319 
43.692566, -19.373693, -98.641724, 1.358274, 324.848724 
0.575289, -8.948871, -98.218094, 1.781912, 428.613159 
9.572867, -5.920623, -98.485489, 1.514513, 631.229187 
39.518890, 9.720594, -98.473297, 1.526698, 370.301697 
32.249821, -5.742275, -98.635597, 1.364397, 447.851624 
27.732550, 0.306751, -98.075516, 1.924482, 498.378845 
30.709532, 9.453671, -98.446671, 1.553335, 468.283722 
34.377632, 4.530856, -98.525436, 1.474574, 357.614258 
38.164360, -28.062748, -98.902481, 1.097524, 412.595245 
39.849953, -14.463610, -98.667198, 1.332799, 322.816223 
0.948835, -10.694154, -98.134132, 1.865862, 538.361755 
25.876041, -5.901044, -98.990150, 1.009849, 171.063156 
38.246033, 7.197442, -98.355392, 1.644604, 375.272308 
40.970299, -0.155901, -98.315811, 1.684184, 217.388046 
44.948921, -5.875453, -98.588905, 1.411093, 347.589874 
15.366245, -7.692025, -98.621681, 1.378315, 520.676086 
37.200733, -9.098473, -98.774475, 1.225526, 420.914551 
19.442430, 0.605178, -98.904388, 1.095609, 624.036499 
25.486326, -3.311057, -98.740715, 1.259289, 530.379517 
27.543339, -6.568278, -98.859818, 1.140176, 252.447464 
32.058094, 11.402398, -98.851021, 1.148976, 375.947052 
27.383587, -15.804617, -98.819504, 1.180497, 319.428650 
43.060692, 1.760544, -98.993866, 1.006132, 453.209320 
36.588409, -2.372041, -98.835663, 1.164327, 199.609665 
37.179535, 5.775431, -98.235672, 1.764323, 490.417908 
42.544163, -20.954039, -98.983704, 1.016303, 166.461365 
17.133860, -12.379550, -98.942230, 1.057776, 152.169907 
38.349075, 10.503371, -98.523163, 1.476832, 353.619415 
34.847843, -5.167912, -98.150780, 1.849220, 480.272827 
29.330574, 3.143116, -98.371140, 1.628870, 363.580719 
45.431107, 7.868380, -98.375458, 1.624543, 473.269562 
31.484037, -9.056520, -98.984161, 1.015837, 180.700851 
28.424133, -3.153703, -98.153717, 1.846288, 391.405945 
35.724407, 6.562469, -98.134079, 1.865924, 597.314026 
21.558393, -13.777854, -98.149414, 1.850581, 503.859039 
19.183870, -4.500970, -98.789185, 1.210827, 526.670715 
29.010630, 3.277926, -98.651703, 1.348291, 318.286224 
41.014175, -10.788743, -98.906563, 1.093436, 305.859436 
38.526218, 15.896566, -98.115784, 1.884224, 592.640015 
43.130608, -7.561310, -98.445686, 1.554319, 237.109741 
26.659534, -3.364599, -98.270630, 1.729366, 480.815735 
33.112556, 5.635263, -98.883881, 1.116125, 470.740509 
27.315174, -10.331680, -98.863037, 1.136959, 440.655945 
47.036152, -6.084436, -98.611069, 1.388930, 441.655304 
27.115383, 1.962482, -98.068398, 1.931610, 275.479431 
45.593327, -9.789003, -98.631958, 1.368039, 207.723724 
45.869804, 7.872850, -98.038437, 1.961551, 370.130432 
50.781448, 2.366253, -98.473923, 1.526077, 461.686798 
45.183926, -14.005329, -98.956055, 1.043945, 401.076935 
39.911034, 7.886930, -98.516144, 1.483866, 352.036316 
37.165272, -2.526003, -98.116592, 1.883407, 255.416321 
38.209785, -12.301413, -98.495377, 1.504621, 192.777115 
33.402016, -4.398857, -98.848816, 1.151184, 314.327667 
25.746387, -7.954705, -98.917938, 1.082065, 446.452728 
34.317451, 5.961633, -98.256287, 1.743711, 361.250977 
26.248983, -5.199849, -98.191818, 1.808180, 496.373871 
-12.061396, -3.848726, -98.128258, 1.871735, 597.393738 
36.974842, 7.868180, -99.015625, 0.984376, 573.712830 
33.365036, -20.060431, -98.572578, 1.427423, 199.991318 
33.192394, 3.177232, -98.611122, 1.388876, 347.236023 
30.404612, -7.755664, -98.772957, 1.227046, 436.016632 
51.104095, -13.277091, -98.996284, 1.003716, 318.505157 
40.181519, 13.521482, -98.277588, 1.722407, 465.130859 
36.912575, -1.662140, -98.764961, 1.235040, 308.188477 
38.917236, 5.735986, -98.059456, 1.940545, 684.550110 
42.009281, 2.948508, -98.619858, 1.380130, 229.707092 
36.550049, 1.649984, -98.691338, 1.308661, 320.354675 
16.806952, -3.181401, -98.076233, 1.923768, 390.967377 
12.571278, 0.105753, -98.035522, 1.964478, 455.520416 
32.675961, 8.215693, -98.965981, 1.034019, 331.797516 
31.113548, -13.618439, -98.729462, 1.270537, 319.408722 
23.808033, -3.552012, -98.374550, 1.625448, 512.502502 
38.687767, -9.162814, -98.885689, 1.114310, 433.335846 
31.563801, 2.437963, -98.218170, 1.781832, 364.902039 
2.674574, 0.924260, -98.272980, 1.727020, 679.817810 
-5.664812, -8.461137, -98.248337, 1.751661, 689.655762 
32.414970, -23.227772, -98.891510, 1.108491, 169.896790 
43.710892, -10.528913, -99.035934, 0.964062, 163.624481 
-4.808228, -6.390826, -98.146286, 1.853710, 583.052734 
34.436459, 4.489565, -98.771332, 1.228669, 359.981293 
16.649673, -9.898281, -98.792618, 1.207378, 313.050140 
33.748913, 6.241570, -98.283745, 1.716252, 384.033386 
29.420111, -3.731467, -98.458633, 1.541374, 353.867249 
26.505232, 2.008436, -98.676537, 1.323467, 190.938110 
43.562023, -8.118724, -98.535187, 1.464817, 454.385590 
30.559040, 7.217126, -98.878868, 1.121136, 429.386353 
50.970154, -1.146829, -98.136543, 1.863458, 231.303696 
37.220619, 5.049021, -98.507210, 1.492792, 366.459564 
34.084560, 9.366560, -98.842636, 1.157367, 583.306274 
47.793995, 5.469306, -98.343933, 1.656062, 362.942871 
27.123575, 4.134426, -98.262672, 1.737330, 617.514893 
36.445518, 1.755975, -98.319359, 1.680637, 214.266006 
30.964109, 1.004168, -98.581467, 1.418523, 584.186951 
24.699623, 7.848629, -98.532837, 1.467168, 377.893127 
12.383043, -9.720118, -98.866714, 1.133283, 171.309708 
38.886383, 4.913599, -98.643654, 1.356345, 227.408997 
21.800394, 0.230878, -98.457367, 1.542634, 487.149811 
28.537640, -11.945957, -98.569763, 1.430235, 258.191254 
36.753586, 10.422688, -98.949760, 1.050241, 309.446991 
7.452537, -4.625471, -98.086723, 1.913276, 529.854309 
54.452820, 11.040463, -98.333946, 1.666058, 352.912201 
39.560898, -12.690729, -98.625572, 1.374425, 212.123169 
25.894352, -9.869525, -98.106827, 1.893170, 395.045319 
48.104492, -2.617746, -98.553581, 1.446409, 336.628601 
5.341749, -10.897372, -99.024857, 0.975136, 212.194412 
41.375244, -5.247346, -98.617661, 1.382348, 322.648468 
34.823830, 10.115327, -98.773384, 1.226617, 376.754578 
45.938610, -23.872410, -99.031654, 0.968348, 503.509674 
25.743330, -15.354555, -98.836121, 1.163874, 310.858032 
26.633831, 1.415195, -99.021309, 0.978694, 400.829956 
15.853062, -5.252005, -98.945358, 1.054641, 510.782227 
47.122410, -2.316053, -98.350273, 1.649728, 206.068253 
18.442745, -5.338093, -98.636803, 1.363194, 260.268005 
45.485054, 2.815357, -98.273972, 1.726031, 363.808502 
56.498539, -1.958914, -98.995468, 1.004530, 404.657379 
3.579765, -5.637383, -98.310448, 1.689545, 647.620605 
43.957825, -14.555811, -98.673447, 1.326544, 186.384125 
17.282139, 7.101721, -98.081291, 1.918712, 429.533203 
54.133492, -10.806488, -98.779160, 1.220840, 201.678146 
33.437138, -2.581688, -98.724213, 1.275795, 225.425034 
40.681950, -3.877450, -98.390701, 1.609306, 212.128143 
35.273518, 1.447393, -98.050163, 1.949835, 262.566376 
32.665131, 6.787939, -98.060036, 1.939958, 507.790314 
31.431034, 11.236521, -98.824455, 1.175541, 475.800873 
48.353642, -1.113560, -98.419189, 1.580812, 463.457092 
24.001423, -4.408435, -98.039917, 1.960089, 382.737610 
37.289322, 8.658042, -98.949463, 1.050538, 346.188873 
32.211178, 7.696983, -99.024879, 0.975120, 171.445694 
18.724932, -8.090770, -98.215103, 1.784904, 501.036224 
19.135677, -10.040085, -98.150360, 1.849639, 185.734085 
29.115818, 2.843389, -98.629562, 1.370439, 319.367645 
39.957882, -5.431840, -98.134308, 1.865701, 669.621826 
30.761612, -8.874249, -98.529411, 1.470583, 192.510574 
43.200787, 5.848274, -98.611572, 1.388424, 465.163208 
41.465611, -14.338511, -98.547264, 1.452732, 320.420837 
28.899420, -0.428185, -98.610466, 1.389530, 587.929138 
32.456169, -8.201424, -98.558823, 1.441180, 324.192108 
14.851656, 0.998646, -98.422783, 1.577212, 643.078796 
35.369473, -1.107462, -98.119675, 1.880322, 376.538025 
30.173504, -2.038626, -98.591591, 1.408419, 353.034698 
12.091619, 0.062330, -98.385262, 1.614731, 414.042694 
31.059338, -8.815589, -98.301712, 1.698289, 485.737518 
30.098957, 2.889866, -98.713028, 1.286968, 480.327576 
32.832619, -5.434918, -98.823044, 1.176964, 179.017487 
42.393440, -9.558547, -98.607246, 1.392752, 206.850540 
54.890892, -19.073910, -98.832291, 1.167702, 301.223419 
30.920893, -4.444900, -98.662636, 1.337366, 581.468750 
35.436432, 1.104799, -98.280090, 1.719909, 371.388550 
21.692253, -9.074303, -98.884079, 1.115928, 464.226135 
31.414131, -12.238915, -98.647263, 1.352737, 193.306442 
44.762100, 1.368646, -98.186272, 1.813719, 356.507477 
29.420801, -9.359078, -98.000320, 1.999665, 491.544464 
37.251209, 3.524772, -98.933044, 1.066946, 350.563904 
37.195503, 1.588880, -98.527451, 1.472555, 437.775391 
30.159908, -11.102043, -98.555542, 1.444456, 204.095840 
20.705494, -3.804966, -98.067970, 1.932031, 394.276062 
37.417839, -7.851247, -98.606728, 1.393279, 446.075928 
29.684662, -6.772577, -98.385956, 1.614039, 370.841492 
0.044558, 3.414051, -98.057930, 1.942071, 562.459717 
27.606228, 5.938054, -98.295799, 1.704195, 606.329895 
36.997295, 2.548712, -98.835014, 1.164984, 529.934692 
-1.211626, -10.249309, -98.177628, 1.822371, 661.590210 
46.032810, 6.976524, -98.585503, 1.414491, 451.508636 
-15.924105, -11.113683, -98.111191, 1.888809, 632.057495 
39.143311, -2.126262, -98.197800, 1.802200, 590.273804 
35.640823, 3.824452, -99.021088, 0.978917, 295.097656 
42.423859, 8.566346, -98.571228, 1.428776, 459.985901 
40.847889, -4.471514, -98.433334, 1.566666, 223.773758 
23.048639, -8.918469, -98.533630, 1.466364, 188.289230 
27.456480, -1.854013, -98.806671, 1.193321, 314.742096 
26.056837, 4.370799, -98.095657, 1.904341, 501.509827 
39.307373, -0.327006, -98.256897, 1.743113, 226.735977 
11.988104, -0.867081, -98.548164, 1.451832, 528.855164 
3.528884, 0.982149, -98.058746, 1.941246, 451.597565 
51.594391, 1.822322, -98.456551, 1.543455, 340.966125 
33.536858, -10.097657, -98.448143, 1.551863, 202.546707 
32.436218, 12.851183, -98.062210, 1.937793, 616.282471 
30.659332, -6.041931, -98.653091, 1.346900, 317.879700 
21.214272, -13.888184, -98.041206, 1.958803, 390.600800 
48.755287, -8.625846, -98.611641, 1.388366, 332.244171 
31.431854, -0.660429, -98.702911, 1.297090, 252.681595 
28.991961, 2.463355, -98.081841, 1.918164, 619.062134 
40.919678, -19.497456, -98.657227, 1.342776, 315.166443 
44.884647, -7.940016, -98.936272, 1.063727, 404.151703 
38.551094, -9.689834, -98.334549, 1.665443, 229.677231 
47.133690, -14.549419, -98.805542, 1.194449, 182.328247 
36.807945, 8.268848, -99.011185, 0.988822, 296.932281 
18.023598, 6.855088, -98.213661, 1.786346, 524.737488 
44.181034, 3.645651, -98.039246, 1.960753, 563.976929 
-29.464443, -10.181749, -98.226807, 1.773194, 793.912842 
35.312042, -2.396343, -98.384361, 1.615638, 466.214966 
22.322699, -3.497811, -98.128166, 1.871827, 509.489563 
32.017021, 3.356959, -98.949303, 1.050701, 428.786133 
18.821642, 10.858677, -98.631119, 1.368892, 398.165802 
40.822701, -3.998021, -98.149429, 1.850572, 378.402466 
35.840027, -0.686006, -98.192719, 1.807279, 384.767731 
40.927246, 7.550504, -98.085037, 1.914962, 488.237549 
45.043911, 8.310202, -98.353928, 1.646064, 356.191772 
31.513798, -8.822531, -98.052811, 1.947195, 249.881409 
23.376190, 3.889631, -98.508217, 1.491787, 407.996674 
43.040501, -8.336294, -98.622948, 1.377056, 445.843231 
35.528900, 2.130514, -98.886002, 1.113999, 453.946198 
37.172443, 0.881480, -98.357597, 1.642406, 234.552399 
26.421007, 13.220254, -98.023918, 1.976085, 611.868164 
20.631577, -7.301749, -98.127892, 1.872105, 402.700287 
46.193321, 8.826309, -98.435532, 1.564461, 361.308746 
40.379448, 6.110323, -98.387642, 1.612364, 474.021790 
31.805782, -7.433910, -98.173836, 1.826164, 271.788086 
46.378029, 9.266911, -98.403442, 1.596557, 348.306061 
-24.854343, -11.884998, -98.230591, 1.769413, 652.023254 
10.682374, -10.041068, -98.148567, 1.851432, 415.880676 
38.321243, -1.985526, -98.732773, 1.267226, 338.261597 
37.206779, -4.898911, -100.458801, 1.622273, 366.000000 
32.402603, 1.617658, -98.684456, 1.315545, 317.364258 
47.983871, 7.260056, -98.578491, 1.421505, 458.579742 
26.774275, -16.634071, -98.562309, 1.437696, 190.881119 
30.908701, 9.404489, -98.916252, 1.083749, 319.526093 
30.081757, 3.443879, -98.879143, 1.120861, 376.914948 
19.801151, -18.463615, -99.021362, 0.978642, 410.083069 
42.447052, -20.079069, -98.782608, 1.217398, 313.748627 
32.733044, 5.923470, -98.370438, 1.629565, 365.462341 
56.041954, 4.945314, -98.081924, 1.918080, 460.665314 
48.702522, -12.433613, -98.723717, 1.276281, 192.410553 
29.910843, -0.099986, -98.937683, 1.062316, 327.641235 
23.831018, 5.284826, -98.213257, 1.786747, 387.496857 
46.291695, -0.205972, -98.106140, 1.893861, 241.383072 
34.093922, 5.539605, -98.051140, 1.948858, 613.402161 
17.154446, -5.816936, -98.262901, 1.737098, 628.545715 
44.073780, -12.558626, -98.491249, 1.508754, 208.059052 
43.857895, 7.378504, -98.550064, 1.449940, 191.332825 
47.480915, -0.921610, -98.165161, 1.834833, 258.413605 
37.001381, -4.993659, -98.160980, 1.839023, 487.071991 
19.090126, -2.473942, -98.964149, 1.035847, 397.304443 
42.302719, -0.625608, -98.962814, 1.037196, 459.301086 
31.177328, -7.068687, -98.679802, 1.320196, 315.756897 
33.453407, -5.610861, -98.065498, 1.934500, 482.785187 
51.577785, 4.849042, -98.181793, 1.818208, 361.987732 
44.167122, -27.346794, -98.853409, 1.146585, 404.806427 
35.388000, -6.911762, -98.752838, 1.247168, 433.093719 
48.266392, -14.693710, -98.962616, 1.037387, 414.257477 
41.938972, 7.671331, -98.978401, 1.021601, 340.225159 
42.118668, -5.678233, -98.064102, 1.935889, 215.285019 
33.668541, 1.425513, -98.281265, 1.718745, 374.192657 
39.300472, -0.026109, -98.628761, 1.371239, 462.079773 
50.264587, -8.747226, -98.748535, 1.251471, 560.936768 
48.445065, 0.729710, -98.137321, 1.862683, 359.149841 
29.604462, -1.881969, -98.430992, 1.569007, 350.761017 
42.796505, 1.074589, -98.217911, 1.782091, 380.154724 
-0.255348, -4.338322, -98.188599, 1.811406, 465.646851 
44.417244, -0.492601, -98.440224, 1.559775, 339.874298 
-6.581510, -10.620960, -98.150726, 1.849268, 555.519592 
33.241627, 5.956286, -98.346725, 1.653276, 390.395752 
16.669823, -8.481642, -98.745590, 1.254406, 553.303345 
51.476692, -19.815966, -98.889450, 1.110554, 302.751312 
10.899021, -5.071331, -98.264336, 1.735668, 620.022888 
26.128880, -4.297474, -98.149788, 1.850210, 374.060883 
25.482784, -4.801226, -98.369766, 1.630235, 518.776733 
48.623711, -9.454109, -98.662010, 1.337983, 475.334595 
45.178947, 2.633907, -98.032387, 1.967612, 218.639099 
24.890982, -9.745538, -98.617783, 1.382213, 575.955750 
38.403542, -2.626410, -98.311935, 1.688068, 223.193146 
25.492584, -4.150536, -98.579781, 1.420227, 177.477814 
25.280910, -5.334912, -98.018105, 1.981893, 383.854584 
48.959530, -4.858499, -98.546837, 1.453161, 203.937241 
9.890596, -7.010626, -98.566414, 1.433589, 200.207382 
25.176285, 1.395473, -98.197678, 1.802321, 607.875854 
35.719639, 0.220529, -98.880722, 1.119282, 554.058472 
24.006023, -10.776331, -98.915031, 1.084973, 304.698334 
25.555855, -14.387207, -98.937477, 1.062527, 294.831604 
40.513588, 5.358149, -98.692253, 1.307746, 314.408478 
34.531136, -5.008570, -98.349403, 1.650597, 262.970703 
51.421761, -10.284829, -98.645660, 1.354351, 442.219452 
26.298269, -21.502068, -98.925781, 1.074223, 304.643982 
48.489681, -1.548428, -98.618622, 1.381389, 436.850159 
47.232830, 0.229530, -98.285912, 1.714095, 211.094482 
45.875801, 2.139741, -98.167862, 1.832138, 218.018295 
47.206013, -16.124708, -98.839783, 1.160209, 294.593292 
