x, y, z, size 
-23.571529, 47.643291, 330.839722, 1.552648, 2001.502686 
-75.687851, -112.649895, 431.600037, 1.296242, 492.633301 
-25.599575, -3.576466, 334.066376, 1.003765, 441.115356 
-63.752655, 48.987808, 420.713287, 1.566590, 595.237000 
-113.963211, -103.293991, 330.523102, 1.939848, 697.000000 
65.715912, 47.907890, 402.659668, 1.231356, 771.373596 
-37.162975, -144.739395, 283.189972, 1.561422, 2001.525146 
-12.174345, 2.980222, 205.191193, 1.922668, 442.219238 
-6.495699, -64.569221, 262.725220, 1.866343, 442.764771 
77.903717, -74.569305, 286.495178, 1.280320, 583.435303 
86.305626, 110.896637, 356.352631, 1.947285, 386.509918 
-17.896637, -12.171930, 251.207336, 1.418191, 434.348663 
122.300713, 88.067055, 221.498291, 1.764075, 388.521667 
-12.010660, 61.219624, 337.449524, 1.151607, 504.000671 
130.460602, -85.188690, 417.016174, 1.617424, 446.058777 
101.956024, -91.040123, 390.701874, 1.681483, 431.346466 
-14.836807, -70.223877, 314.210144, 1.419092, 460.617096 
-74.445999, -78.091980, 326.378540, 1.189715, 628.645264 
-88.699821, 103.824059, 196.015640, 1.538316, 386.293549 
4.067033, 62.453835, 422.273560, 1.796033, 440.140472 
-6.370636, -113.011688, 260.340271, 1.689597, 448.075592 
71.070999, -81.287567, 352.444885, 1.344742, 653.521790 
29.660233, -24.450359, 136.606567, 1.050285, 507.597321 
-42.711269, 17.871679, 211.980911, 1.108556, 433.830688 
3.611360, 123.393021, 400.686584, 1.093302, 685.528625 
-20.218187, 70.476212, 409.726837, 1.814824, 433.200012 
-81.483185, 112.593666, 398.026428, 1.893549, 497.126190 
-32.353771, 85.165634, 366.946991, 1.331276, 494.957611 
76.876129, 77.442276, 187.010239, 1.224788, 2001.607666 
-34.746742, 12.809474, 201.909073, 1.415868, 445.200012 
-72.649986, 141.532211, 227.147125, 1.209761, 372.457794 
-49.633995, -111.415680, 286.741516, 1.386874, 544.425537 
-102.620888, -91.058907, 274.487793, 1.350941, 540.147705 
-19.628220, -115.801498, 282.676025, 1.901058, 373.597656 
18.003443, 19.256449, 423.653229, 1.035911, 505.816925 
-122.124161, 18.209679, 252.804611, 1.436947, 389.307953 
15.444239, 103.966156, 220.737701, 1.019296, 428.610138 
69.312256, -24.701286, 397.410339, 1.874890, 493.800018 
98.219765, -73.897926, 271.344879, 1.567347, 446.994843 
-47.766655, -125.300537, 232.284637, 1.108943, 375.237549 
-49.090618, 26.659008, 249.351746, 1.553229, 378.493866 
71.926765, 100.391739, 216.911285, 1.689392, 396.473755 
-101.904846, 61.991001, 402.747498, 1.928857, 591.529114 
-84.915787, -152.442139, 275.967590, 1.602917, 650.917542 
11.839787, -8.299269, 244.613815, 1.405816, 381.241882 
101.031670, -10.201531, 307.230164, 1.317899, 408.839661 
46.555771, -40.958874, 258.614624, 1.692924, 455.263641 
-27.831635, 47.715645, 205.125137, 1.255917, 530.042847 
-118.049019, -35.203129, 431.551270, 1.143485, 501.339508 
-85.346748, 87.909447, 375.052948, 1.358274, 498.959137 
-43.951466, 93.926224, 338.522491, 1.781912, 444.405365 
52.950928, 85.948074, 376.023132, 1.514513, 408.983582 
120.663696, 80.195618, 346.591370, 1.526698, 444.497192 
144.796143, -139.295486, 367.637573, 1.364397, 830.505676 
76.508751, 43.015007, 390.001984, 1.924482, 443.061829 
68.360703, -89.411736, 279.095764, 1.553335, 387.718628 
79.957199, 35.097900, 279.013855, 1.474574, 437.000427 
-90.866119, 70.630486, 365.181091, 1.097524, 703.111511 
-132.855042, -102.621918, 372.076996, 1.332799, 388.656891 
-9.561996, 53.423294, 232.385574, 1.865862, 381.947083 
116.261040, -83.910248, 232.481949, 1.009849, 435.747192 
-21.598036, -136.871307, 357.606812, 1.644604, 682.605103 
22.884529, 0.054263, 258.320251, 1.684184, 447.985718 
-116.166451, -134.557144, 420.614624, 1.411093, 493.238831 
116.950966, 61.263844, 374.050049, 1.378315, 441.866394 
-127.923737, 99.017349, 249.450394, 1.225526, 2001.746460 
-14.560833, 8.765648, 422.389221, 1.095609, 392.429016 
45.877419, -71.446762, 319.360016, 1.259289, 453.386230 
-57.749901, 61.373909, 293.028198, 1.140176, 500.489502 
-112.303375, 155.052856, 317.521484, 1.148976, 624.648926 
-26.124237, -49.242283, 301.440918, 1.180497, 2001.765259 
-114.654846, 71.512184, 412.722351, 1.006132, 759.455200 
21.986444, -9.153702, 234.544342, 1.164327, 554.304932 
70.485519, -44.542892, 214.079529, 1.764323, 392.065186 
-48.233288, -86.598434, 213.329483, 1.016303, 395.213928 
147.984604, -115.426857, 357.782227, 1.057776, 2001.783936 
-31.532890, -110.952850, 377.945740, 1.476832, 433.205872 
141.377548, 124.120445, 347.906830, 1.849220, 634.196411 
56.725021, -21.880543, 275.868927, 1.628870, 499.683380 
-56.411732, -151.836105, 413.116943, 1.624543, 505.872864 
-16.672325, -96.759422, 337.350891, 1.015837, 447.259827 
-63.051147, -53.407757, 273.028625, 1.846288, 389.998993 
20.637974, 32.105591, 423.278259, 1.865924, 385.274139 
66.160583, 96.901688, 402.560974, 1.850581, 385.480316 
147.846603, 42.552181, 337.566193, 1.210827, 441.354645 
34.837517, -100.770607, 426.106140, 1.348291, 390.884857 
-110.920143, 17.424961, 352.247589, 1.093436, 753.833496 
-52.920452, -59.578808, 400.264130, 1.884224, 731.756897 
-103.035843, -136.305679, 426.019928, 1.554319, 543.730957 
-68.870537, -92.891449, 313.061401, 1.729366, 598.388367 
-29.644207, -76.641472, 158.823715, 1.116125, 380.012177 
-99.844566, 47.180485, 255.073654, 1.136959, 484.945282 
-94.150459, 93.771950, 398.318878, 1.388930, 590.929810 
106.670982, 46.473900, 267.475983, 1.931610, 495.152130 
-67.487320, 92.990211, 341.297028, 1.368039, 639.872253 
-82.564331, -139.251511, 259.689728, 1.961551, 448.746887 
-32.907047, -82.132652, 287.411438, 1.526077, 442.934906 
-80.410439, -147.207779, 276.876129, 1.043945, 2001.866455 
89.203293, -0.182381, 333.998779, 1.483866, 486.021057 
-51.742050, 24.278120, 299.931427, 1.883407, 388.573730 
28.846910, 37.488384, 189.492325, 1.504621, 497.000061 
55.811127, -69.915321, 304.104645, 1.151184, 552.210022 
4.024689, 37.970711, 249.943649, 1.082065, 445.284607 
96.991730, 145.675293, 264.400116, 1.743711, 387.570862 
48.287437, 109.765358, 251.916733, 1.808180, 380.557556 
124.087410, 23.223661, 271.351532, 1.871735, 492.338013 
119.912575, 37.525303, 301.204437, 0.984376, 450.189850 
111.832710, 81.429840, 417.177002, 1.427423, 499.774017 
-42.682327, -98.764999, 400.982544, 1.388876, 550.993713 
70.379395, 18.066444, 392.794281, 1.227046, 536.797363 
32.809380, 20.640339, 189.280670, 1.003716, 490.482483 
37.320641, 121.740204, 395.655212, 1.722407, 536.465515 
84.648033, 20.427834, 207.976212, 1.235040, 449.034760 
-47.569088, 87.016937, 337.745483, 1.940545, 496.057037 
-28.982735, -37.214474, 265.970520, 1.380130, 375.932556 
-103.717537, -46.465302, 358.265472, 1.308661, 374.648193 
-42.727840, 17.809719, 406.112518, 1.923768, 445.503967 
-50.988674, -10.210345, 297.600647, 1.964478, 444.620575 
-20.259907, -74.235054, 394.964661, 1.034019, 494.120544 
148.669144, -59.997429, 316.929565, 1.270537, 440.417175 
-27.999100, 75.834908, 240.813614, 1.625448, 454.563751 
-70.634827, -64.588432, 231.642487, 1.114310, 446.144653 
-45.632591, -64.280190, 297.671417, 1.781832, 381.175140 
112.459694, -125.900787, 251.447662, 1.727020, 443.399994 
50.385281, -62.207664, 265.617828, 1.751661, 385.591095 
146.594315, 70.211876, 334.588562, 1.108491, 431.399994 
-0.124958, 125.001534, 424.067505, 0.964062, 557.702820 
-68.713799, 74.939896, 176.873932, 1.853710, 390.396759 
138.196167, 5.728519, 238.203857, 1.228669, 2001.982788 
37.909187, -18.666653, 131.008087, 1.207378, 377.222656 
-8.669231, 11.542616, 365.171234, 1.716252, 445.040955 
63.947464, 75.303017, 238.697128, 1.541374, 386.668884 
7.481771, -21.948629, 297.050842, 1.323467, 386.548767 
7.349310, -1.204164, -203.965302, 1.464817, 444.246368 
8.966340, 25.666632, -204.308960, 1.121136, 723.759888 
-12.274551, 25.770800, -203.566620, 1.863458, 497.687164 
22.471714, 22.606256, -203.937317, 1.492792, 380.023712 
3.543420, 22.448570, -204.272736, 1.157367, 484.781647 
-19.196980, 10.931982, -203.774048, 1.656062, 373.688019 
40.595581, 35.355614, -203.692764, 1.737330, 378.144104 
-26.591318, -31.667976, -203.749466, 1.680637, 381.760437 
-14.530649, -19.024609, -204.011566, 1.418523, 739.234802 
55.824841, -0.257445, -203.962952, 1.467168, 542.639221 
31.361776, 10.014235, -204.296829, 1.133283, 375.210602 
-8.084041, 43.348438, -204.073761, 1.356345, 444.334351 
-18.038872, -10.907873, -205.196686, 1.542634, 430.600006 
12.500856, -39.596874, -203.999863, 1.430235, 636.012146 
-14.278950, -2.755896, -204.379868, 1.050241, 370.474396 
-2.670481, -52.755558, -203.516830, 1.913276, 553.089233 
29.349228, 7.304568, -203.764053, 1.666058, 537.159973 
-21.558167, 5.289551, -204.055664, 1.374425, 649.033936 
17.908548, -29.155638, -203.536926, 1.893170, 448.895782 
-1.735286, -34.477711, -205.730011, 1.446409, 393.600006 
-15.966482, -5.213448, -204.454956, 0.975136, 436.482758 
48.823742, 39.263241, -204.047745, 1.382348, 434.425842 
-2.894488, 13.700546, -204.203461, 1.226617, 611.728638 
1.861929, 33.079498, -204.461761, 0.968348, 476.055695 
-5.222625, -4.006418, -204.925507, 1.163874, 438.399994 
-63.501011, 93.066399, -427273.062500, 0.978694, 2002.095337 
1.757405, -34.535492, -204.375443, 1.054641, 576.645996 
6.201115, -19.134157, -203.780365, 1.649728, 390.676941 
-8.142687, 26.783859, -204.066895, 1.363194, 376.706757 
-2.820994, -0.681496, -206.875534, 1.726031, 544.000000 
3.609867, 1.547112, -204.425568, 1.004530, 753.515808 
-21.319027, 30.486582, -203.740570, 1.689545, 825.098755 
-14.848760, 0.361584, -204.103577, 1.326544, 505.700470 
5.546029, -10.609413, -203.511383, 1.918712, 553.532227 
10.451596, -53.174046, -206.260757, 1.220840, 461.800018 
1.577683, 18.668985, -204.154312, 1.275795, 480.844086 
2.282832, 25.385941, -203.820801, 1.609306, 449.707764 
-5.544513, -49.949753, -203.480270, 1.949835, 390.018005 
-7.760473, -24.299166, -203.490158, 1.939958, 493.431427 
2.107198, -30.330252, -205.560577, 1.175541, 459.200012 
3.869742, -31.474504, -205.000092, 1.580812, 444.399994 
12.581057, -2.526857, -203.470001, 1.960089, 631.972534 
-20.933680, -34.273380, -205.817902, 1.050538, 397.600006 
16.708042, 3.396983, -204.454987, 0.975120, 499.637421 
0.029776, 42.026447, -203.645187, 1.784904, 641.176575 
6.675189, 31.193148, -203.580460, 1.849639, 499.623657 
98.490364, -74.726845, 97.916626, 1.370439, 2002.174072 
-6.781096, 21.722366, -203.564392, 1.865701, 388.871521 
