x, y, z, size 
32.613171, 20.083683, -7.053892, 1.079838, 954.572144 
8.405271, 10.102216, -206.062607, 0.992793, 649.799988 
-13.310784, -21.575638, 39.408501, 1.619857, 50001.234375 
28.949739, 10.066003, -3.814196, 1.561258, 986.892090 
45.399223, -1.169509, -203.599365, 1.830735, 718.889099 
-24.535671, 40.149292, -204.311096, 1.119001, 702.069763 
-17.320768, -41.974476, 49.524273, 1.960700, 50001.242188 
1.338094, -21.531822, -203.909912, 1.520195, 553.031616 
-29.073795, -10.694338, 52.459316, 1.390199, 1899.496948 
-21.212793, 27.583740, -204.353302, 1.076775, 579.812927 
29.482584, -27.162935, 64.542610, 1.555173, 50001.253906 
23.796240, -27.858599, 16.862823, 1.482838, 1050.312012 
-24.026299, -29.941271, 52.373596, 1.829070, 50001.257812 
31.956881, -42.596172, -10.821664, 1.355763, 1047.093384 
2.984509, 22.878868, -204.257568, 1.172522, 586.216187 
-13.605265, -35.934353, 56.372955, 1.894479, 50001.265625 
0.020741, 13.472322, -203.674667, 1.755434, 505.603973 
26.407484, 7.068382, -24.201321, 1.038480, 923.253662 
-27.039728, -38.545628, 67.147285, 1.879562, 50001.273438 
8.414286, 20.329456, -169.347031, 1.328281, 760.208252 
-16.282497, -26.241858, 38.834145, 1.979657, 50001.277344 
-13.085551, -11.793344, 66.532585, 1.658325, 50001.281250 
-4.785364, -31.648035, 70.048012, 1.550627, 50001.281250 
25.403168, -24.012413, 24.781353, 1.272641, 1280.400024 
-12.775634, 6.019166, -203.552338, 1.877773, 635.970947 
3.617349, -28.874023, -205.692291, 1.001378, 568.799988 
18.136852, -41.983521, 24.821676, 1.839685, 1299.390503 
51.173698, 12.678577, -204.009979, 1.420124, 740.649841 
15.695376, 32.095253, 35.753662, 0.981058, 1438.221924 
23.936460, 26.895884, -26.235785, 1.037526, 927.210449 
-23.128361, -32.583248, 49.662636, 1.938967, 50001.300781 
23.813728, -28.088758, -17.333872, 1.710787, 852.622192 
18.724594, -39.996662, 23.345814, 1.949682, 1124.305420 
28.699133, 40.852848, -20.395308, 1.064573, 961.596252 
-51.038986, 5.071374, -203.781815, 1.648278, 518.348450 
-21.770601, 14.421680, -203.591339, 1.838758, 539.075012 
-5.053869, 24.840956, -204.152725, 1.277381, 559.628601 
-14.490140, -39.472027, 61.358521, 1.891799, 50001.320312 
-13.710399, -37.069771, 48.007732, 1.763110, 50001.320312 
-12.961628, 14.390491, -203.788513, 1.641592, 577.717712 
-19.362982, 31.561129, -203.888336, 1.541778, 571.858093 
-35.240067, -24.404474, -203.877457, 1.552648, 633.822998 
17.780584, -42.672367, 61.648327, 1.296242, 1784.281494 
6.023269, 35.827732, -65.702995, 1.003765, 782.196533 
-17.892811, 1.993695, 40.918427, 1.566590, 50001.335938 
-15.613337, -11.064870, 37.716705, 1.939848, 50001.339844 
2.259258, -18.879448, 41.882114, 1.231356, 50001.339844 
-5.385021, -3.677566, -203.868652, 1.561422, 609.644958 
-13.602896, -22.033785, -205.994675, 1.922668, 682.200012 
-70.355431, -18.519522, -203.563766, 1.866343, 697.617249 
16.929823, 6.143007, -29.461199, 1.280320, 792.504333 
-18.618925, -36.238190, 47.795765, 1.947285, 50001.351562 
-23.372002, 22.377176, -204.011902, 1.418191, 533.116943 
29.734634, -36.899872, -0.950309, 1.764075, 899.731323 
49.979816, 10.022798, -204.515625, 1.151607, 500.600006 
-14.320606, -42.376213, 44.120842, 1.617424, 50001.363281 
-16.812164, -31.215040, 62.685188, 1.681483, 50001.363281 
1.588659, 29.547216, -204.010986, 1.419092, 565.252930 
-44.336082, 9.988507, -204.240387, 1.189715, 502.659973 
38.878586, 6.134976, -203.891785, 1.538316, 511.006775 
-23.016178, -3.487038, -203.634064, 1.796033, 641.519836 
45.257931, 14.688440, -203.740509, 1.689597, 526.182495 
0.762223, 21.409185, -204.085358, 1.344742, 574.343994 
-11.072244, 50.342850, -204.379822, 1.050285, 554.893066 
20.165472, 5.026742, -25.937557, 1.108556, 796.566223 
6.271226, 32.175938, -33.752373, 1.093302, 778.139343 
-5.668831, -36.317299, -203.615280, 1.814824, 732.744751 
-6.000458, -42.002110, 29.270014, 1.893549, 1355.388306 
31.408924, -34.673565, -15.655597, 1.331276, 994.841309 
9.897952, -42.725487, 39.381721, 1.224788, 1470.623047 
-7.596849, 5.414678, -204.014221, 1.415868, 564.617188 
2.672340, 3.800942, -204.220337, 1.209761, 734.464172 
-13.314370, 20.707262, -204.043228, 1.386874, 606.011963 
-16.228573, -8.634190, 61.699135, 1.350941, 50001.406250 
-23.377544, -38.444897, 49.753712, 1.901058, 50001.410156 
28.962816, 14.232146, -7.910735, 1.035911, 967.986328 
-4.897567, -18.798729, 66.915520, 1.436947, 50001.414062 
20.272963, 30.459278, -204.410812, 1.019296, 576.560791 
23.298298, -27.224985, 51.542156, 1.874890, 1534.099976 
31.599163, -40.046856, -6.113443, 1.567347, 919.746521 
-2.706644, -5.511922, 38.925503, 1.108943, 50001.425781 
4.500076, -28.514475, 63.510250, 1.553229, 50001.425781 
1.175556, 29.809509, -203.740723, 1.689392, 438.223785 
-17.335238, -39.715054, 52.294590, 1.928857, 50001.429688 
-3.698181, -34.856258, 43.870613, 1.602917, 50001.433594 
31.041224, -19.972845, 4.421813, 1.405816, 1035.228638 
-16.294769, 17.196190, -204.112183, 1.317899, 704.528931 
-11.121450, -27.047234, -203.737167, 1.692924, 664.238953 
23.639080, -13.674010, -23.630766, 1.255917, 909.317810 
8.968913, 36.902283, -54.153381, 1.143485, 800.556519 
2.814260, -0.832818, 39.260921, 1.358274, 1411.461426 
-8.025204, -19.909636, -203.648193, 1.781912, 654.764893 
3.297139, 28.373117, 46.182186, 1.514513, 1626.704468 
-5.229877, -23.226065, 69.944099, 1.526698, 50001.457031 
19.173431, 33.116131, -204.065704, 1.364397, 742.234802 
-18.185856, -33.281525, 49.625904, 1.924482, 50001.460938 
-18.332073, 3.324447, -203.876755, 1.553335, 516.204407 
-12.795455, -42.486568, 65.814743, 1.474574, 50001.464844 
4.236213, 12.810869, -76.710526, 1.097524, 771.143616 
27.615892, -31.202864, -17.716743, 1.332799, 874.899292 
-17.645979, 39.436966, -203.564240, 1.865862, 296.050842 
2.587018, 26.763411, -85.028694, 1.009849, 769.445862 
8.137177, -19.851530, -55.402618, 1.644604, 826.793396 
28.713026, -32.300892, -5.390469, 1.684184, 883.977600 
45.139687, -9.871275, -204.019012, 1.411093, 756.033264 
26.984901, -20.839733, -204.051788, 1.378315, 607.689819 
1.625108, 4.784894, -204.204575, 1.225526, 480.046204 
-22.352217, -23.012808, 27.263197, 1.095609, 1599.651611 
28.288057, -18.531178, -12.973007, 1.259289, 838.280823 
20.563946, -32.672005, 44.457546, 1.140176, 1453.491699 
29.720982, -33.449959, 16.120075, 1.148976, 1207.318481 
6.902050, 13.657263, -204.249603, 1.180497, 539.705444 
27.650137, 38.757206, -6.878048, 1.006132, 50001.503906 
-17.145369, -41.413216, -204.265778, 1.164327, 740.237061 
41.144505, -14.200431, -203.665787, 1.764323, 684.503296 
5.874970, 32.329731, -66.204781, 1.016303, 781.735901 
-11.467671, 23.564909, -204.372314, 1.057776, 560.598755 
23.939413, -32.485905, 63.760235, 1.476832, 50001.515625 
-16.479429, -37.039688, 38.858662, 1.849220, 50001.515625 
-19.237059, -0.716254, -203.801224, 1.628870, 660.574097 
-9.526365, -34.229115, 52.457314, 1.624543, 50001.523438 
1.819221, 19.019119, -204.414276, 1.015837, 413.654175 
-13.119366, 12.875631, -203.583817, 1.846288, 659.294617 
-24.630699, -24.511156, 50.516735, 1.865924, 50001.527344 
-15.268435, -34.238480, 36.754978, 1.850581, 50001.531250 
34.747730, -27.574848, -5.013556, 1.210827, 1058.846680 
1.505662, -18.083477, -204.081818, 1.348291, 748.840149 
30.936907, -6.762847, -16.962032, 1.093436, 994.252686 
-18.143278, -30.118542, 29.239382, 1.884224, 50001.542969 
12.442309, 32.431591, 39.970642, 1.554319, 1414.846924 
24.143780, -37.267662, 21.196419, 1.729366, 1081.800049 
-22.937237, 30.306871, -204.313965, 1.116125, 715.874573 
-6.373201, -11.986542, 59.448788, 1.136959, 50001.550781 
-12.078426, -8.706739, 67.873589, 1.388930, 50001.554688 
-34.828350, 40.642391, -203.498489, 1.931610, 541.218079 
1.916037, -15.000292, -204.062057, 1.368039, 747.037781 
-20.226564, -32.386311, 51.624378, 1.961551, 50001.562500 
-16.918169, 17.710545, -203.904007, 1.526077, 756.053223 
1.872715, -0.168977, -194.150009, 1.043945, 758.653198 
-20.027477, 33.378448, -203.946228, 1.483866, 543.402527 
-19.213551, -38.788181, 43.594387, 1.883407, 50001.570312 
-19.764065, -5.544101, -203.925476, 1.504621, 557.954041 
-17.819290, -42.604427, 40.066360, 1.151184, 50001.574219 
34.252209, 2.670411, 7.852665, 1.082065, 1141.653076 
-15.332639, 32.247459, -203.686386, 1.743711, 304.113647 
-16.554937, 4.433234, 30.436922, 1.808180, 50001.582031 
-5.588670, -41.967854, 36.853458, 1.871735, 50001.585938 
18.433884, 10.484094, -21.686501, 0.984376, 789.968384 
-17.502190, 24.661671, -204.002670, 1.427423, 742.121704 
0.513409, -4.830885, 63.899754, 1.388876, 50001.593750 
38.809399, 18.963634, -204.203049, 1.227046, 557.624329 
27.528124, -29.663361, -22.474613, 1.003716, 954.456543 
48.622551, 22.933300, -203.707687, 1.722407, 626.896912 
43.478416, 7.342218, -204.195053, 1.235040, 750.326782 
-21.457916, -24.697540, 51.847740, 1.940545, 50001.605469 
-7.635121, 35.770531, -204.049973, 1.380130, 520.384888 
10.090594, -20.700472, 37.538784, 1.308661, 1677.041138 
48.747807, -6.104855, -203.506317, 1.923768, 643.800659 
-14.926499, -41.938675, 47.291298, 1.964478, 50001.613281 
68.929474, 42.443520, -204.396072, 1.034019, 611.418152 
-23.733393, -22.093933, 49.248478, 1.270537, 50001.621094 
-12.362517, -23.710815, 61.299194, 1.625448, 50001.621094 
38.959328, 13.313744, -204.315781, 1.114310, 503.208069 
9.412903, -40.050339, 31.533493, 1.781832, 1407.988403 
-14.906555, -42.243427, 63.695614, 1.727020, 50001.628906 
-5.075058, -39.923237, 70.606651, 1.751661, 50001.632812 
26.445452, -2.389748, 50.627693, 1.108491, 1979.649658 
11.224652, 40.672859, -188.916611, 0.964062, 758.903687 
-0.642625, -38.536747, 33.954464, 1.853710, 1336.204468 
28.706612, 0.091103, 1.260071, 1.228669, 990.807800 
6.871121, -40.182777, -73.126678, 1.207378, 50001.644531 
12.826145, 14.209455, -29.645821, 1.716252, 783.358948 
28.793886, 12.932193, -4.110146, 1.541374, 965.281921 
51.002327, 27.011375, -204.106628, 1.323467, 614.110718 
26.203562, -15.131742, 19.797812, 1.464817, 1054.393188 
-9.326215, 40.778965, -132.753281, 1.121136, 762.968079 
-18.872761, 3.757090, 43.268147, 1.863458, 50001.660156 
30.594168, 16.277052, -6.900519, 1.492792, 958.624817 
32.543049, -24.176762, 14.258856, 1.157367, 1177.896973 
25.518869, -22.669510, 16.507952, 1.656062, 1064.156250 
29.882875, -29.712727, -9.569228, 1.737330, 863.758362 
1.159103, -14.248661, -206.581116, 1.680637, 525.799988 
17.916920, 14.734044, 29.904440, 1.418523, 1361.547607 
-66.155403, -3.452055, -203.962921, 1.467168, 507.841339 
5.774363, 42.857372, -38.993355, 1.133283, 784.478760 
23.138262, -19.830959, -17.141920, 1.356345, 839.061340 
35.999660, 2.965347, -205.562393, 1.542634, 678.600037 
29.296013, -14.700096, 18.837830, 1.430235, 1201.434814 
20.330708, -33.497284, 48.451050, 1.050241, 1853.151367 
-15.047403, -41.998131, 41.612583, 1.913276, 50001.691406 
-8.464024, -22.717308, 68.895454, 1.666058, 50001.691406 
72.950768, -681.412231, -37855.214844, 1.374425, 50001.695312 
-19.023701, -33.916679, 43.327877, 1.893170, 50001.699219 
-5.147089, -35.160492, 34.027779, 1.446409, 50001.699219 
-7.946918, 63.446907, -204.454971, 0.975136, 547.957642 
25.541075, -32.346432, -17.880255, 1.382348, 949.915894 
-9.972556, 35.289631, -204.203476, 1.226617, 705.424683 
26.677008, 0.829500, -23.873640, 0.968348, 908.458374 
-68.832260, -82.080070, -9352.192383, 1.163874, 50001.714844 
7.901825, 32.459751, -73.355354, 0.978694, 50001.714844 
8.772500, -42.878662, 41.252075, 1.054641, 50001.718750 
10.143532, -20.175524, 47.915394, 1.649728, 50001.718750 
3.242380, 22.295462, -64.912407, 1.363194, 769.256409 
30.286095, -32.230835, -8.196272, 1.726031, 874.028992 
7.911834, 28.041435, -58.696655, 1.004530, 807.952515 
-23.784468, -29.337841, 67.694756, 1.689545, 50001.730469 
-8.045065, -3.778048, 55.085152, 1.326544, 50001.734375 
34.564465, -41.986237, 2.469074, 1.918712, 1107.412109 
28.643011, -39.620762, -13.073990, 1.220840, 917.580566 
-23.034332, 8.757836, -204.154297, 1.275795, 735.226990 
-5.944507, -23.021742, 72.960831, 1.609306, 50001.742188 
-20.894785, -28.236439, 52.871708, 1.949835, 50001.746094 
-8.673044, -29.367777, 38.878109, 1.939958, 50001.746094 
-14.276339, 47.494453, -204.254562, 1.175541, 578.863281 
33.579590, -19.575293, -9.131646, 1.580812, 1016.988586 
-14.294422, -39.512955, 51.492229, 1.960089, 50001.753906 
26.366358, 1.258927, -12.799049, 1.050538, 810.168213 
3.871357, 8.385364, -204.454987, 0.975120, 722.034546 
-20.728352, -21.685555, 50.171452, 1.784904, 50001.761719 
31.315594, -37.217133, -5.491594, 1.849639, 895.531921 
-20.283361, -14.987385, 44.416840, 1.370439, 50001.765625 
-20.783283, -21.341381, 61.441414, 1.865701, 50001.769531 
-30.576475, 11.718663, 55.824364, 1.470583, 50001.773438 
1.984612, -20.356073, 74.621040, 1.388424, 50001.773438 
29.331244, -32.541534, 11.774096, 1.452732, 1097.200073 
30.910446, -2.933900, 7.513349, 1.389530, 1009.592529 
13.383559, 28.384731, 50.747166, 1.441180, 50001.781250 
0.795091, 33.843956, -203.852875, 1.577212, 555.601868 
21.053602, -36.940804, 26.804848, 1.880322, 1316.815308 
-28.982836, 9.150600, -204.021683, 1.408419, 627.632019 
17.612787, -30.589516, 71.849014, 1.614731, 50001.792969 
-24.029881, 10.273787, -203.731796, 1.698289, 616.840881 
-11.969949, 13.658098, -204.143127, 1.286968, 570.892578 
19.672358, -3.007958, -26.182083, 1.176964, 857.308105 
24.598810, -31.502808, -15.382181, 1.392752, 864.257751 
-14.321683, -7.257861, 61.671680, 1.167702, 1904.002197 
29.994648, 3.306886, -204.092743, 1.337366, 590.933411 
-83.720795, -59.957001, 83.641190, 1.719909, 50001.808594 
2.600019, 32.942314, -204.314163, 1.115928, 387.504242 
2.805066, 8.727177, -77.071938, 1.352737, 770.801086 
-17.754101, -3.146874, -203.616364, 1.813719, 629.122375 
-11.047382, -41.907055, 35.834057, 1.999665, 50001.816406 
2.262767, 5.980051, -204.363144, 1.066946, 695.125549 
28.314487, -38.384029, 14.808270, 1.472555, 1106.521362 
-17.359604, 9.585564, 26.955568, 1.444456, 1473.749878 
19.805784, -39.056366, 22.205441, 1.932031, 1108.658203 
-13.409208, 14.534704, -204.036835, 1.393279, 741.305359 
32.719353, -38.829762, 11.877763, 1.614039, 1211.800049 
32.214745, -41.968014, 1.694512, 1.942071, 935.684814 
-21.328392, 7.987070, -203.725891, 1.704195, 568.090393 
-2.166746, 60.419121, -204.265121, 1.164984, 722.131287 
-11.813736, -38.298042, 40.932541, 1.822371, 50001.843750 
-12.855692, 35.772537, -204.015594, 1.414491, 511.769440 
-12.001742, 13.721520, -203.541290, 1.888809, 561.875671 
-16.495207, -22.823303, 70.708755, 1.802200, 50001.851562 
33.145908, -21.822697, 4.510780, 0.978917, 1044.529419 
-31.542778, 15.003569, -204.001343, 1.428776, 591.556641 
-20.048759, -36.636211, 70.223869, 1.566666, 50001.859375 
27.706650, -4.104190, 9.163150, 1.466364, 1007.360413 
-2.881168, 6.631519, -204.236786, 1.193321, 664.525696 
52.951401, 18.419983, -203.525757, 1.904341, 597.563599 
-22.155451, -37.753376, 52.756382, 1.743113, 50001.867188 
-6.064997, -14.490746, 64.059494, 1.451832, 50001.871094 
-14.696458, -36.683395, 59.130650, 1.941246, 50001.871094 
-10.310759, -22.470028, -203.886658, 1.543455, 518.510193 
27.315649, -24.143446, 15.898873, 1.551863, 1055.511475 
40.385963, 0.173969, -203.492310, 1.937793, 705.143433 
4.045597, -23.987913, 66.465675, 1.346900, 50001.882812 
-20.838028, -35.678566, 50.595024, 1.958803, 50001.882812 
9.529719, 24.221474, -39.624134, 1.388366, 775.200012 
-18.099442, 30.035793, -204.132996, 1.297090, 556.553406 
-16.155678, -37.192822, 49.747936, 1.918164, 50001.890625 
-22.627855, 19.210678, -204.087311, 1.342776, 622.563721 
-4.892960, 22.073210, -128.726959, 1.063727, 762.829590 
-8.934429, -38.287445, 34.346920, 1.665443, 1652.737793 
33.885639, -30.700502, -9.562834, 1.194449, 1034.197632 
-35.480164, 54.425018, -204.441299, 0.988822, 501.639069 
-21.923574, -29.902042, 50.777290, 1.786346, 50001.906250 
-11.946890, -39.502914, 49.006935, 1.960753, 50001.910156 
-19.130524, -33.482498, 56.509174, 1.773194, 50001.910156 
-9.311866, -29.579117, 54.217487, 1.615638, 50001.914062 
-25.623846, -32.688911, 51.066956, 1.871827, 50001.917969 
8.075975, 39.995041, -204.379410, 1.050701, 752.639465 
1.010020, -35.088177, 42.542152, 1.368892, 50001.921875 
-2.437001, -31.605167, 31.560846, 1.850572, 1299.506714 
-19.385864, -26.403973, 43.874229, 1.807279, 50001.925781 
-22.165768, -33.876335, 69.826881, 1.914962, 50001.929688 
-16.094418, -22.340322, 50.349407, 1.646064, 50001.929688 
-8.179683, -36.406662, -203.482910, 1.947195, 716.334351 
13.235982, -30.176405, -37.081554, 1.491787, 877.207214 
-18.296288, 42.679920, -204.053055, 1.377056, 579.822327 
-14.367817, 21.825802, -204.316101, 1.113999, 615.462769 
-10.478649, -36.689976, 74.602783, 1.642406, 50001.941406 
35.847656, 27.082867, -206.645721, 1.976085, 557.200012 
-18.780111, -33.751068, 46.435181, 1.872105, 50001.949219 
3.590250, 25.561222, -203.865646, 1.564461, 545.876404 
3.135587, -27.107494, 74.471687, 1.612364, 50001.953125 
-14.759741, 2.392266, -203.603928, 1.826164, 529.629578 
-11.956744, -39.815342, 74.254807, 1.596557, 50001.957031 
45.153511, 5.798710, -203.660675, 1.769413, 683.629822 
-15.607674, -34.546219, 47.668350, 1.851432, 50001.960938 
18.668324, 36.113007, 41.474312, 1.267226, 1369.192749 
2.464547, -37.234760, 55.766064, 1.622273, 50001.968750 
32.661415, -15.734941, 5.955305, 1.315545, 1040.949829 
-12.925725, 29.976757, -204.008591, 1.421505, 493.716736 
-15.693316, 17.773766, -127.310059, 1.437696, 763.206909 
31.478678, -0.272077, -3.501396, 1.083749, 993.587830 
48.874950, 28.702850, -204.309235, 1.120861, 737.323975 
-25.210154, 16.473484, -204.451462, 0.978642, 503.375488 
-29.410147, 27.242449, -204.212708, 1.217398, 560.546265 
19.717854, -35.180069, 22.066202, 1.629565, 1093.772095 
-16.741173, -39.976864, 39.546135, 1.918080, 50001.988281 
-22.936604, 43.902855, -204.153809, 1.276281, 500.287048 
-13.592220, 18.771534, -8989.250000, 1.062316, 50001.996094 
9.872200, -29.851206, -48.422657, 1.786747, 845.988770 
-19.002777, -16.471228, -205.919052, 1.893861, 704.600037 
-13.067950, -36.618580, 50.887226, 1.948858, 50002.003906 
15.823986, -28.323105, -203.693008, 1.737098, 632.634888 
-43.861946, -42.590477, -905.260437, 1.508754, 50002.007812 
3.163118, 3.234776, -203.980164, 1.449940, 636.049072 
-10.739414, -33.144207, 61.799191, 1.834833, 50002.011719 
-24.164825, -32.946499, -203.591080, 1.839023, 721.546753 
24.901684, -8.321279, 14.872489, 1.035847, 50002.015625 
29.257761, 8.527310, -19.716875, 1.037196, 971.855530 
-15.369596, 27.083656, -204.109924, 1.320196, 738.507202 
-17.252575, -36.074516, 55.594452, 1.934500, 50002.023438 
-8.669906, -42.172798, 30.640816, 1.818208, 1372.563599 
24.515917, -34.210613, 25.670021, 1.146585, 1296.848389 
0.364072, 48.037491, -204.182922, 1.247168, 577.321533 
-5.759534, -42.877769, 41.230648, 1.037387, 50002.035156 
-16.290905, 31.507343, -204.408508, 1.021601, 549.476624 
-15.200368, -36.677811, 53.361801, 1.935889, 50002.039062 
-11.688025, -7.283451, -203.711365, 1.718745, 665.859802 
-32.306225, 1.251303, -204.058838, 1.371239, 724.736450 
-22.259239, 20.469774, -204.178619, 1.251471, 725.936035 
1.996251, 10.808818, -203.567429, 1.862683, 532.583374 
-25.015049, -14.822877, 50.366024, 1.569007, 50002.050781 
-16.427647, 40.035149, -203.648010, 1.782091, 622.634583 
17.948133, -42.029263, 23.657192, 1.811406, 1124.352295 
-12.731554, 13.062523, -203.870346, 1.559775, 600.149719 
13.283298, -39.639389, -35.533077, 1.849268, 881.582153 
0.207984, -21.048170, 34.045784, 1.653276, 1301.672363 
20.760422, -14.728099, -21.683872, 1.254406, 823.684265 
6.282845, 24.385298, -204.319565, 1.110554, 752.839050 
-9.234063, -9.167705, 67.028175, 1.735668, 50002.070312 
49.458447, 2.860697, -203.579895, 1.850210, 693.463501 
-11.749273, -37.773373, 71.849976, 1.630235, 50002.074219 
28.790829, -23.393410, -16.117987, 1.337983, 855.376038 
-13.232302, -37.979866, 64.130989, 1.967612, 50002.082031 
17.021317, -15.096015, 28.588455, 1.382213, 1237.944214 
-15.522945, -4.948430, 37.017002, 1.688068, 50002.085938 
15.812824, -16.042414, 25.027632, 1.420227, 1226.486572 
-12.810559, -38.848598, 54.365070, 1.981893, 50002.089844 
-9.613521, -14.559078, -203.976944, 1.453161, 606.238037 
-7.604198, 12.687777, -203.996521, 1.433589, 594.508362 
27.059444, -1.261345, 12.372366, 1.802321, 1013.596680 
19.419386, 32.979332, -22.589767, 1.119282, 784.676147 
